col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
10353,10353,36_171,36_246,1256.939,14.35463,18.0225,0.0124,-1.08466E-5,7.0,7.0,710.0,2807.0,710.2638,2807.0867,710.2638,2807.0867,192.68641645243292,27.162174002211508,0.539,0.488,-61.4,0.00615,0.00558,-61.4,710.2638,2807.0867,192.68641645243292,27.162174002211508,0.11826807712,0.091335075956,0.11826807712,0.091335075956,0.345,0.301,-8.0,0.3446886,0.3013187,-8.0,48.4801,0.0,1.18,1.104,0.094,1.0,36.0,1793,1793,36_18,36_30,997.6787,34.35721,18.2733,0.0374,195.0184,21.0,24.0,710.0,2807.0,710.2822,2807.0727,710.2822,2807.0727,192.6864105168996,27.16217779701633,1.234,1.174,-11.75,0.05236,0.04871,-0.92,710.2822,2807.0727,192.6864105168996,27.16217779701633,1.0231615431,1.016855134,1.0231615431,1.016855134,1.025,0.994,-42.1,1.025301,0.9943715,-42.1,22.7479,0.0,3.39,1.051,0.048,0.883,36.0,0.02312055362642275
10361,10361,36_179,36_238,4578.31,27.39603,16.619,0.0065,-4.390176E-5,4.0,4.0,824.0,2800.0,824.3772,2800.3394,824.3772,2800.3394,192.6502990992917,27.16319024530537,0.489,0.469,-27.17,0.00292,0.00281,-27.17,824.3772,2800.3394,192.6502990992917,27.16319024530537,0.19051791102,0.16296895606,0.19051791102,0.16296895606,0.437,0.403,-8.74,0.4372475,0.4028666,-8.74,42.8326,0.0,0.97,1.041,0.039,1.0,36.0,1794,1794,36_19,36_29,4157.702,53.88635,16.7236,0.0141,195.119,47.0,52.0,824.0,2800.0,824.4325,2800.4237,824.4325,2800.4237,192.65028236411,27.163166115421177,1.543,1.527,7.28,0.02558,0.02553,23.78,824.4325,2800.4237,192.65028236411,27.163166115421177,1.0797814355,1.073406339,1.0797814355,1.073406339,1.039,1.036,-16.64,1.039426,1.035752,-16.64,22.7421,0.0,3.25,1.01,0.01,0.964,36.0,0.10081954175652723
10372,10372,36_190,36_227,329.0646,7.344727,19.4775,0.0242,-1.792516E-5,7.0,7.0,635.0,2784.0,634.9984,2784.6614,634.9984,2784.6614,192.7100064777821,27.16905508594136,0.659,0.505,-79.24,0.01472,0.01128,-79.24,634.9984,2784.6614,192.7100064777821,27.16905508594136,0.12005704241,0.28202032701,0.12005704241,0.28202032701,0.532,0.344,-84.66,0.5324,0.3444235,-84.66,50.7228,0.0,1.9,1.305,0.234,1.0,36.0,1795,1795,36_20,36_28,142.3961,16.73721,20.387,0.1276,194.4384,5.0,6.0,635.0,2784.0,634.9972,2784.4824,634.9972,2784.4824,192.7100053164901,27.16910542115992,0.792,0.5,-0.64,0.1155,0.07092,-0.03,634.9972,2784.4824,192.7100053164901,27.16910542115992,0.91809154825,1.0225299181,0.91809154825,1.0225299181,1.011,0.958,-87.82,1.011277,0.9580918,-87.82,22.7089,0.0,3.43,1.585,0.369,0.446,36.0,0.17900402230126305
10392,10392,36_210,36_207,739167.0,348.1019,11.0989,5.0E-4,-0.02814877,4.0,4.0,855.0,2769.0,854.5453,2768.4941,854.5453,2768.4941,192.6404863556145,27.171909209642653,0.508,0.49,48.21,2.4E-4,2.3E-4,48.21,854.5453,2768.4941,192.6404863556145,27.171909209642653,0.23994344095,0.24992040974,0.23994344095,0.24992040974,0.505,0.485,59.93,0.5049259,0.484679,59.93,29.6733,4.0,0.0,1.037,0.036,1.0,36.0,1796,1796,36_21,36_27,757768.3,380.2535,11.0719,5.0E-4,195.9818,464.0,481.0,855.0,2768.0,854.6256000000001,2768.6528,854.6256000000001,2768.6528,192.6404623753839,27.17186396691813,2.266,2.061,58.2,0.00163,0.00147,57.75,854.6256000000001,2768.6528,192.6404623753839,27.17186396691813,1.1338883044,1.1235585156,1.1338883044,1.1235585156,1.069,1.055,34.79,1.069355,1.055427,34.79,22.8057,0.0,3.24,1.099,0.09,0.99,36.0,0.17785887664099861
10409,10409,36_227,36_190,4357.416,26.72696,16.6727,0.0067,-0.001670083,82.0,82.0,1001.0,2752.0,1000.3362,2752.1541,1000.3362,2752.1541,192.59426987381136,27.175362084046824,3.72,1.157,20.1,0.02282,0.0071,20.1,1000.3362,2752.1541,192.59426987381136,27.175362084046824,2.1672071468,0.91119138163,2.1672071468,0.91119138163,1.524,0.87,18.29,1.52356,0.8701517,18.29,33.5979,16.0,9.84,3.216,0.689,1.0,36.0,1797,1797,36_22,36_26,4156.15,69.76421,16.724,0.0182,195.21,88.0,98.0,1001.0,2752.0,1000.5398,2752.3004,1000.5398,2752.3004,192.59420683862723,27.17531934900678,3.375,1.675,19.44,0.07063,0.03336,19.11,1000.5398,2752.3004,192.59420683862723,27.17531934900678,4.7616568589,3.0625817595,4.7616568589,3.0625817595,2.236,1.681,19.3,2.235907,1.680761,19.3,22.7639,16.0,10.21,2.015,0.504,0.009,36.0,0.2507122852992781
10433,10433,36_251,36_166,2215.0,19.05557,17.4073,0.0093,-2.651498E-4,4.0,4.0,891.0,2742.0,891.3165,2742.3372,891.3165,2742.3372,192.62863537596976,27.178976704561745,0.474,0.464,70.64,0.00408,0.00399,70.63,891.3165,2742.3372,192.62863537596976,27.178976704561745,0.1332061115,0.14695437387,0.1332061115,0.14695437387,0.383,0.365,85.15,0.3834762,0.3648377,85.15,36.704,0.0,0.93,1.021,0.021,1.0,36.0,1798,1798,36_23,36_25,1858.464,41.41647,17.5979,0.0242,196.1859,32.0,33.0,891.0,2742.0,891.3691,2742.3878,891.3691,2742.3878,192.62861919934028,27.178962068147577,1.365,1.32,36.72,0.03759,0.03518,44.36,891.3691,2742.3878,192.62861919934028,27.178962068147577,0.97674900763,0.95354117508,0.97674900763,0.95354117508,0.989,0.975,15.92,0.9893451,0.9754416,15.92,22.8154,0.0,3.21,1.034,0.033,0.945,36.0,0.072987122151798
10438,10438,36_256,36_161,557.6938,9.561654,18.9047,0.0186,-2.846602E-6,7.0,7.0,791.0,2736.0,791.0282,2736.4694,791.0282,2736.4694,192.66027878969604,27.18140553550049,0.603,0.391,78.87,0.01034,0.00671,78.87,791.0282,2736.4694,192.66027878969604,27.18140553550049,0.036557750737,0.21662088885,0.036557750737,0.21662088885,0.466,0.19,87.77,0.4657204,0.1904814,87.77,45.6805,0.0,1.11,1.541,0.351,1.0,36.0,1799,1799,36_24,36_24,350.8822,24.06963,19.4078,0.0745,195.5357,10.0,12.0,791.0,2736.0,790.9757999999999,2736.4951,790.9757999999999,2736.4951,192.66029557512368,27.18139871532178,1.041,0.781,87.76,0.08659,0.0634,89.82,790.9757999999999,2736.4951,192.66029557512368,27.18139871532178,0.82997081859,1.013560262,0.82997081859,1.013560262,1.013,0.905,76.27,1.012527,0.9046106,76.27,22.7646,0.0,3.58,1.333,0.25,0.58,36.0,0.05836308764973726
10447,10447,36_265,36_152,761.9327,11.17618,18.5659,0.0159,-2.800483E-5,7.0,7.0,548.0,2721.0,547.6684,2720.5736,547.6684,2720.5736,192.73705631412267,27.187737239715567,0.604,0.478,-19.92,0.00886,0.00702,-19.91,547.6684,2720.5736,192.73705631412267,27.187737239715567,0.21522427054,0.23068509962,0.21522427054,0.23068509962,0.497,0.446,-54.47,0.4967705,0.4462381,-54.47,53.3842,0.0,1.33,1.263,0.208,1.0,36.0,1800,1800,36_25,36_23,544.7092,28.6122,18.9303,0.057,195.6302,16.0,17.0,548.0,2721.0,547.7999,2720.5981,547.7999,2720.5981,192.73701496154592,27.18772935571644,1.178,0.945,-15.87,0.0745,0.05814,-15.15,547.7999,2720.5981,192.73701496154592,27.18772935571644,1.1487572946,0.9930755071,1.1487572946,0.9930755071,1.078,0.99,-15.74,1.078047,0.9897716,-15.74,22.7692,0.0,3.55,1.247,0.198,0.588,36.0,0.1337628498499824
10462,10462,36_280,36_137,2508.458,20.27863,17.2722,0.0088,4.778373E-7,7.0,7.0,719.0,2700.0,719.1303,2699.6742,719.1303,2699.6742,192.68268232614625,27.192304826044957,0.483,0.405,-68.89,0.00391,0.00327,-68.89,719.1303,2699.6742,192.68268232614625,27.192304826044957,0.11509198266,0.16408828146,0.11509198266,0.16408828146,0.405,0.339,-87.8,0.4051676,0.3391452,-87.8,45.8609,0.0,0.86,1.194,0.163,1.0,36.0,1801,1801,36_26,36_22,2201.901,44.74297,17.4137,0.0221,195.7969,32.0,39.0,719.0,2700.0,719.1992,2699.6953,719.1992,2699.6953,192.68266073159288,27.19229836418512,1.445,1.386,3.53,0.03682,0.03489,13.81,719.1992,2699.6953,192.68266073159288,27.19229836418512,1.0014869005,0.96858388946,1.0014869005,0.96858388946,1.005,0.98,-24.2,1.004897,0.9799251,-24.2,22.8102,0.0,3.24,1.043,0.041,0.951,36.0,0.07205844849838997
10466,10466,36_284,36_133,559.0369,9.57316,18.9021,0.0186,-2.077856E-4,7.0,7.0,924.0,2692.0,923.8621,2692.0299,923.8621,2692.0299,192.6179044678049,27.192866020305186,0.614,0.46,5.69,0.01052,0.00787,5.69,923.8621,2692.0299,192.6179044678049,27.192866020305186,0.1364394558,0.060762647382,0.1364394558,0.060762647382,0.369,0.246,-0.3,0.36938,0.2464965,-0.3,35.537,0.0,1.5,1.337,0.252,1.0,36.0,1802,1802,36_27,36_21,370.5356,23.9936,19.3487,0.0703,195.4235,12.0,12.0,924.0,2692.0,923.8252,2692.1089,923.8252,2692.1089,192.61791683055608,27.19284409876749,1.096,0.78,2.77,0.09165,0.06083,2.0,923.8252,2692.1089,192.61791683055608,27.19284409876749,0.96853062332,0.82967713694,0.96853062332,0.82967713694,0.986,0.909,8.34,0.9856867,0.9091917,8.34,22.764,0.0,4.75,1.406,0.289,0.456,36.0,0.08719294696265614
10469,10469,36_287,36_130,418.0818,8.278769,19.2176,0.0215,-3.70468E-4,8.0,8.0,972.0,2688.0,971.9944,2687.9647,971.9944,2687.9647,192.60265522551475,27.193631463896565,0.84,0.549,-42.67,0.01664,0.01087,-42.67,971.9944,2687.9647,192.60265522551475,27.193631463896565,0.36985937122,0.34043653585,0.36985937122,0.34043653585,0.67,0.512,-40.47,0.6697643,0.5115777,-40.47,32.5151,0.0,2.65,1.532,0.347,1.0,36.0,1804,1804,36_29,36_19,213.6813,19.4378,19.9463,0.0988,195.1241,8.0,8.0,972.0,2688.0,971.8707,2687.8926,971.8707,2687.8926,192.6026936816376,27.193652706307365,0.864,0.661,-42.78,0.09674,0.0763,-44.84,971.8707,2687.8926,192.6026936816376,27.193652706307365,1.1998063923,1.2928718794,1.1998063923,1.2928718794,1.152,1.079,-62.35,1.152418,1.079171,-62.35,22.7515,0.0,4.48,1.307,0.235,0.489,36.0,0.1431785598474043
10474,10474,36_292,36_125,3230.751,23.01372,16.9975,0.0077,-1.183578E-5,6.0,6.0,578.0,2686.0,578.3272,2686.2134,578.3272,2686.2134,192.7270719387908,27.197165076786952,0.478,0.417,22.74,0.0034,0.00297,22.74,578.3272,2686.2134,192.7270719387908,27.197165076786952,0.18681460422,0.14031499655,0.18681460422,0.14031499655,0.432,0.374,3.71,0.4324477,0.3743242,3.71,51.8456,0.0,0.84,1.146,0.128,1.0,36.0,1803,1803,36_28,36_20,2930.518,49.49615,17.1034,0.0183,195.6353,37.0,46.0,578.0,2686.0,578.3875,2686.3009,578.3875,2686.3009,192.7270536283512,27.1971400184483,1.527,1.458,41.42,0.03253,0.03071,45.12,578.3875,2686.3009,192.7270536283512,27.1971400184483,1.0516902146,1.0318617908,1.0516902146,1.0318617908,1.027,1.014,19.17,1.026848,1.014463,19.17,22.7856,0.0,3.25,1.047,0.045,0.973,36.0,0.1062654224102444
10477,10477,36_295,36_122,522.9969,9.259438,18.9745,0.0192,-4.281185E-5,5.0,5.0,891.0,2677.0,890.7232,2677.1941,890.7232,2677.1941,192.62824774801345,27.197295968468627,0.474,0.444,-72.1,0.0084,0.00787,-72.1,890.7232,2677.1941,192.62824774801345,27.197295968468627,0.1644426098,0.15063302918,0.1644426098,0.15063302918,0.406,0.388,-1.31,0.4055242,0.3881053,-1.31,35.5194,0.0,0.99,1.067,0.063,1.0,36.0,1805,1805,36_30,36_18,361.5491,23.99825,19.3753,0.0721,194.9005,10.0,12.0,891.0,2677.0,890.6872000000001,2677.2037,890.6872000000001,2677.2037,192.62825921189875,27.19729355041942,0.946,0.871,-16.71,0.0822,0.07195,-19.93,890.6872000000001,2677.2037,192.62825921189875,27.19729355041942,0.69986609311,0.73194240867,0.69986609311,0.73194240867,0.857,0.835,74.4,0.8571208,0.8349566,74.4,22.7273,0.0,3.79,1.086,0.079,0.609,36.0,0.037258019270935396
10481,10481,36_299,36_118,440.0073,8.493076,19.1621,0.021,-0.001426055,5.0,5.0,878.0,2671.0,878.1850999999999,2671.135,878.1850999999999,2671.135,192.63215743123536,27.19909723041726,0.53,0.384,80.84,0.01022,0.00741,80.84,878.1850999999999,2671.135,192.63215743123536,27.19909723041726,0.11742547143,0.1390656768,0.11742547143,0.1390656768,0.373,0.343,88.19,0.372944,0.3426426,88.19,32.9208,0.0,1.02,1.379,0.275,1.0,36.0,1806,1806,36_31,36_17,238.1726,20.67375,19.8285,0.0943,195.4745,7.0,9.0,878.0,2671.0,878.0134,2671.0488,878.0134,2671.0488,192.6322109439677,27.19912280335316,0.782,0.774,88.13,0.07896,0.07876,78.67,878.0134,2671.0488,192.6322109439677,27.19912280335316,0.76695404462,0.76915067597,0.76695404462,0.76915067597,0.89,0.863,46.3,0.8900523,0.8625031,46.3,22.7636,0.0,2.44,1.01,0.01,0.484,36.0,0.19212321567158214
10486,10486,36_304,36_113,614.0889,10.03346,18.8002,0.0177,-0.00139565,12.0,12.0,857.0,2665.0,856.6747,2664.9843,856.6747,2664.9843,192.63890258284312,27.20099397718205,1.308,0.427,-5.58,0.02138,0.00698,-5.57,856.6747,2664.9843,192.63890258284312,27.20099397718205,0.56340438939,0.13860773758,0.56340438939,0.13860773758,0.76,0.352,-10.31,0.7602348,0.3522146,-10.31,32.9361,0.0,3.11,3.062,0.673,1.0,36.0,1807,1807,36_32,36_16,355.2961,24.93091,19.3943,0.0762,195.8729,13.0,13.0,857.0,2665.0,856.7123,2665.0096,856.7123,2665.0096,192.63889092022987,27.20098657170753,1.192,0.759,-2.45,0.09976,0.06204,-0.17,856.7123,2665.0096,192.63889092022987,27.20098657170753,1.7703442688,1.1347539293,1.7703442688,1.1347539293,1.332,1.063,-4.6,1.332098,1.063303,-4.6,22.789,0.0,4.8,1.571,0.363,0.55,36.0,0.04531942188498336
10497,10497,36_315,36_102,883.046,12.03169,18.4058,0.0148,2.311882E-5,17.0,17.0,873.0,2649.0,873.7488000000001,2646.5408,873.7488000000001,2646.5408,192.63334283546985,27.20604628072479,2.556,0.565,-80.96,0.03484,0.0077,-80.96,873.7488000000001,2646.5408,192.63334283546985,27.20604628072479,0.31739458335,1.3825319593,0.31739458335,1.3825319593,1.187,0.54,-81.19,1.186903,0.5396186,-81.19,34.2077,0.0,7.18,4.523,0.779,1.0,36.0,1809,1809,36_34,36_14,572.9019,34.2484,18.8755,0.0649,195.9664,18.0,25.0,873.0,2648.0,873.8111,2647.0035,873.8111,2647.0035,192.633327222251,27.205915710868897,2.225,0.914,-81.05,0.14612,0.05956,-81.74,873.8111,2647.0035,192.633327222251,27.205915710868897,2.4210681753,3.4320414254,2.4210681753,3.4320414254,1.854,1.554,-85.53,1.854257,1.553975,-85.53,22.8003,0.0,8.53,2.436,0.589,0.019,36.0,0.46687533667951336
10509,10509,36_327,36_90,1338.233,14.81157,17.9544,0.012,-7.565855E-6,17.0,17.0,896.0,2634.0,895.8774000000001,2634.1142,895.8774000000001,2634.1142,192.6262378860965,27.209367303265736,1.48,0.625,34.48,0.01639,0.00692,34.48,895.8774000000001,2634.1142,192.6262378860965,27.209367303265736,0.86318914781,0.55899339337,0.86318914781,0.55899339337,1.053,0.56,33.75,1.052819,0.5601373,33.75,33.3639,0.0,4.53,2.367,0.577,1.0,36.0,1810,1810,36_35,36_13,1131.766,41.116,18.1363,0.0395,195.8153,31.0,35.0,896.0,2634.0,895.8842999999999,2634.2117,895.8842999999999,2634.2117,192.62623656660148,27.20933983816141,1.779,1.256,34.38,0.07432,0.05267,34.64,895.8842999999999,2634.2117,192.62623656660148,27.20933983816141,1.9263017715,1.7012987111,1.9263017715,1.7012987111,1.458,1.226,34.39,1.457572,1.226004,34.39,22.7936,0.0,5.47,1.417,0.294,0.089,36.0,0.0977438489111703
10523,10523,36_341,36_76,2433.548,19.97354,17.3051,0.0089,4.107057E-6,6.0,6.0,669.0,2618.0,669.4318000000001,2617.6912,669.4318000000001,2617.6912,192.69768200327724,27.215735240803237,0.528,0.478,54.1,0.00433,0.00392,54.11,669.4318000000001,2617.6912,192.69768200327724,27.215735240803237,0.23215199354,0.16984311107,0.23215199354,0.16984311107,0.485,0.408,12.78,0.4853171,0.4079981,12.78,45.0653,0.0,1.13,1.105,0.095,1.0,36.0,1811,1811,36_36,36_12,2166.92,44.59732,17.4311,0.0224,195.2054,36.0,39.0,669.0,2618.0,669.4404999999999,2617.8281,669.4404999999999,2617.8281,192.697680437249,27.2156966855408,1.478,1.389,87.22,0.03844,0.03501,-89.77,669.4404999999999,2617.8281,192.697680437249,27.2156966855408,1.0370881494,1.0351515629,1.0370881494,1.0351515629,1.026,1.01,43.22,1.025539,1.010203,43.22,22.7786,0.0,3.34,1.064,0.06,0.916,36.0,0.1371761641102019
10533,10533,36_351,36_66,1106.862,13.47044,18.1605,0.0132,-1.112653E-4,9.0,9.0,806.0,2595.0,805.9545,2595.1433,805.9545,2595.1433,192.654323217695,27.221023017386308,0.805,0.587,-31.19,0.0098,0.00715,-31.19,805.9545,2595.1433,192.654323217695,27.221023017386308,0.31855932447,0.26692067608,0.31855932447,0.26692067608,0.594,0.482,-32.37,0.5943379,0.4819154,-32.37,35.3742,0.0,1.94,1.371,0.271,1.0,36.0,1812,1812,36_37,36_11,851.1793,34.60335,18.4457,0.0441,196.2559,22.0,25.0,806.0,2595.0,805.9679,2595.1421,805.9679,2595.1421,192.65431897061163,27.22102325093656,1.34,1.198,-23.12,0.06239,0.05543,-20.68,805.9679,2595.1421,192.65431897061163,27.22102325093656,1.3941249265,1.3017128899,1.3941249265,1.3017128899,1.193,1.128,-26.13,1.193064,1.128023,-26.13,22.8408,0.0,4.05,1.119,0.106,0.631,36.0,0.013453624047020914
10540,10540,36_358,36_59,349.4359,7.568663,19.4123,0.0235,-1.737459E-4,5.0,5.0,947.0,2587.0,947.2324,2587.4789,947.2324,2587.4789,192.6095893731884,27.222076399200613,0.574,0.448,-37.87,0.01244,0.00971,-37.86,947.2324,2587.4789,192.6095893731884,27.222076399200613,0.14365322274,0.24700677692,0.14365322274,0.24700677692,0.503,0.371,-76.98,0.5028372,0.3712341,-76.98,30.8709,0.0,1.22,1.28,0.219,1.0,36.0,1813,1813,36_38,36_10,141.1135,16.62355,20.3968,0.1279,195.4241,6.0,6.0,947.0,2587.0,947.0448,2587.4981,947.0448,2587.4981,192.6096488543066,27.22207247292384,0.787,0.5,-0.82,0.11186,0.06858,-0.06,947.0448,2587.4981,192.6096488543066,27.22207247292384,0.91483596692,0.90412098277,0.91483596692,0.90412098277,0.979,0.928,-41.8,0.9785729,0.9280905,-41.8,22.7914,0.0,2.65,1.574,0.365,0.471,36.0,0.18857995651707032
10543,10543,36_361,36_56,366.0528,7.746638,19.3619,0.023,-3.93195E-4,11.0,11.0,971.0,2581.0,970.7166,2581.7016,970.7166,2581.7016,192.6021133384485,27.22351620479333,0.943,0.6,-50.43,0.01996,0.0127,-50.45,970.7166,2581.7016,192.6021133384485,27.22351620479333,0.33040171861,0.32981963681,0.33040171861,0.32981963681,0.648,0.491,-44.91,0.6475396,0.4908297,-44.91,29.7102,0.0,2.52,1.572,0.364,0.999,36.0,1814,1814,36_39,36_9,146.114,17.74063,20.359,0.1319,195.6329,4.0,7.0,971.0,2582.0,970.8644,2581.6975,970.8644,2581.6975,192.6020665740637,27.22351619567085,0.875,0.6,-30.98,0.12463,0.08596,-30.53,970.8644,2581.6975,192.6020665740637,27.22351619567085,1.3849630424,1.4325185151,1.3849630424,1.4325185151,1.227,1.145,-52.09,1.227098,1.1453,-52.09,22.8191,0.0,4.29,1.458,0.314,0.483,36.0,0.14785685645251373
10549,10549,36_367,36_50,562.773,9.605096,18.8949,0.0185,-5.447561E-8,6.0,6.0,855.0,2572.0,855.4372000000001,2572.4314,855.4372000000001,2572.4314,192.63847872641,27.227024016763146,0.753,0.492,5.4,0.01286,0.0084,5.4,855.4372000000001,2572.4314,192.63847872641,27.227024016763146,0.30734963993,0.24995013925,0.30734963993,0.24995013925,0.56,0.493,17.61,0.5601634,0.4934741,17.61,35.6161,0.0,2.29,1.53,0.347,1.0,36.0,1815,1815,36_40,36_8,346.6056,25.58645,19.4211,0.0802,195.2876,12.0,14.0,855.0,2572.0,855.4763,2572.3474,855.4763,2572.3474,192.6384656239103,27.2270473281428,1.008,0.96,12.27,0.08399,0.0822,0.3,855.4763,2572.3474,192.6384656239103,27.2270473281428,1.3623454331,1.1373907906,1.3623454331,1.1373907906,1.167,1.066,2.85,1.167435,1.066223,2.85,22.7715,0.0,3.34,1.05,0.048,0.489,36.0,0.09265424976744957
10552,10552,36_370,36_48,1003.184,12.82405,18.2673,0.0139,2.175015E-4,26.0,26.0,837.0,2567.0,836.935,2566.7754,836.935,2566.7754,192.6442789540948,27.22875800332566,1.432,0.925,-63.52,0.01832,0.01183,-63.52,836.935,2566.7754,192.6442789540948,27.22875800332566,0.46394506568,0.66664378863,0.46394506568,0.66664378863,0.826,0.669,-74.92,0.8261381,0.6693912,-74.92,37.4852,2.0,3.99,1.548,0.354,1.0,36.0,1816,1816,36_41,36_7,766.444,35.64639,18.5595,0.0505,195.5487,24.0,27.0,837.0,2567.0,836.9019000000001,2566.8163,836.9019000000001,2566.8163,192.64428977944127,27.228746761912063,1.529,1.189,-69.24,0.0816,0.06225,-69.67,836.9019000000001,2566.8163,192.64428977944127,27.228746761912063,2.0833206266,2.2195922431,2.0833206266,2.2195922431,1.518,1.414,-58.21,1.518083,1.413626,-58.21,22.7929,0.0,5.34,1.286,0.222,0.113,36.0,0.052615777101445334
10567,10567,36_385,36_33,678.0441,10.543,18.6926,0.0169,-2.295818E-4,15.0,15.0,550.0,2548.0,549.7631,2548.718,549.7631,2548.718,192.73492482625767,27.236037965592253,1.034,0.779,-47.33,0.01608,0.01212,-47.34,549.7631,2548.718,192.73492482625767,27.236037965592253,0.56144628449,0.4639550939,0.56144628449,0.4639550939,0.773,0.655,-27.33,0.7726436,0.6545405,-27.33,48.1892,0.0,3.5,1.326,0.246,1.0,36.0,1817,1817,36_42,36_6,481.7909,29.05523,19.0636,0.0655,195.9172,18.0,18.0,550.0,2548.0,549.8246,2548.699,549.8246,2548.699,192.7349052171297,27.23604284139731,1.249,1.024,-30.77,0.08936,0.07244,-31.54,549.8246,2548.699,192.7349052171297,27.23604284139731,1.6772718111,1.6739493978,1.6772718111,1.6739493978,1.32,1.269,-44.28,1.319754,1.268649,-44.28,22.7877,0.0,5.82,1.221,0.181,0.001,36.0,0.06436808215252708
10570,10570,36_388,36_30,5745.535,30.69024,16.3724,0.0058,-7.004222E-4,5.0,5.0,597.0,2544.0,596.8788,2544.4373,596.8788,2544.4373,192.71998984286049,27.23688376625764,0.498,0.337,83.97,0.00266,0.0018,83.97,596.8788,2544.4373,192.71998984286049,27.23688376625764,0.10651722436,0.24096611222,0.10651722436,0.24096611222,0.491,0.326,89.32,0.4909024,0.3263406,89.32,34.1126,0.0,1.1,1.478,0.324,1.0,36.0,1818,1818,36_43,36_5,6249.537,61.14272,16.2811,0.0106,195.4275,62.0,64.0,597.0,2544.0,596.9425,2544.5533,596.9425,2544.5533,192.71997069792096,27.23685066912581,1.666,1.582,34.99,0.02191,0.02015,29.95,596.9425,2544.5533,192.71997069792096,27.23685066912581,1.0655252848,1.0547053122,1.0655252848,1.0547053122,1.039,1.02,36.68,1.03875,1.020407,36.68,22.7856,0.0,3.16,1.053,0.05,0.981,36.0,0.13233929877402895
10578,10578,36_396,36_22,393.0699,8.027308,19.2846,0.0222,3.596347E-4,4.0,4.0,560.0,2534.0,559.4595,2533.5892,559.4595,2533.5892,192.7317291567109,27.24021783073199,0.545,0.44,43.24,0.01112,0.00899,43.24,559.4595,2533.5892,192.7317291567109,27.24021783073199,0.24766985567,0.21955587501,0.24766985567,0.21955587501,0.531,0.431,36.46,0.5305653,0.4309596,36.46,99.0,0.0,1.28,1.237,0.192,1.0,36.0,1819,1819,36_44,36_4,200.2333,18.17317,20.0169,0.0986,194.9296,7.0,7.0,560.0,2534.0,559.2265,2533.6864,559.2265,2533.6864,192.7318036679832,27.24019227039174,0.831,0.603,29.74,0.10506,0.07298,29.93,559.2265,2533.6864,192.7318036679832,27.24019227039174,0.73537832197,0.75722256373,0.73537832197,0.75722256373,0.91,0.816,48.88,0.9095181,0.8157068,48.88,22.7274,0.0,2.86,1.379,0.275,0.47,36.0,0.2524615614307631
