col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
443,443,0_444,0_622,301.4107,6.972419,20.2077,0.0251,-9.995302E-4,7.0,7.0,22.0,296.0,21.9471,295.7818,21.9471,295.7818,142.6007300086367,27.90394640842922,0.672,0.537,-74.9,0.01674,0.01407,-73.66,21.9471,295.7818,142.6007300086367,27.90394640842922,0.14884852199,0.26238575982,0.14884852199,0.26238575982,0.514,0.383,-82.66,0.5141011,0.3833202,-82.66,99.0,0.0,1.74,1.252,0.201,1.0,0.0,31,31,0_32,0_46,192.1035,19.34857,20.6967,0.1094,188.2037,6.0,7.0,22.0,296.0,21.9741,295.7386,21.9741,295.7386,142.600721276202,27.903958482383324,0.724,0.685,5.42,0.09087,0.08427,-0.16,21.9741,295.7386,142.600721276202,27.903958482383324,0.6483792192,0.73680481409,0.6483792192,0.73680481409,0.859,0.805,85.26,0.8587293,0.8048403,85.26,23.3414,0.0,3.36,1.056,0.053,0.03,0.0,,,0.05094349811306903
468,468,0_469,0_597,177.4596,5.350002,20.7828,0.0327,-0.002055578,1.0,1.0,510.0,282.0,510.0,282.0,510.0,282.0,142.4453226155253,27.906414282495817,0.289,0.289,45.0,0.00885,0.00885,45.0,510.0,282.0,142.4453226155253,27.906414282495817,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,16.0,0.0,1.0,0.0,0.997,0.0,33,33,0_34,0_44,348.5596,19.6341,20.0499,0.0612,187.676,6.0,7.0,511.0,282.0,510.5995,282.2106,510.5995,282.2106,142.4451325499579,27.90635322028783,0.893,0.486,85.23,0.08161,0.03808,82.08,510.5995,282.2106,142.4451325499579,27.90635322028783,0.15905921167,0.27175235993,0.15905921167,0.27175235993,0.527,0.391,-77.18,0.5271664,0.3910334,-77.18,23.3461,24.0,2.2,1.836,0.455,0.794,0.0,,,0.6354153051351321
494,494,0_495,0_571,358.8188,7.607497,20.0184,0.023,9.843935E-6,8.0,8.0,264.0,271.0,264.3911,270.7043,264.3911,270.7043,142.52346341744212,27.91032426630295,0.974,0.436,27.6,0.02328,0.01043,25.0,264.3911,270.7043,142.52346341744212,27.91032426630295,0.14770605457,0.23153306522,0.14770605457,0.23153306522,0.506,0.35,64.44,0.5063661,0.3504747,64.44,99.0,0.0,2.49,2.232,0.552,1.0,0.0,35,35,0_36,0_42,209.4213,19.01361,20.603,0.0986,188.2415,7.0,7.0,264.0,271.0,264.1543,270.689,264.1543,270.689,142.52353874929906,27.91032925080633,0.849,0.596,30.13,0.10041,0.06943,30.46,264.1543,270.689,142.52353874929906,27.91032925080633,0.87925889576,0.77898455719,0.87925889576,0.77898455719,0.973,0.843,32.47,0.9734054,0.8430454,32.47,23.3852,0.0,2.46,1.424,0.298,0.557,0.0,,,0.23729376308703704
497,497,0_498,0_568,2588.283,20.43196,17.873,0.0086,-6.824827E-4,52.0,52.0,18.0,267.0,17.7752,266.6779,17.7752,266.6779,142.6019667556694,27.91214010521098,2.063,1.592,5.42,0.01811,0.01435,3.8,17.7752,266.6779,142.6019667556694,27.91214010521098,0.36208199016,0.39062324726,0.36208199016,0.39062324726,0.626,0.601,79.82,0.6257588,0.6009419,79.82,99.0,0.0,1.56,1.295,0.228,0.969,0.0,36,36,0_37,0_41,2305.998,53.3468,17.9984,0.0251,187.9736,45.0,51.0,18.0,267.0,17.6018,267.0271,17.6018,267.0271,142.60202306789276,27.91204238870076,1.729,1.607,17.04,0.04931,0.04359,14.39,17.6018,267.0271,142.60202306789276,27.91204238870076,1.8468626897,1.8764766106,1.8468626897,1.8764766106,1.381,1.348,54.73,1.380616,1.34805,54.73,23.3306,0.0,3.68,1.076,0.071,0.019,0.0,,,0.3898822899286369
505,505,0_506,0_560,22253.12,59.91004,15.5371,0.0029,-0.001648188,25.0,25.0,488.0,262.0,488.032,261.9587,488.032,261.9587,142.45224416239105,27.912116420677048,0.459,0.282,76.08,0.0014,8.3E-4,73.8,488.032,261.9587,142.45224416239105,27.912116420677048,0.086768391385,0.089368863206,0.086768391385,0.089368863206,0.299,0.295,89.71,0.2989464,0.2945646,89.71,37.3777,0.0,2.04,1.628,0.386,0.993,0.0,37,37,0_38,0_40,22316.58,86.08415,15.534,0.0042,187.6443,72.0,81.0,488.0,262.0,488.1158,262.391,488.1158,262.391,142.45221901032312,27.9119946269575,1.63,1.401,73.3,0.00897,0.00764,68.91,488.1158,262.391,142.45221901032312,27.9119946269575,0.56084995358,0.64606187157,0.56084995358,0.64606187157,0.808,0.744,74.59,0.8081251,0.744208,74.59,23.3432,0.0,2.57,1.164,0.141,0.982,0.0,,,0.4403472834025408
513,513,0_514,0_552,416.1237,8.192479,19.8575,0.0214,-8.58938E-4,5.0,5.0,452.0,263.0,451.5656,262.7246,451.5656,262.7246,142.4638542490027,27.91201267416301,0.525,0.463,-43.97,0.01109,0.00952,-51.95,451.5656,262.7246,142.4638542490027,27.91201267416301,0.22440301559,0.13804780588,0.22440301559,0.13804780588,0.475,0.37,-7.38,0.4752636,0.369561,-7.38,99.0,0.0,1.04,1.134,0.118,1.0,0.0,38,38,0_39,0_39,279.3587,19.34251,20.2902,0.0752,187.844,7.0,7.0,452.0,263.0,451.6479,262.9566,451.6479,262.9566,142.46382886225538,27.911947199306034,0.739,0.648,89.4,0.06789,0.06271,88.13,451.6479,262.9566,142.46382886225538,27.911947199306034,0.41597754788,0.51831597301,0.41597754788,0.51831597301,0.721,0.644,-83.19,0.7209694,0.6438141,-83.19,23.3556,0.0,2.5,1.141,0.123,0.675,0.0,,,0.24616516812900724
518,518,0_519,0_547,900.9347,12.05455,19.0188,0.0145,-5.553333E-4,13.0,13.0,44.0,261.0,44.1047,261.4254,44.1047,261.4254,142.5935665409844,27.91354651906911,0.881,0.619,33.35,0.01272,0.00914,33.18,44.1047,261.4254,142.5935665409844,27.91354651906911,0.33229324435,0.24745676279,0.33229324435,0.24745676279,0.592,0.478,23.02,0.592437,0.4782974,23.02,35.6833,0.0,2.4,1.423,0.297,0.999,0.0,39,39,0_40,0_38,810.1311,33.70433,19.1342,0.0452,187.7667,19.0,21.0,44.0,261.0,44.104,261.6973,44.104,261.6973,142.5935676257528,27.913470076736484,1.231,1.079,70.14,0.06265,0.05265,78.43,44.104,261.6973,142.5935676257528,27.913470076736484,0.98563763531,1.0319465411,0.98563763531,1.0319465411,1.041,0.966,54.0,1.041014,0.9663716,54.0,23.3313,0.0,3.37,1.14,0.123,0.081,0.0,,,0.27190090106503517
521,521,0_522,0_544,287.1395,6.805353,20.2603,0.0257,-3.396981E-4,5.0,5.0,261.0,259.0,261.2652,258.9041,261.2652,258.9041,142.52441909333692,27.91365083068393,0.498,0.345,39.84,0.0131,0.0095,45.12,261.2652,258.9041,142.52441909333692,27.91365083068393,0.12437364915,0.10700839805,0.12437364915,0.10700839805,0.353,0.327,5.23,0.3528748,0.3268966,5.23,35.0521,0.0,0.97,1.442,0.307,0.999,0.0,41,41,0_42,0_36,216.3037,19.03388,20.5679,0.0956,187.5491,7.0,7.0,261.0,259.0,261.2936,258.9983,261.2936,258.9983,142.52441036701194,27.91362426517175,0.729,0.664,86.15,0.08716,0.08061,89.69,261.2936,258.9983,142.52441036701194,27.91362426517175,0.41230166119,0.45701642312,0.41230166119,0.45701642312,0.685,0.632,65.04,0.6851165,0.632403,65.04,23.3423,0.0,2.6,1.099,0.09,0.617,0.0,,,0.09838800739923194
523,523,0_524,0_542,428.131,8.309836,19.8266,0.0211,7.662844E-5,6.0,6.0,110.0,260.0,110.0486,259.605,110.0486,259.605,142.5725641905659,27.91387931988393,0.595,0.477,17.69,0.01242,0.00975,14.07,110.0486,259.605,142.5725641905659,27.91387931988393,0.14812050727,0.23101400493,0.14812050727,0.23101400493,0.484,0.381,78.89,0.4840834,0.3805231,78.89,99.0,0.0,1.56,1.248,0.199,1.0,0.0,40,40,0_41,0_37,303.0909,21.63033,20.2016,0.0775,187.8012,9.0,9.0,110.0,260.0,110.0054,259.8957,110.0054,259.8957,142.57257888179817,27.913797709187534,0.78,0.771,29.4,0.07034,0.06985,89.98,110.0054,259.8957,142.57257888179817,27.913797709187534,0.63639042084,0.60790765321,0.63639042084,0.60790765321,0.803,0.774,26.31,0.8034946,0.7737535,26.31,23.3641,0.0,2.56,1.012,0.011,0.613,0.0,,,0.2938923782611174
557,557,0_558,0_508,574.2516,9.623992,19.5078,0.0182,-0.003259479,4.0,4.0,71.0,246.0,71.3366,246.3027,71.3366,246.3027,142.58484747796982,27.917724791176664,0.511,0.417,40.97,0.00878,0.0072,41.26,71.3366,246.3027,142.58484747796982,27.917724791176664,0.12216065825,0.10283165483,0.12216065825,0.10283165483,0.36,0.309,27.5,0.359642,0.3092733,27.5,32.663,0.0,0.9,1.226,0.184,1.0,0.0,42,42,0_43,0_35,472.5241,25.32495,19.7195,0.0582,187.3244,11.0,12.0,71.0,246.0,71.4382,246.4694,71.4382,246.4694,142.58481565970746,27.91767764891523,0.897,0.869,80.25,0.06095,0.06077,56.19,71.4382,246.4694,142.58481565970746,27.91767764891523,0.52052770864,0.57378838278,0.52052770864,0.57378838278,0.76,0.718,74.66,0.7603446,0.7184652,74.66,23.321,0.0,2.59,1.032,0.031,0.346,0.0,,,0.19522154081966664
571,571,0_572,0_494,430.2676,8.330546,19.8212,0.021,-0.00111394,8.0,8.0,59.0,237.0,59.3431,237.3619,59.3431,237.3619,142.5886379044506,27.92027088319876,0.67,0.474,13.43,0.01466,0.01023,10.46,59.3431,237.3619,142.5886379044506,27.92027088319876,0.26523374491,0.20696155137,0.26523374491,0.20696155137,0.517,0.453,10.64,0.5170739,0.4525813,10.64,33.839,0.0,1.7,1.413,0.292,1.0,0.0,44,44,0_45,0_33,350.9329,24.94235,20.0425,0.0772,187.968,11.0,12.0,59.0,237.0,59.4634,237.4673,59.4634,237.4673,142.58859993392545,27.920240925924585,0.904,0.89,27.61,0.07888,0.0787,35.09,59.4634,237.4673,142.58859993392545,27.920240925924585,0.70641657929,0.69458095807,0.70641657929,0.69458095807,0.855,0.818,39.43,0.8550667,0.8184488,39.43,23.3579,0.0,3.03,1.016,0.015,0.023,0.0,,,0.15994139551723535
593,593,0_594,0_472,1546.272,15.79236,18.4324,0.0111,-2.01672E-4,7.0,7.0,198.0,225.0,198.0938,225.2026,198.0938,225.2026,142.544419176505,27.923306023733225,0.413,0.385,-61.93,0.00456,0.00411,-54.54,198.0938,225.2026,142.544419176505,27.923306023733225,0.095344831902,0.099829344051,0.095344831902,0.099829344051,0.316,0.309,-89.3,0.3159589,0.3087785,-89.3,35.5182,0.0,0.83,1.071,0.066,1.0,0.0,46,46,0_47,0_31,1442.737,38.47783,18.5076,0.029,187.5112,23.0,27.0,198.0,225.0,198.1092,225.4542,198.1092,225.4542,142.54441510310238,27.923235245420976,1.222,1.135,86.26,0.04183,0.03822,82.42,198.1092,225.4542,142.54441510310238,27.923235245420976,0.55344491377,0.60137570186,0.55344491377,0.60137570186,0.776,0.744,86.97,0.775571,0.7438482,86.97,23.3514,0.0,2.18,1.077,0.072,0.895,0.0,,,0.25207086305243237
594,594,0_595,0_471,5311.633,29.2697,17.0925,0.006,-5.050029E-4,4.0,4.0,58.0,226.0,58.2379,226.3335,58.2379,226.3335,142.58895468450734,27.92337443371584,0.508,0.382,55.76,0.00281,0.00211,55.67,58.2379,226.3335,142.58895468450734,27.92337443371584,0.13794356345,0.18073029423,0.13794356345,0.18073029423,0.427,0.369,78.03,0.4274856,0.3686868,78.03,34.5348,0.0,0.96,1.329,0.247,1.0,0.0,45,45,0_46,0_32,5139.074,54.68908,17.1284,0.0116,187.6501,40.0,46.0,58.0,226.0,58.2951,226.7555,58.2951,226.7555,142.58893781529392,27.923255636927717,1.435,1.299,74.92,0.02021,0.01876,73.25,58.2951,226.7555,142.58893781529392,27.923255636927717,0.53421386923,0.59149818097,0.53421386923,0.59149818097,0.775,0.724,69.28,0.7752808,0.7243285,69.28,23.3398,0.0,2.41,1.105,0.095,0.964,0.0,,,0.425858943783057
614,614,0_615,0_451,12556.02,45.00183,16.1584,0.0039,-0.001069596,123.0,123.0,478.0,210.0,477.5701,209.9044,477.5701,209.9044,142.45539118950893,27.92678281474289,2.253,1.489,25.8,0.00912,0.00596,25.25,477.5701,209.9044,142.45539118950893,27.92678281474289,0.6611748436,0.52524890511,0.6611748436,0.52524890511,0.834,0.7,24.24,0.8341022,0.7004979,24.24,99.0,0.0,1.94,1.513,0.339,0.964,0.0,48,48,0_49,0_29,12357.97,86.22668,16.1757,0.0076,188.6483,110.0,116.0,478.0,210.0,477.5617,210.3294,477.5617,210.3294,142.45539535974945,27.926663359835278,2.317,1.892,33.65,0.02203,0.01759,29.15,477.5617,210.3294,142.45539535974945,27.926663359835278,1.6420327742,1.56757474,1.6420327742,1.56757474,1.325,1.206,37.85,1.324943,1.205875,37.85,23.415,0.0,3.79,1.225,0.183,0.029,0.0,,,0.42508300365926927
639,639,0_640,0_426,38660.29,78.96538,14.9374,0.0022,-1.534802E-4,25.0,25.0,423.0,201.0,422.7964,200.8825,422.7964,200.8825,142.47279694016444,27.929485925516538,0.519,0.412,66.37,0.00119,8.6E-4,66.72,422.7964,200.8825,142.47279694016444,27.929485925516538,0.10552643164,0.097093948961,0.10552643164,0.097093948961,0.325,0.312,1.36,0.3248557,0.3115914,1.36,99.0,0.0,0.84,1.26,0.206,1.0,0.0,49,49,0_50,0_28,39074.46,104.3265,14.9258,0.0029,187.8839,85.0,98.0,423.0,201.0,422.8473,201.3216,422.8473,201.3216,142.4727822633276,27.929362327056463,1.68,1.411,74.92,0.00638,0.00541,70.96,422.8473,201.3216,142.4727822633276,27.929362327056463,0.54403660167,0.63904779885,0.54403660167,0.63904779885,0.804,0.733,75.68,0.803534,0.7330876,75.68,23.3675,0.0,2.7,1.19,0.16,0.983,0.0,,,0.44204029228114267
640,640,0_641,0_425,350.5279,7.519093,20.0438,0.0233,4.214466E-5,4.0,4.0,161.0,206.0,160.7811,206.2527,160.7811,206.2527,142.55623748874598,27.928738420243604,0.446,0.402,59.3,0.00999,0.00931,62.94,160.7811,206.2527,142.55623748874598,27.928738420243604,0.13936761898,0.15169807025,0.13936761898,0.15169807025,0.39,0.373,82.18,0.3897887,0.3730019,82.18,99.0,0.0,0.96,1.11,0.099,1.0,0.0,50,50,0_51,0_27,226.315,18.93052,20.5188,0.0908,187.7307,6.0,7.0,161.0,206.0,160.9162,206.3272,160.9162,206.3272,142.55619471426434,27.928717098096925,0.722,0.652,-4.94,0.08039,0.07398,-2.52,160.9162,206.3272,142.55619471426434,27.928717098096925,0.42939262518,0.44611636941,0.42939262518,0.44611636941,0.669,0.655,77.2,0.6686007,0.6545855,77.2,23.3693,0.0,1.9,1.107,0.096,0.534,0.0,,,0.15427981073360994
654,654,0_655,0_411,510.6823,9.075688,19.6352,0.0193,3.893658E-4,15.0,15.0,168.0,201.0,168.05,200.4326,168.05,200.4326,142.55390386425705,27.930354342066828,0.938,0.678,48.9,0.02021,0.01424,54.4,168.05,200.4326,142.55390386425705,27.930354342066828,0.35632476289,0.35284030756,0.35632476289,0.35284030756,0.676,0.502,44.51,0.6761624,0.5019656,44.51,99.0,0.0,2.54,1.384,0.277,1.0,0.0,51,51,0_52,0_26,386.683,26.59343,19.9372,0.0747,187.8512,12.0,14.0,168.0,201.0,168.012,200.5488,168.012,200.5488,142.5539163452894,27.93032178032329,1.059,0.914,46.36,0.08468,0.07435,42.04,168.012,200.5488,142.5539163452894,27.93032178032329,1.0593319401,1.1126694248,1.0593319401,1.1126694248,1.093,0.989,52.13,1.09284,0.988788,52.13,23.376,0.0,3.44,1.159,0.137,0.005,0.0,,,0.12225563381701061
681,681,0_682,0_384,2087.608,18.34969,18.1065,0.0095,3.377541E-5,4.0,4.0,324.0,191.0,323.5584,191.194,323.5584,191.194,142.5043584676473,27.93250541331892,0.497,0.395,2.15,0.00439,0.00352,2.04,323.5584,191.194,142.5043584676473,27.93250541331892,0.21323482411,0.056119088877,0.21323482411,0.056119088877,0.462,0.237,0.38,0.461781,0.2368801,0.38,99.0,0.0,0.9,1.257,0.204,1.0,0.0,53,53,0_54,0_24,1833.088,38.27454,18.2476,0.0227,188.0828,22.0,25.0,324.0,191.0,323.6364,191.5337,323.6364,191.5337,142.5043347894153,27.93240968360229,1.22,1.056,83.02,0.03293,0.02769,81.39,323.6364,191.5337,142.5043347894153,27.93240968360229,0.47676202697,0.52371668712,0.47676202697,0.52371668712,0.725,0.69,80.61,0.7245943,0.6895229,80.61,23.3841,0.0,2.24,1.155,0.134,0.968,0.0,,,0.3485399403224986
683,683,0_684,0_382,3821.59,24.82711,17.45,0.0071,-3.242678E-4,5.0,5.0,98.0,192.0,98.1012,191.5444,98.1012,191.5444,142.57614904379972,27.93304676125762,0.501,0.308,82.32,0.00327,0.00205,82.52,98.1012,191.5444,142.57614904379972,27.93304676125762,0.10053253164,0.23638379721,0.10053253164,0.23638379721,0.486,0.317,89.24,0.4862181,0.3170305,89.24,34.9173,0.0,1.72,1.629,0.386,1.0,0.0,52,52,0_53,0_25,3617.052,49.03275,17.5097,0.0147,187.9925,33.0,39.0,98.0,192.0,98.1518,191.9157,98.1518,191.9157,142.57613412806884,27.932942236412305,1.372,1.239,66.62,0.02401,0.02192,50.18,98.1518,191.9157,142.57613412806884,27.932942236412305,0.53640356867,0.61411748716,0.53640356867,0.61411748716,0.787,0.728,75.1,0.787428,0.7283393,75.1,23.3838,0.0,2.36,1.107,0.097,0.911,0.0,,,0.37473197088051086
717,717,0_718,0_348,1011.602,12.77347,18.893,0.0137,9.141795E-5,4.0,4.0,334.0,172.0,333.9114,172.1107,333.9114,172.1107,142.5009970613345,27.93783984770149,0.341,0.305,28.87,0.00451,0.00398,22.83,333.9114,172.1107,142.5009970613345,27.93783984770149,0.092588674236,0.091711819365,0.092588674236,0.091711819365,0.304,0.303,3.73,0.30429,0.3028334,3.73,99.0,0.0,1.81,1.118,0.105,1.0,0.0,54,54,0_55,0_23,878.8468,32.09045,19.0458,0.0397,187.2599,14.0,19.0,334.0,172.0,333.9522,172.3517,333.9522,172.3517,142.50098489358132,27.93777197535246,1.122,0.959,55.77,0.05319,0.0443,50.13,333.9522,172.3517,142.50098489358132,27.93777197535246,0.46244835719,0.5058693781,0.46244835719,0.5058693781,0.727,0.663,59.44,0.7274002,0.6627267,59.44,23.3334,0.0,2.24,1.17,0.145,0.967,0.0,,,0.24442921265673664
760,760,0_761,0_305,289.1656,6.82932,20.2527,0.0256,9.035117E-5,4.0,4.0,301.0,151.0,300.6221,151.0734,300.6221,151.0734,142.51152521771166,27.943851661655724,0.491,0.31,11.29,0.01202,0.00879,13.3,300.6221,151.0734,142.51152521771166,27.943851661655724,0.19602322905,0.10510268426,0.19602322905,0.10510268426,0.443,0.324,1.28,0.4427965,0.3241252,1.28,99.0,0.0,1.31,1.582,0.368,1.0,0.0,56,56,0_57,0_21,182.7216,17.52312,20.7511,0.1041,187.4852,5.0,6.0,301.0,151.0,300.5252,151.0469,300.5252,151.0469,142.51155598325192,27.943859394358626,0.767,0.499,-89.88,0.10257,0.06305,89.86,300.5252,151.0469,142.51155598325192,27.943859394358626,0.46989543587,0.46111941633,0.46989543587,0.46111941633,0.686,0.679,-5.75,0.6855549,0.6789914,-5.75,23.3501,0.0,2.47,1.537,0.349,0.5,0.0,,,0.10045825003453382
809,809,0_810,0_256,454.7484,8.564258,19.7611,0.0205,6.304415E-5,9.0,9.0,232.0,122.0,231.4696,122.5339,231.4696,122.5339,142.5334503533618,27.952074628465745,0.763,0.432,-32.8,0.02027,0.00904,-33.78,231.4696,122.5339,142.5334503533618,27.952074628465745,0.22508839435,0.24193599068,0.22508839435,0.24193599068,0.543,0.415,-48.97,0.5426365,0.4154156,-48.97,99.0,0.0,3.37,1.765,0.434,1.0,0.0,58,58,0_59,0_19,312.3895,22.71574,20.1688,0.079,188.1045,9.0,10.0,232.0,122.0,231.534,122.5027,231.534,122.5027,142.5334297398533,27.95208321543606,0.966,0.707,-16.0,0.08969,0.06618,-18.21,231.534,122.5027,142.5334297398533,27.95208321543606,0.57729978046,0.45653974223,0.57729978046,0.45653974223,0.767,0.668,-15.95,0.7668371,0.6676828,-15.95,23.3901,0.0,2.47,1.366,0.268,0.743,0.0,,,0.07155976523156737
810,810,0_811,0_255,5061.79,28.57302,17.1448,0.0061,5.170875E-5,4.0,4.0,213.0,125.0,213.1855,124.6554,213.1855,124.6554,142.53928030812108,27.951530344098767,0.482,0.38,74.37,0.00273,0.00216,74.44,213.1855,124.6554,142.53928030812108,27.951530344098767,0.13382320145,0.20833091884,0.13382320145,0.20833091884,0.457,0.366,87.22,0.4566256,0.3655779,87.22,99.0,0.0,1.02,1.267,0.21,1.0,0.0,57,57,0_58,0_20,4882.988,54.17176,17.1839,0.012,187.7838,39.0,46.0,213.0,125.0,213.3055,125.0604,213.3055,125.0604,142.53924344065385,27.951416147269384,1.483,1.253,73.28,0.0228,0.01818,72.98,213.3055,125.0604,142.53924344065385,27.951416147269384,0.54497899763,0.62480673218,0.54497899763,0.62480673218,0.793,0.736,77.97,0.7928448,0.7356513,77.97,23.3682,0.0,2.57,1.184,0.155,0.912,0.0,,,0.4224038352098641
857,857,0_858,0_208,585.5722,9.718391,19.4866,0.018,-3.543736E-4,13.0,13.0,311.0,98.0,311.4001,98.028,311.4001,98.028,142.50791250889725,27.958732411453987,0.885,0.623,57.63,0.01779,0.01177,47.76,311.4001,98.028,142.50791250889725,27.958732411453987,0.24125066365,0.27911013747,0.24125066365,0.27911013747,0.528,0.491,87.02,0.5284063,0.4910679,87.02,34.7851,0.0,1.75,1.419,0.295,0.992,0.0,60,60,0_61,0_17,438.4162,26.7997,19.8009,0.0664,188.7967,12.0,14.0,311.0,98.0,311.4404,98.3702,311.4404,98.3702,142.5079008425804,27.958636094584907,1.1,0.836,50.66,0.07978,0.05904,45.94,311.4404,98.3702,142.5079008425804,27.958636094584907,0.77484571494,0.92985592179,0.77484571494,0.92985592179,0.983,0.859,66.31,0.9832748,0.8589949,66.31,23.4422,0.0,3.34,1.317,0.24,0.032,0.0,,,0.3445648415030096
877,877,0_878,0_188,442.0942,8.44426,19.7918,0.0207,-1.084412E-5,6.0,6.0,168.0,91.0,167.6515,90.9209,167.6515,90.9209,142.55367045679478,27.96114241727842,0.678,0.422,65.42,0.01364,0.0087,67.97,167.6515,90.9209,142.55367045679478,27.96114241727842,0.15051860514,0.16629973265,0.15051860514,0.16629973265,0.436,0.356,52.16,0.4362228,0.3557077,52.16,99.0,0.0,1.58,1.604,0.376,1.0,0.0,61,61,0_62,0_16,337.6731,22.91038,20.0843,0.0737,187.1275,10.0,10.0,168.0,91.0,167.6953,91.2049,167.6953,91.2049,142.55365744387737,27.96106245602977,0.928,0.742,48.56,0.08306,0.06553,45.88,167.6953,91.2049,142.55365744387737,27.96106245602977,0.66145252414,0.75809957238,0.66145252414,0.75809957238,0.881,0.802,68.21,0.8811806,0.8019182,68.21,23.3282,0.0,3.49,1.249,0.2,0.415,0.0,,,0.28735768651629234
903,903,0_904,0_162,739.7121,10.92284,19.2329,0.016,2.548091E-5,5.0,5.0,259.0,75.0,259.2869,74.9006,259.2869,74.9006,142.52443100402508,27.96538543946533,0.454,0.325,7.48,0.00695,0.00529,10.44,259.2869,74.9006,142.52443100402508,27.96538543946533,0.12141605879,0.094174241911,0.12141605879,0.094174241911,0.348,0.307,0.51,0.3484512,0.3068746,0.51,99.0,0.0,0.92,1.398,0.284,1.0,0.0,62,62,0_63,0_15,633.4708,28.27103,19.4013,0.0485,186.2497,11.0,15.0,259.0,75.0,259.3635,75.0726,259.3635,75.0726,142.52440718814708,27.965336866441834,1.053,0.851,78.86,0.06336,0.04833,80.42,259.3635,75.0726,142.52440718814708,27.965336866441834,0.406551016,0.47779148614,0.406551016,0.47779148614,0.693,0.636,79.42,0.6930862,0.6355895,79.42,23.2803,0.0,2.48,1.238,0.192,0.938,0.0,,,0.1882858465206471
913,913,0_914,0_152,2831.132,21.369,17.7757,0.0082,-9.514596E-5,5.0,5.0,174.0,72.0,174.4912,72.036,174.4912,72.036,142.55142947754885,27.966432149889464,0.5,0.23,2.93,0.0038,0.00184,3.32,174.4912,72.036,142.55142947754885,27.966432149889464,0.2448006705,0.089214544252,0.2448006705,0.089214544252,0.495,0.299,0.27,0.4947767,0.2986825,0.27,37.2236,0.0,0.9,2.174,0.54,0.975,0.0,63,63,0_64,0_14,2728.854,46.70173,17.8156,0.0186,187.6616,31.0,37.0,174.0,72.0,174.5201,72.4419,174.5201,72.4419,142.5514216163925,27.96631796270724,1.422,1.205,81.76,0.03195,0.02597,86.41,174.5201,72.4419,142.5514216163925,27.96631796270724,0.55990605146,0.58745553193,0.55990605146,0.58745553193,0.775,0.739,60.17,0.7752108,0.7391953,60.17,23.3626,0.0,2.34,1.18,0.152,0.921,0.0,,,0.40692753654674607
