col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
156,156,1_4,1_151,19350.71,56.32271,15.5871,0.0032,1.160314E-6,7.0,7.0,829.0,499.0,829.0801,498.9895,829.0801,498.9895,192.6157093875048,27.807909588252095,0.341,0.31,-3.15,9.9E-4,9.0E-4,-3.15,829.0801,498.9895,192.6157093875048,27.807909588252095,0.09182381479,0.090037673376,0.09182381479,0.090037673376,0.303,0.3,-0.13,0.3030245,0.3000628,-0.13,41.7162,0.0,0.0,1.1,0.091,1.0,1.0,31,31,1_2,1_23,19237.36,80.90971,15.5935,0.0046,191.2121,71.0,81.0,829.0,499.0,829.1560999999999,499.0362,829.1560999999999,499.0362,192.6156856320493,27.80789586784553,1.646,1.55,10.07,0.00945,0.0087,27.81,829.1560999999999,499.0362,192.6156856320493,27.80789586784553,0.97936922885,0.88543483229,0.97936922885,0.88543483229,0.99,0.941,-5.36,0.990052,0.9405324,-5.36,23.3084,0.0,3.07,1.062,0.058,0.995,1.0,0.08920140133419896
160,160,1_8,1_147,33501.48,74.10835,14.9912,0.0024,-0.001095104,7.0,7.0,522.0,489.0,521.5103,489.1752,521.5103,489.1752,192.71345148227425,27.813026980664205,0.505,0.384,-11.96,0.00112,8.5E-4,-11.96,521.5103,489.1752,192.71345148227425,27.813026980664205,0.24159677663,0.052309130453,0.24159677663,0.052309130453,0.492,0.228,-2.22,0.4918137,0.2280903,-2.22,35.3316,0.0,0.95,1.315,0.239,1.0,1.0,33,33,1_4,1_21,33488.11,99.33164,14.9916,0.0032,191.3203,89.0,97.0,522.0,489.0,521.5823,489.2538,521.5823,489.2538,192.71342926216485,27.813004337755785,1.691,1.601,-0.62,0.00659,0.00636,18.84,521.5823,489.2538,192.71342926216485,27.813004337755785,1.0331358362,0.9194167466,1.0331358362,0.9194167466,1.018,0.958,-7.86,1.017519,0.9577093,-7.86,23.271,0.0,3.1,1.057,0.054,0.988,1.0,0.10659249504538076
170,170,1_18,1_137,691.4955,10.64706,19.2044,0.0167,3.520207E-6,7.0,7.0,928.0,432.0,928.1308,432.185,928.1308,432.185,192.58360588305428,27.82591650960548,0.563,0.491,8.66,0.00867,0.00757,8.66,928.1308,432.185,192.58360588305428,27.82591650960548,0.17195921354,0.15329212056,0.17195921354,0.15329212056,0.415,0.391,4.56,0.4148239,0.3913726,4.56,40.5996,0.0,1.11,1.146,0.127,1.0,1.0,34,34,1_5,1_20,550.1647,28.17536,19.4526,0.0556,191.4883,14.0,17.0,928.0,432.0,928.1408,432.3247,928.1408,432.3247,192.58360395876895,27.82587715759139,1.155,0.934,-13.69,0.07241,0.05677,-15.35,928.1408,432.3247,192.58360395876895,27.82587715759139,0.86241882206,0.74157897561,0.86241882206,0.74157897561,0.929,0.861,-3.45,0.9289023,0.8608939,-3.45,23.3354,0.0,3.17,1.237,0.191,0.768,1.0,0.14005745249718476
172,172,1_20,1_135,2355.048,19.64875,17.8739,0.0091,1.682692E-6,8.0,8.0,961.0,421.0,960.7856,420.9502,960.7856,420.9502,192.57311737049272,27.828818037928706,0.541,0.447,14.14,0.00451,0.00373,14.15,960.7856,420.9502,192.57311737049272,27.828818037928706,0.16245131212,0.12250962742,0.16245131212,0.12250962742,0.403,0.35,1.76,0.4030991,0.3499601,1.76,39.9207,0.0,1.07,1.211,0.174,1.0,1.0,35,35,1_6,1_19,2245.677,44.18248,17.9255,0.0214,190.9415,31.0,38.0,961.0,421.0,960.8174,420.9592,960.8174,420.9592,192.5731073361995,27.828815257280777,1.462,1.323,5.18,0.03598,0.03315,7.59,960.8174,420.9592,192.5731073361995,27.828815257280777,1.0343175572,0.89327290463,1.0343175572,0.89327290463,1.018,0.945,5.13,1.017578,0.9445245,5.13,23.2946,0.0,3.23,1.105,0.095,0.901,1.0,0.0330490544493895
191,191,1_39,1_116,834.7233,11.69786,19.0,0.0152,-0.001622004,8.0,8.0,704.0,380.0,704.0201999999999,379.7277,704.0201999999999,379.7277,192.6544335517476,27.84240568226287,0.554,0.515,9.2,0.00776,0.00722,9.2,704.0201999999999,379.7277,192.6544335517476,27.84240568226287,0.091483363332,0.11937350021,0.091483363332,0.11937350021,0.346,0.302,88.43,0.3455352,0.3024274,88.43,33.3063,0.0,1.1,1.076,0.07,1.0,1.0,36,36,1_7,1_18,746.67,31.21161,19.121,0.0454,190.1716,19.0,20.0,704.0,380.0,704.0442,379.8217,704.0442,379.8217,192.65442674532176,27.842379071431388,1.171,1.07,21.47,0.0607,0.05585,26.6,704.0442,379.8217,192.65442674532176,27.842379071431388,0.90155151501,0.81001579227,0.90155151501,0.81001579227,0.952,0.897,12.93,0.9521803,0.8971733,12.93,23.238,0.0,3.4,1.094,0.086,0.766,1.0,0.09701546268510185
192,192,1_40,1_115,588.1304,9.819105,19.3802,0.0181,-2.415486E-4,3.0,3.0,855.0,379.0,855.1424999999999,379.0006,855.1424999999999,379.0006,192.60634772206612,27.84143931448953,0.453,0.29,0.26,0.00757,0.00484,0.26,855.1424999999999,379.0006,192.60634772206612,27.84143931448953,0.093207610098,0.083335612497,0.093207610098,0.083335612497,0.305,0.289,0.01,0.3052992,0.2886791,0.01,35.3583,0.0,2.06,1.564,0.361,1.0,1.0,37,37,1_8,1_17,409.3054,19.8507,19.7737,0.0527,190.8054,3.0,8.0,855.0,379.0,855.3977,379.0844,855.3977,379.0844,192.6062672816569,27.84141376524961,0.728,0.664,13.35,0.05072,0.04198,-1.17,855.3977,379.0844,192.6062672816569,27.84141376524961,0.18197079462,0.10595777282,0.18197079462,0.10595777282,0.429,0.322,9.39,0.4290788,0.322211,9.39,23.3002,0.0,1.32,1.095,0.087,0.778,1.0,0.26860655241454834
204,204,1_52,1_103,1908.669,17.68888,18.102,0.0101,-1.934372E-6,6.0,6.0,751.0,357.0,750.516,356.6581,750.516,356.6581,192.63943636103212,27.84853269655536,0.517,0.49,52.74,0.00479,0.00454,52.74,750.516,356.6581,192.63943636103212,27.84853269655536,0.24422184449,0.17806922622,0.24422184449,0.17806922622,0.497,0.419,10.94,0.4967767,0.418932,10.94,46.3631,0.0,1.04,1.056,0.053,1.0,1.0,38,38,1_9,1_16,1760.342,40.4007,18.1899,0.0249,190.7236,29.0,32.0,751.0,357.0,750.5239,356.6066,750.5239,356.6066,192.63943339123216,27.848547113394943,1.33,1.29,1.2,0.03735,0.03727,15.03,750.5239,356.6066,192.63943339123216,27.848547113394943,0.97398780326,0.8838884075,0.97398780326,0.8838884075,0.987,0.94,3.01,0.9870351,0.9400202,3.01,23.2918,0.0,3.19,1.031,0.03,0.947,1.0,0.052102399176991054
216,216,1_64,1_91,394.9829,8.046819,19.8124,0.0221,0.0,1.0,1.0,835.0,304.0,835.0,304.0,835.0,304.0,192.6120864630385,27.86268028638957,0.289,0.289,45.0,0.00588,0.00588,45.0,835.0,304.0,192.6120864630385,27.86268028638957,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.3751,0.0,0.0,1.0,0.0,0.999,1.0,39,39,1_10,1_15,271.6473,17.07194,20.2189,0.0683,191.0243,1.0,6.0,835.0,304.0,835.0893,303.9069,835.0893,303.9069,192.612057216512,27.862705762045977,0.682,0.55,-42.98,0.06274,0.04637,-44.8,835.0893,303.9069,192.612057216512,27.862705762045977,0.086972247832,0.083578022004,0.086972247832,0.083578022004,0.295,0.289,-8.62,0.295046,0.2889605,-8.62,23.3172,0.0,3.61,1.24,0.193,0.923,1.0,0.1290042634954174
221,221,1_69,1_86,37942.7,78.8677,14.856,0.0023,-7.979725E-7,9.0,9.0,663.0,273.0,663.4799,272.7608,663.4799,272.7608,192.66639131425475,27.87278781913348,0.511,0.425,-12.02,0.00106,8.8E-4,-12.02,663.4799,272.7608,192.66639131425475,27.87278781913348,0.24116922486,0.085477739864,0.24116922486,0.085477739864,0.491,0.292,-2.66,0.4914321,0.2917901,-2.66,49.6727,0.0,0.9,1.203,0.169,1.0,1.0,40,40,1_11,1_14,38072.61,103.4007,14.8523,0.0029,190.9335,94.0,103.0,663.0,273.0,663.5427,272.8112,663.5427,272.8112,192.66637177172612,27.872773169389045,1.722,1.605,-0.62,0.00623,0.00586,2.32,663.5427,272.8112,192.66637177172612,27.872773169389045,1.0471606759,0.92014215111,1.0471606759,0.92014215111,1.024,0.959,-4.98,1.023783,0.9587344,-4.98,23.2755,0.0,3.15,1.072,0.068,0.997,1.0,0.0805232885567107
224,224,1_72,1_83,315.8935,7.196236,20.055,0.0247,-1.249677E-7,5.0,5.0,767.0,265.0,767.3721,265.2219,767.3721,265.2219,192.6332618848336,27.874106468402005,0.521,0.46,52.78,0.01187,0.01048,52.78,767.3721,265.2219,192.6332618848336,27.874106468402005,0.17061135966,0.10853399124,0.17061135966,0.10853399124,0.414,0.328,6.26,0.4139659,0.3282949,6.26,41.5547,0.0,1.02,1.133,0.117,1.0,1.0,41,41,1_12,1_13,189.5278,17.98521,20.6097,0.1031,191.0633,7.0,7.0,767.0,265.0,767.3007,265.0467,767.3007,265.0467,192.63328305219605,27.874156271326765,0.732,0.674,81.99,0.08995,0.08313,88.95,767.3007,265.0467,192.63328305219605,27.874156271326765,0.8552321145,0.80017715672,0.8552321145,0.80017715672,0.925,0.894,5.79,0.9250971,0.8942061,5.79,23.3148,0.0,3.41,1.086,0.079,0.514,1.0,0.1891903803051624
228,228,1_76,1_79,2218.709,19.07152,17.9386,0.0093,-1.849464E-6,8.0,8.0,642.0,238.0,641.6865,238.1329,641.6865,238.1329,192.67302303900945,27.882689096879798,0.554,0.469,-24.51,0.00476,0.00403,-24.51,641.6865,238.1329,192.67302303900945,27.882689096879798,0.150966449,0.073650033776,0.150966449,0.073650033776,0.389,0.27,-4.75,0.389236,0.270392,-4.75,48.7778,0.0,1.01,1.182,0.154,1.0,1.0,42,42,1_13,1_12,2056.731,43.05345,18.0209,0.0227,191.1685,30.0,35.0,642.0,238.0,641.7198,238.2585,641.7198,238.2585,192.6730135429013,27.882653534690565,1.434,1.283,-7.97,0.03674,0.03266,-12.83,641.7198,238.2585,192.6730135429013,27.882653534690565,1.0255224856,0.89822600558,1.0255224856,0.89822600558,1.015,0.946,-9.58,1.014523,0.9457759,-9.58,23.2878,0.0,3.23,1.117,0.105,0.959,1.0,0.12993940895661285
232,232,1_80,1_75,1227.128,14.18339,18.5816,0.0126,-5.212127E-7,7.0,7.0,608.0,222.0,608.0891,221.7135,608.0891,221.7135,192.68357256677848,27.88756152544832,0.556,0.514,-10.43,0.00643,0.00594,-10.43,608.0891,221.7135,192.68357256677848,27.88756152544832,0.10810407392,0.13738553409,0.10810407392,0.13738553409,0.371,0.329,-86.6,0.3707954,0.3286341,-86.6,51.5015,0.0,1.11,1.082,0.076,1.0,1.0,43,43,1_14,1_11,1052.1,34.7759,18.7487,0.0359,191.171,22.0,24.0,608.0,222.0,608.1174,221.7757,608.1174,221.7757,192.68356410348855,27.8875438245706,1.257,1.136,3.57,0.04953,0.04476,3.21,608.1174,221.7757,192.68356410348855,27.8875438245706,0.92298140867,0.80861450752,0.92298140867,0.80861450752,0.961,0.899,4.0,0.9610113,0.8989178,4.0,23.2881,0.0,3.22,1.107,0.097,0.924,1.0,0.06833542273225235
236,236,1_84,1_71,527.5386,9.299556,19.4982,0.0191,0.0,7.0,7.0,914.0,216.0,914.2958,215.8898,914.2958,215.8898,192.5860625874414,27.88682782873197,0.593,0.55,-51.69,0.01045,0.00969,-51.69,914.2958,215.8898,192.5860625874414,27.88682782873197,0.18434110781,0.13549434572,0.18434110781,0.13549434572,0.43,0.367,-7.05,0.4302334,0.3670622,-7.05,35.7615,0.0,1.3,1.078,0.072,1.0,1.0,44,44,1_15,1_10,388.3669,24.56098,19.8308,0.0687,191.4411,12.0,13.0,914.0,216.0,914.3955,215.8939,914.3955,215.8939,192.586030893598,27.88682589319216,1.011,0.879,5.21,0.07798,0.0673,12.56,914.3955,215.8939,192.586030893598,27.88682589319216,0.98967939523,0.89633249196,0.98967939523,0.89633249196,0.999,0.942,-16.52,0.9993442,0.9419782,-16.52,23.3496,0.0,4.01,1.15,0.131,0.233,1.0,0.09978426729698842
239,239,1_87,1_68,242909.0,199.5524,12.8403,9.0E-4,6.548793E-4,7.0,7.0,649.0,207.0,649.3903,206.9036,649.3903,206.9036,192.67029682669457,27.891408834100616,0.543,0.501,-27.03,4.5E-4,4.1E-4,-27.03,649.3903,206.9036,192.67029682669457,27.891408834100616,0.2158609796,0.085529935966,0.2158609796,0.085529935966,0.465,0.292,-1.34,0.464685,0.2923333,-1.34,99.0,4.0,0.0,1.084,0.077,1.0,1.0,45,45,1_16,1_9,248723.1,223.0858,12.8146,0.001,191.7361,193.0,209.0,649.0,207.0,649.4507,206.9709,649.4507,206.9709,192.67027819270064,27.891389453102835,1.8,1.734,-1.27,0.00211,0.00209,0.1,649.4507,206.9709,192.67027819270064,27.891389453102835,1.0396448776,0.93216294972,1.0396448776,0.93216294972,1.02,0.965,-7.21,1.020488,0.9645792,-7.21,23.3306,0.0,3.12,1.038,0.037,0.997,1.0,0.09042925411609623
257,257,1_105,1_50,23109.39,61.55019,15.3944,0.0029,7.782573E-6,6.0,6.0,572.0,167.0,572.1258,167.2993,572.1258,167.2993,192.694544714881,27.90313160550302,0.46,0.41,-78.42,0.00122,0.00109,-78.42,572.1258,167.2993,192.694544714881,27.90313160550302,0.11448357745,0.14846098013,0.11448357745,0.14846098013,0.385,0.338,-89.21,0.3853146,0.3383448,-89.21,51.6768,0.0,0.94,1.12,0.107,1.0,1.0,46,46,1_17,1_8,23195.0,87.65874,15.3904,0.0041,191.1665,85.0,91.0,572.0,167.0,572.1949999999999,167.3498,572.1949999999999,167.3498,192.69452312657296,27.90311688342449,1.697,1.59,-5.23,0.00867,0.00822,-9.04,572.1949999999999,167.3498,192.69452312657296,27.90311688342449,1.035607105,0.92245760727,1.035607105,0.92245760727,1.018,0.96,-6.29,1.018331,0.9597221,-6.29,23.3012,0.0,3.14,1.068,0.063,0.982,1.0,0.08566732165760446
258,258,1_106,1_49,8215.812,36.69952,16.5172,0.0049,-1.17905E-7,9.0,9.0,712.0,165.0,712.1618,165.0802,712.1618,165.0802,192.6499475533632,27.902682822688888,0.444,0.383,12.85,0.00198,0.00171,12.85,712.1618,165.0802,192.6499475533632,27.902682822688888,0.10038069359,0.093859633465,0.10038069359,0.093859633465,0.317,0.306,0.52,0.31683,0.3063643,0.52,44.5886,0.0,0.91,1.159,0.137,1.0,1.0,47,47,1_18,1_7,8092.769,62.6076,16.5336,0.0084,191.1131,54.0,62.0,712.0,165.0,712.2256,165.1367,712.2256,165.1367,192.6499277434576,27.90266644919108,1.596,1.494,-0.22,0.01619,0.01539,-11.48,712.2256,165.1367,192.6499277434576,27.90266644919108,1.0203917322,0.90753795037,1.0203917322,0.90753795037,1.01,0.953,-0.04,1.010144,0.9526479,-0.04,23.311,0.0,3.15,1.068,0.064,0.983,1.0,0.08522141749584933
269,269,1_117,1_38,903.0441,12.16717,18.9146,0.0146,-1.274464E-6,23.0,23.0,757.0,132.0,757.0516,131.7284,757.0516,131.7284,192.6353622962782,27.911710724677405,1.162,0.692,68.65,0.01565,0.00932,68.65,757.0516,131.7284,192.6353622962782,27.911710724677405,0.35313482362,0.41163049749,0.35313482362,0.41163049749,0.672,0.56,57.48,0.6720905,0.5595173,57.48,38.4666,0.0,2.68,1.678,0.404,1.0,1.0,48,48,1_19,1_6,765.1205,34.10995,19.0945,0.0484,191.8112,21.0,25.0,757.0,132.0,757.0654999999999,131.7384,757.0654999999999,131.7384,192.63535795998715,27.91170780622528,1.347,1.207,-85.74,0.07012,0.0608,-80.19,757.0654999999999,131.7384,192.63535795998715,27.91170780622528,1.461481057,1.5011404565,1.461481057,1.5011404565,1.245,1.188,53.36,1.245071,1.188453,53.36,23.3679,0.0,4.47,1.116,0.104,0.105,1.0,0.017123375835336966
290,290,1_138,1_17,3020.163,22.25105,17.6038,0.008,-2.329796E-4,9.0,9.0,930.0,59.0,930.0361,59.1291,930.0361,59.1291,192.57964095308012,27.930765346419378,0.446,0.438,-64.7,0.00328,0.00323,-64.7,930.0361,59.1291,192.57964095308012,27.930765346419378,0.097747206068,0.099824203611,0.097747206068,0.099824203611,0.316,0.313,-89.76,0.3159497,0.3126454,-89.76,30.4362,0.0,0.93,1.017,0.017,0.972,1.0,49,49,1_20,1_5,2877.433,47.02995,17.6564,0.0178,190.5339,32.0,42.0,930.0,59.0,930.0749,59.1678,930.0749,59.1678,192.5796289485429,27.930754164025235,1.452,1.383,-14.13,0.03014,0.02865,-29.99,930.0749,59.1678,192.5796289485429,27.930754164025235,0.99358017063,0.9057850148,0.99358017063,0.9057850148,0.997,0.952,-1.03,0.9967991,0.9517125,-1.03,23.2903,0.0,3.14,1.05,0.048,0.975,1.0,0.054800821161675846
293,293,1_141,1_14,398.3703,8.08125,19.8032,0.022,-3.472151E-5,10.0,10.0,777.0,45.0,777.0607,44.723,777.0607,44.723,192.62821911867647,27.93601034217998,0.729,0.559,-33.0,0.01479,0.01134,-33.0,777.0607,44.723,192.62821911867647,27.93601034217998,0.28753640021,0.27098003842,0.28753640021,0.27098003842,0.567,0.487,-39.33,0.5668854,0.4869881,-39.33,36.4207,0.0,2.03,1.305,0.234,1.0,1.0,50,50,1_21,1_4,275.9915,22.57577,20.2016,0.0888,191.4671,10.0,11.0,777.0,45.0,777.0839000000001,44.6709,777.0839000000001,44.6709,192.62821126829635,27.936024805372924,1.036,0.747,-72.65,0.10097,0.07135,-74.78,777.0839000000001,44.6709,192.62821126829635,27.936024805372924,1.1607025068,1.1022392994,1.1607025068,1.1022392994,1.096,1.03,-32.79,1.096436,1.029937,-32.79,23.3305,0.0,5.24,1.386,0.278,0.217,1.0,0.05703200855663115
296,296,1_144,1_12,1014.839,12.89874,18.7879,0.0138,-4.321049E-4,68.0,68.0,907.0,37.0,907.6009,36.6268,907.6009,36.6268,192.58658159135783,27.937266199098943,2.161,1.677,25.5,0.02747,0.02131,25.5,907.6009,36.6268,192.58658159135783,27.937266199098943,1.9427542903,1.8578110326,1.9427542903,1.8578110326,1.415,1.341,32.64,1.414873,1.341156,32.64,30.2635,2.0,7.96,1.289,0.224,1.0,1.0,52,52,1_23,1_2,773.036,38.3502,19.0834,0.0539,190.6725,27.0,32.0,907.0,37.0,907.5849,36.8485,907.5849,36.8485,192.58658868002465,27.937204015628957,1.588,1.52,-46.77,0.09058,0.08536,-49.11,907.5849,36.8485,192.58658868002465,27.937204015628957,4.9624259471,4.452874797,4.9624259471,4.452874797,2.229,2.108,-7.04,2.229422,2.108311,-7.04,23.2922,0.0,8.59,1.045,0.043,0.0,1.0,0.22227660695629164
299,299,1_147,1_10,1065.868,13.21864,18.7346,0.0135,-1.254741E-4,10.0,10.0,806.0,40.0,805.8116,40.1489,805.8116,40.1489,192.61902374002247,27.937072442940966,0.642,0.588,-6.38,0.00796,0.0073,-6.39,805.8116,40.1489,192.61902374002247,27.937072442940966,0.20970526034,0.16929985328,0.20970526034,0.16929985328,0.458,0.411,-6.26,0.458473,0.410862,-6.26,33.1836,0.0,1.4,1.091,0.083,1.0,1.0,51,51,1_22,1_3,972.5152,35.03149,18.8341,0.0391,191.0318,24.0,25.0,806.0,40.0,805.8015,40.187,805.8015,40.187,192.6190272956105,27.937061813228595,1.328,1.165,-7.87,0.05845,0.04948,-6.29,805.8015,40.187,192.6190272956105,27.937061813228595,1.1178455007,1.0156772545,1.1178455007,1.0156772545,1.058,1.007,-7.76,1.058197,1.006848,-7.76,23.2978,0.0,3.76,1.14,0.123,0.547,1.0,0.03941598660441358
306,306,1_154,1_3,2464.431,20.09988,17.8246,0.0089,-3.483042E-5,8.0,8.0,744.0,18.0,744.0817999999999,17.7892,744.0817999999999,17.7892,192.63848131422688,27.943835974701877,0.527,0.464,25.0,0.00429,0.00379,25.0,744.0817999999999,17.7892,192.63848131422688,27.943835974701877,0.13448858674,0.13743997441,0.13448858674,0.13743997441,0.371,0.366,72.65,0.3711591,0.3662916,72.65,35.8834,0.0,1.06,1.134,0.118,1.0,1.0,30,30,1_1,1_1,2261.548,42.95257,17.9179,0.0206,191.0866,28.0,35.0,744.0,18.0,744.1065,17.7547,744.1065,17.7547,192.63847314295435,27.94384547997105,1.437,1.26,-2.48,0.03432,0.02892,-7.8,744.1065,17.7547,192.63847314295435,27.94384547997105,0.98219349909,0.86389387895,0.98219349909,0.86389387895,0.992,0.928,8.32,0.9923592,0.9280683,8.32,23.3047,0.0,3.22,1.141,0.123,0.907,1.0,0.04243041362045257
308,308,2_1,2_1,1231.226,14.20705,18.578,0.0125,0.0,8.0,8.0,1399.0,11.0,1398.5181,11.0275,1398.5181,11.0275,192.43004555088123,27.940511299857405,0.605,0.573,-77.96,0.00718,0.0069,-73.96,1398.5181,11.0275,192.43004555088123,27.940511299857405,0.26203224019,0.1666104686,0.26203224019,0.1666104686,0.512,0.408,-2.13,0.5120201,0.4080174,-2.13,99.0,0.0,1.38,1.055,0.053,1.0,2.0,53,53,2_1,2_1,1167.958,36.11366,18.6353,0.0336,191.3369,24.0,27.0,1398.0,11.0,1398.5242,11.0852,1398.5242,11.0852,192.4300441506112,27.94049503493621,1.299,1.193,-9.74,0.04912,0.04486,-8.29,1398.5242,11.0852,192.4300441506112,27.94049503493621,0.88996361647,0.82859869306,0.88996361647,0.82859869306,0.945,0.908,-13.66,0.9454191,0.9081548,-13.66,23.3167,0.0,3.05,1.089,0.082,0.925,2.0,0.05802154772152151
310,310,2_3,2_90,497.346,9.029515,19.5622,0.0197,7.227987E-6,8.0,8.0,1265.0,474.0,1265.3741,474.1473,1265.3741,474.1473,192.47672662566583,27.81142913061348,0.69,0.6,39.49,0.01335,0.01179,33.6,1265.3741,474.1473,192.47672662566583,27.81142913061348,0.29138851265,0.25802249781,0.29138851265,0.25802249781,0.555,0.491,30.16,0.5553271,0.4909408,30.16,99.0,0.0,1.9,1.149,0.129,1.0,2.0,54,54,2_2,2_27,432.1879,26.3509,19.7147,0.0662,193.1696,14.0,15.0,1265.0,474.0,1265.3649,474.2237,1265.3649,474.2237,192.47673025839083,27.811407727825475,1.109,0.908,8.86,0.07799,0.06496,6.0,1265.3649,474.2237,192.47673025839083,27.811407727825475,0.95369326798,0.79167858124,0.95369326798,0.79167858124,0.987,0.878,18.67,0.9872056,0.8779504,18.67,23.387,0.0,3.52,1.221,0.181,0.604,2.0,0.07695193304917497
312,312,2_5,2_88,58748.07,98.1368,14.3814,0.0018,7.989556E-6,1918.0,1918.0,1219.0,436.0,1218.9953,436.7374,1218.9953,436.7374,192.49113121403815,27.82232078323759,10.695,7.857,75.9,0.02165,0.01587,76.53,1218.9953,436.7374,192.49113121403815,27.82232078323759,6.6795162354,7.3574654686,6.6795162354,7.3574654686,2.731,2.565,70.37,2.730621,2.565286,70.37,99.0,0.0,2.8,1.361,0.265,0.722,2.0,55,55,2_3,2_25,59695.6,263.0891,14.364,0.0048,194.2564,1156.0,1415.0,1219.0,436.0,1218.9959,436.4077,1218.9959,436.4077,192.4911279835653,27.82241346160797,8.681,6.797,80.88,0.04997,0.03803,81.69,1218.9959,436.4077,192.4911279835653,27.82241346160797,17.531982245,18.689163007,17.531982245,18.689163007,4.343,4.167,70.2,4.342972,4.166502,70.2,23.4748,0.0,4.62,1.277,0.217,0.029,2.0,0.3297005459504147
340,340,2_33,2_60,1178.762,13.90107,18.6253,0.0128,0.0,9.0,9.0,1068.0,441.0,1068.2455,440.9099,1068.2455,440.9099,192.53911708791887,27.82235604365304,0.579,0.551,54.31,0.00722,0.00678,40.74,1068.2455,440.9099,192.53911708791887,27.82235604365304,0.14559122527,0.11730286255,0.14559122527,0.11730286255,0.382,0.342,2.0,0.3816094,0.3424447,2.0,99.0,0.0,1.16,1.05,0.048,1.0,2.0,57,57,2_5,2_21,1143.801,35.90363,18.658,0.0341,190.9825,22.0,26.0,1068.0,441.0,1068.3576,440.9592,1068.3576,440.9592,192.5390818811906,27.82234129227864,1.305,1.133,2.0,0.05075,0.04259,0.59,1068.3576,440.9592,192.5390818811906,27.82234129227864,0.85585093918,0.75155810108,0.85585093918,0.75155810108,0.926,0.866,6.19,0.9257929,0.8662081,6.19,23.2797,0.0,3.14,1.152,0.132,0.937,2.0,0.12246183078826622
347,347,2_40,2_53,484.9992,8.91673,19.5895,0.02,-0.001071505,31.0,31.0,1076.0,426.0,1077.4876,425.2142,1077.4876,425.2142,192.5360344738942,27.826694843123608,1.501,1.27,-44.8,0.03393,0.0316,-36.41,1077.4876,425.2142,192.5360344738942,27.826694843123608,0.89514716443,0.92470013727,0.89514716443,0.92470013727,1.022,0.881,-48.17,1.021704,0.880891,-48.17,33.7548,0.0,6.05,1.181,0.154,0.132,2.0,56,56,2_4,2_19,426.5172,30.28376,19.729,0.0771,191.6819,16.0,20.0,1077.0,426.0,1077.2674,425.0101,1077.2674,425.0101,192.53610265558888,27.826753973477345,1.365,1.088,-62.44,0.10636,0.08488,-63.65,1077.2674,425.0101,192.53610265558888,27.826753973477345,3.6733455696,3.5017485098,3.6733455696,3.5017485098,1.923,1.864,-19.98,1.923405,1.864298,-19.98,23.3252,0.0,7.28,1.255,0.203,0.002,2.0,0.30024131960804934
