col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
16052,16052,17_246,17_652,160.7934,5.012382,20.2175,0.0339,-0.002830901,2.0,2.0,1929.0,1369.0,1929.0,1369.4847,1929.0,1369.4847,316.1397408049972,62.69576969667703,0.577,0.289,90.0,0.01799,0.009,90.0,1929.0,1369.4847,316.1397408049972,62.69576969667703,0.0833333,0.25617415492,0.0833333,0.25617415492,0.506,0.289,90.0,0.5061365,0.2886751,90.0,31.814,1.0,0.96,1.999,0.5,1.0,17.0
16053,16053,17_247,17_651,95.12914,3.855376,20.7873,0.044,-0.05048099,2.0,2.0,1878.0,1370.0,1878.0,1369.8476,1878.0,1369.8476,316.1709761649953,62.695001434265286,0.461,0.289,90.0,0.01869,0.01171,90.0,1878.0,1369.8476,316.1709761649953,62.695001434265286,0.0833333,0.094237125307,0.0833333,0.094237125307,0.307,0.289,90.0,0.3069807,0.2886751,90.0,29.0015,0.0,2.08,1.597,0.374,1.0,17.0
16055,16055,17_249,17_649,8.040608,1.120868,23.4699,0.1514,-0.001088862,2.0,2.0,1592.0,1369.0,1592.2996,1369.0,1592.2996,1369.0,316.3460080821282,62.69137923292851,0.541,0.289,0.0,0.07548,0.04024,0.0,1592.2996,1369.0,316.3460080821282,62.69137923292851,0.11343721905,0.0833333,0.11343721905,0.0833333,0.337,0.289,0.0,0.3368044,0.2886751,0.0,38.588,0.0,0.93,1.876,0.467,1.0,17.0
16056,16056,17_250,17_648,172.4168,5.190388,20.1417,0.0327,0.001393257,2.0,2.0,1978.0,1368.0,1977.6036,1368.0,1977.6036,1368.0,316.11000337957944,62.69681546297494,0.568,0.289,0.0,0.0171,0.00869,0.0,1977.6036,1368.0,316.11000337957944,62.69681546297494,0.1844506068,0.0833333,0.1844506068,0.0833333,0.429,0.289,0.0,0.4294771,0.2886751,0.0,35.0523,0.0,0.95,1.968,0.492,1.0,17.0
16058,16058,17_252,17_646,468.2269,8.553388,19.057,0.0198,7.539372E-4,3.0,3.0,1848.0,1367.0,1848.0863,1366.9776,1848.0863,1366.9776,316.1893849600553,62.69541386446148,0.403,0.324,1.94,0.00736,0.00592,1.94,1848.0863,1366.9776,316.1893849600553,62.69541386446148,0.088737353687,0.084785587408,0.088737353687,0.084785587408,0.298,0.291,0.11,0.2978882,0.2911796,0.11,41.4816,0.0,2.05,1.242,0.195,1.0,17.0
16059,16059,17_253,17_645,286.8024,6.694242,19.5892,0.0253,0.001088276,2.0,2.0,1845.0,1367.0,1844.7277,1367.0,1844.7277,1367.0,316.19144192929286,62.69536318110865,0.531,0.289,0.0,0.01238,0.00674,0.0,1844.7277,1367.0,316.19144192929286,62.69536318110865,0.10917400116,0.0833333,0.10917400116,0.0833333,0.33,0.289,0.0,0.3304149,0.2886751,0.0,41.1936,0.0,0.91,1.838,0.456,1.0,17.0
16060,16060,17_254,17_644,61.30782,3.095052,21.2643,0.0548,-2.962294E-4,3.0,3.0,1719.0,1366.0,1719.1831,1366.5614,1719.1831,1366.5614,316.268363407548,62.69380564468785,0.54,0.323,60.52,0.02726,0.01629,60.52,1719.1831,1366.5614,316.268363407548,62.69380564468785,0.050919280605,0.24930424181,0.050919280605,0.24930424181,0.503,0.217,82.03,0.5032592,0.2166881,82.03,41.6682,0.0,1.4,1.673,0.402,1.0,17.0
16063,16063,17_257,17_641,69.56421,3.296879,21.1272,0.0515,4.508027E-4,3.0,3.0,1525.0,1364.0,1525.3564,1364.3894,1525.3564,1364.3894,316.38714812911314,62.69173865838627,0.777,0.311,49.22,0.03681,0.01473,49.22,1525.3564,1364.3894,316.38714812911314,62.69173865838627,0.13098514227,0.13130871234,0.13098514227,0.13130871234,0.423,0.289,45.1,0.4229717,0.2887712,45.1,99.0,0.0,1.26,2.5,0.6,1.0,17.0
16064,16064,17_258,17_640,31.89954,2.232555,21.9737,0.076,-5.507364E-4,1.0,1.0,1520.0,1366.0,1520.0,1366.0,1520.0,1366.0,316.3903791489377,62.69121076325729,0.289,0.289,45.0,0.0202,0.0202,45.0,1520.0,1366.0,316.3903791489377,62.69121076325729,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.8288,0.0,0.0,1.0,0.0,1.0,17.0
16065,16065,17_259,17_639,89.86333,3.747152,20.8492,0.0453,-0.005658932,2.0,2.0,1855.0,1365.0,1855.0,1364.8158,1855.0,1364.8158,316.1852114850124,62.69611259966919,0.483,0.289,90.0,0.02016,0.01204,90.0,1855.0,1364.8158,316.1852114850124,62.69611259966919,0.0833333,0.097651860834,0.0833333,0.097651860834,0.312,0.289,90.0,0.312493,0.2886751,90.0,31.3733,0.0,0.85,1.674,0.403,1.0,17.0
16066,16066,17_260,17_638,147.5024,4.800755,20.3111,0.0353,-0.00167133,3.0,3.0,1538.0,1363.0,1537.7665,1363.3041,1537.7665,1363.3041,316.37958081757967,62.6922179803975,0.599,0.179,-47.87,0.01949,0.00582,-47.87,1537.7665,1363.3041,316.37958081757967,62.6922179803975,0.093097875114,0.11151204101,0.093097875114,0.11151204101,0.34,0.298,-66.94,0.3399837,0.2983639,-66.94,33.2239,0.0,1.37,3.348,0.701,1.0,17.0
16069,16069,17_263,17_635,49.3754,2.777572,21.4994,0.0611,0.003188486,1.0,1.0,1759.0,1362.0,1759.0,1362.0,1759.0,1362.0,316.24410632517174,62.695624913834855,0.289,0.289,45.0,0.01624,0.01624,45.0,1759.0,1362.0,316.24410632517174,62.695624913834855,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.6079,0.0,0.0,1.0,0.0,1.0,17.0
16072,16072,17_266,17_632,40.33506,2.510449,21.7189,0.0676,0.001880497,3.0,3.0,1975.0,1360.0,1974.9044,1360.4625,1974.9044,1360.4625,316.11186868690805,62.698898842236986,0.513,0.268,-73.81,0.03195,0.01665,-73.81,1974.9044,1360.4625,316.11186868690805,62.698898842236986,0.086533557187,0.19326730468,0.086533557187,0.19326730468,0.44,0.294,-88.49,0.4397057,0.2940405,-88.49,99.0,0.0,0.4,1.919,0.479,1.0,17.0
16073,16073,17_267,17_631,53.38961,2.888274,21.4145,0.0588,0.003808038,2.0,2.0,1764.0,1361.0,1763.7074,1361.0,1763.7074,1361.0,316.2412517896271,62.69596917896706,0.539,0.289,0.0,0.02915,0.01562,0.0,1763.7074,1361.0,316.2412517896271,62.69596917896706,0.11229356664,0.0833333,0.11229356664,0.0833333,0.335,0.289,0.0,0.3351023,0.2886751,0.0,42.9471,0.0,0.92,1.866,0.464,1.0,17.0
16074,16074,17_268,17_630,105.1358,4.053082,20.6788,0.0419,9.362196E-5,2.0,2.0,1732.0,1361.0,1732.0672,1361.0,1732.0672,1361.0,316.26063496266096,62.69554269240098,0.382,0.289,0.0,0.01473,0.01113,0.0,1732.0672,1361.0,316.26063496266096,62.69554269240098,0.087307079945,0.0833333,0.087307079945,0.0833333,0.295,0.289,0.0,0.2954777,0.2886751,0.0,44.3853,0.0,0.0,1.324,0.245,1.0,17.0
16075,16075,17_269,17_629,51.97211,2.849674,21.4437,0.0595,-9.767526E-4,1.0,1.0,1577.0,1361.0,1577.0,1361.0,1577.0,1361.0,316.35562142673524,62.69341402012634,0.289,0.289,45.0,0.01583,0.01583,45.0,1577.0,1361.0,316.35562142673524,62.69341402012634,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.3244,0.0,0.0,1.0,0.0,1.0,17.0
16076,16076,17_270,17_628,41.44207,2.544666,21.6895,0.0667,-8.048514E-4,2.0,2.0,1554.0,1360.0,1554.301,1359.699,1554.301,1359.699,316.3695640352842,62.69346257602373,0.71,0.289,45.0,0.0436,0.01773,45.0,1554.301,1359.699,316.3695640352842,62.69346257602373,0.10833933408,0.10833933408,0.10833933408,0.10833933408,0.365,0.289,45.0,0.3651648,0.2886751,45.0,37.9994,0.0,1.46,2.459,0.593,1.0,17.0
16078,16078,17_272,17_626,106.5385,4.080029,20.6644,0.0416,-0.001008677,2.0,2.0,1909.0,1355.0,1908.6634,1355.0,1908.6634,1355.0,316.1526124418601,62.699575072137314,0.554,0.289,0.0,0.02121,0.01106,0.0,1908.6634,1355.0,316.1526124418601,62.699575072137314,0.1442466683,0.0833333,0.1442466683,0.0833333,0.38,0.289,0.0,0.3797982,0.2886751,0.0,32.4324,0.0,0.94,1.918,0.479,1.0,17.0
16079,16079,17_273,17_625,125.4565,4.427479,20.4869,0.0383,-6.798257E-4,2.0,2.0,1686.0,1354.0,1686.0,1354.4862,1686.0,1354.4862,316.289048866616,62.69674717138061,0.577,0.289,90.0,0.02037,0.01019,90.0,1686.0,1354.4862,316.289048866616,62.69674717138061,0.0833333,0.25867042406,0.0833333,0.25867042406,0.509,0.289,90.0,0.5085965,0.2886751,90.0,43.4626,0.0,0.96,1.999,0.5,1.0,17.0
16081,16081,17_275,17_623,21.67837,1.840447,22.3931,0.0922,0.002653408,3.0,3.0,1750.0,1353.0,1750.3336,1353.3717,1750.3336,1353.3717,316.249668861235,62.69793263712656,0.718,0.127,41.27,0.06097,0.0108,41.27,1750.3336,1353.3717,316.249668861235,62.69793263712656,0.16085741147,0.1442361434,0.16085741147,0.1442361434,0.464,0.3,41.18,0.4636551,0.3001958,41.18,44.0802,0.0,1.68,5.645,0.823,1.0,17.0
16082,16082,17_276,17_622,86.33605,3.672875,20.8926,0.0462,8.275368E-4,2.0,2.0,1745.0,1354.0,1744.5395,1354.0,1744.5395,1354.0,316.2532001785138,62.697677984076655,0.576,0.289,0.0,0.0245,0.01228,0.0,1744.5395,1354.0,316.2532001785138,62.697677984076655,0.22418667528,0.0833333,0.22418667528,0.0833333,0.473,0.289,0.0,0.4734836,0.2886751,0.0,33.1367,0.0,0.96,1.995,0.499,1.0,17.0
16083,16083,17_277,17_621,163.1643,5.0492,20.2016,0.0336,-0.02838137,2.0,2.0,1725.0,1354.0,1725.4207,1354.0,1725.4207,1354.0,316.26491320839705,62.69741960145072,0.572,0.289,0.0,0.0177,0.00893,0.0,1725.4207,1354.0,316.26491320839705,62.69741960145072,0.19951039642,0.0833333,0.19951039642,0.0833333,0.447,0.289,0.0,0.4466659,0.2886751,0.0,29.6239,0.0,0.96,1.981,0.495,1.0,17.0
16086,16086,17_280,17_618,10.84747,1.30189,23.1448,0.1303,-0.02974516,1.0,1.0,1538.0,1353.0,1538.0,1353.0,1538.0,1353.0,316.37975318346133,62.69511618278005,0.289,0.289,45.0,0.03469,0.03469,45.0,1538.0,1353.0,316.37975318346133,62.69511618278005,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,29.6266,0.0,0.0,1.0,0.0,1.0,17.0
16088,16088,17_282,17_616,1.443283,0.4748821,25.3348,0.3573,0.00352397,1.0,1.0,1741.0,1352.0,1741.0,1352.0,1741.0,1352.0,316.25542750458715,62.69819218098658,0.289,0.289,45.0,0.09492,0.09492,45.0,1741.0,1352.0,316.25542750458715,62.69819218098658,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,17.0
16089,16089,17_283,17_615,13.17634,1.434853,22.9336,0.1183,-0.01529415,1.0,1.0,1726.0,1352.0,1726.0,1352.0,1726.0,1352.0,316.26461733427635,62.69798939887222,0.289,0.289,45.0,0.03145,0.03145,45.0,1726.0,1352.0,316.26461733427635,62.69798939887222,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,30.2715,0.0,0.0,1.0,0.0,1.0,17.0
16091,16091,17_285,17_613,234.8381,6.057512,19.8062,0.028,0.007638183,3.0,3.0,1796.0,1350.0,1795.5723,1349.8865,1795.5723,1349.8865,316.2220537820213,62.69951875276296,0.51,0.293,-16.99,0.01314,0.00756,-16.99,1795.5723,1349.8865,316.2220537820213,62.69951875276296,0.28691095388,0.11106165825,0.28691095388,0.11106165825,0.536,0.333,-2.64,0.53599,0.3326971,-2.64,45.0533,0.0,1.14,1.739,0.425,1.0,17.0
16092,16092,17_286,17_612,6.725761,1.025134,23.6638,0.1655,0.001347961,1.0,1.0,1744.0,1350.0,1744.0,1350.0,1744.0,1350.0,316.2536483406713,62.69879462518877,0.289,0.289,45.0,0.044,0.044,45.0,1744.0,1350.0,316.2536483406713,62.69879462518877,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,33.2888,0.0,0.0,1.0,0.0,1.0,17.0
16093,16093,17_287,17_611,14.88402,1.525001,22.8013,0.1113,0.002088563,3.0,3.0,1742.0,1350.0,1742.0139,1349.5556,1742.0139,1349.5556,316.2548782460895,62.69889269242972,0.6,0.309,-85.31,0.06145,0.03162,-85.31,1742.0139,1349.5556,316.2548782460895,62.69889269242972,0.083333763043,0.20095939432,0.083333763043,0.20095939432,0.448,0.289,-90.0,0.448285,0.2886759,-90.0,38.2861,0.0,0.74,1.944,0.485,1.0,17.0
16094,16094,17_288,17_610,37.3877,2.416987,21.8013,0.0702,-8.602738E-4,2.0,2.0,1654.0,1350.0,1654.3559,1349.6441,1654.3559,1349.6441,316.30857894291785,62.69767453376096,0.736,0.289,45.0,0.04758,0.01866,45.0,1654.3559,1349.6441,316.30857894291785,62.69767453376096,0.13110455912,0.13110455912,0.13110455912,0.13110455912,0.423,0.289,45.0,0.4229371,0.2886751,45.0,41.347,0.0,1.49,2.55,0.608,1.0,17.0
16095,16095,17_289,17_609,69.73764,3.300986,21.1245,0.0514,-0.00621656,3.0,3.0,1557.0,1349.0,1557.416,1349.1121,1557.416,1349.1121,316.3679789811629,62.69648056517798,0.507,0.293,-16.52,0.02399,0.01386,-16.52,1557.416,1349.1121,316.3679789811629,62.69648056517798,0.26312558992,0.11095509561,0.26312558992,0.11095509561,0.513,0.333,-2.51,0.5132431,0.3326594,-2.51,31.6582,0.0,1.13,1.731,0.422,1.0,17.0
16096,16096,17_290,17_608,180.2075,5.306356,20.0937,0.032,-0.008224111,3.0,3.0,1902.0,1349.0,1902.5733,1348.7929,1902.5733,1348.7929,316.15652093976473,62.70123973798431,0.549,0.328,-32.77,0.01617,0.00965,-32.77,1902.5733,1348.7929,316.15652093976473,62.70123973798431,0.24986554674,0.060263790348,0.24986554674,0.060263790348,0.505,0.234,-9.58,0.5054005,0.2338797,-9.58,30.8495,0.0,1.55,1.676,0.403,1.0,17.0
16097,16097,17_291,17_607,42.85996,2.587831,21.653,0.0656,0.004491649,1.0,1.0,1644.0,1349.0,1644.0,1349.0,1644.0,1349.0,316.31494242241223,62.697713178863005,0.289,0.289,45.0,0.01743,0.01743,45.0,1644.0,1349.0,316.31494242241223,62.697713178863005,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,17.0
16099,16099,17_293,17_605,11.88731,1.362862,23.0454,0.1245,0.004494977,1.0,1.0,1762.0,1348.0,1762.0,1348.0,1762.0,1348.0,316.2426787179085,62.699599000666566,0.289,0.289,45.0,0.0331,0.0331,45.0,1762.0,1348.0,316.2426787179085,62.699599000666566,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.6575,0.0,0.0,1.0,0.0,1.0,17.0
16100,16100,17_294,17_604,368.7485,7.590583,19.3163,0.0224,0.01368432,3.0,3.0,1715.0,1348.0,1715.3003,1347.8099,1715.3003,1347.8099,316.2712964062595,62.699021702398106,0.496,0.344,31.91,0.0102,0.00708,31.91,1715.3003,1347.8099,316.2712964062595,62.699021702398106,0.12040727751,0.0652864939,0.12040727751,0.0652864939,0.349,0.252,9.82,0.3494399,0.2521618,9.82,99.0,0.0,1.19,1.44,0.306,1.0,17.0
16101,16101,17_295,17_603,22.82683,1.888569,22.337,0.0898,-5.883535E-4,1.0,1.0,1672.0,1348.0,1672.0,1348.0,1672.0,1348.0,316.2978188150436,62.69837830766255,0.289,0.289,45.0,0.02388,0.02388,45.0,1672.0,1348.0,316.2978188150436,62.69837830766255,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.1369,0.0,0.0,1.0,0.0,1.0,17.0
16102,16102,17_296,17_602,10.52625,1.282469,23.1774,0.1323,0.7414673,2.0,2.0,1524.0,1347.0,1524.0,1347.0539,1524.0,1347.0539,316.38851086720234,62.69658992452883,0.366,0.289,90.0,0.04179,0.03292,90.0,1524.0,1347.0539,316.38851086720234,62.69658992452883,0.0833333,0.08648095281,0.0833333,0.08648095281,0.294,0.289,90.0,0.2940764,0.2886751,90.0,99.0,0.0,1.82,1.27,0.212,1.0,17.0
16104,16104,17_298,17_600,188.3358,5.424709,20.0458,0.0313,6.012731E-4,2.0,2.0,1886.0,1347.0,1886.0,1346.6708,1886.0,1346.6708,316.16673732840104,62.70161907358553,0.552,0.289,90.0,0.01589,0.00831,90.0,1886.0,1346.6708,316.16673732840104,62.70161907358553,0.0833333,0.13429651908,0.0833333,0.13429651908,0.366,0.289,90.0,0.3664649,0.2886751,90.0,38.5928,0.0,0.94,1.91,0.477,1.0,17.0
16105,16105,17_299,17_599,14.68541,1.514792,22.8159,0.112,4.509509E-4,1.0,1.0,1879.0,1347.0,1879.0,1347.0,1879.0,1347.0,316.1710173774192,62.70143470468631,0.289,0.289,45.0,0.02978,0.02978,45.0,1879.0,1347.0,316.1710173774192,62.70143470468631,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.7972,0.0,0.0,1.0,0.0,1.0,17.0
16106,16106,17_300,17_598,132.1281,4.543678,20.4306,0.0373,0.005611848,4.0,4.0,1771.0,1346.0,1771.0973,1346.1158,1771.0973,1346.1158,316.237159920986,62.700250621022825,0.554,0.219,-66.88,0.01906,0.00752,-66.88,1771.0973,1346.1158,316.237159920986,62.700250621022825,0.084424399171,0.10212647301,0.084424399171,0.10212647301,0.32,0.291,-89.25,0.3195771,0.2905535,-89.25,42.9541,0.0,1.1,2.536,0.606,1.0,17.0
16107,16107,17_301,17_597,410.7699,8.011416,19.1991,0.0212,0.003778433,3.0,3.0,1754.0,1347.0,1754.0332,1346.5973,1754.0332,1346.5973,316.2476011075515,62.69988594638432,0.491,0.177,86.35,0.00958,0.00345,86.35,1754.0332,1346.5973,316.2476011075515,62.69988594638432,0.089266224105,0.19496648353,0.089266224105,0.19496648353,0.442,0.299,89.59,0.4415563,0.2987653,89.59,99.0,0.0,1.07,2.78,0.64,1.0,17.0
16108,16108,17_302,17_596,23.30745,1.908347,22.3144,0.0889,0.005252192,1.0,1.0,1816.0,1346.0,1816.0,1346.0,1816.0,1346.0,316.2096501107619,62.700883059653925,0.289,0.289,45.0,0.02364,0.02364,45.0,1816.0,1346.0,316.2096501107619,62.700883059653925,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.8937,0.0,0.0,1.0,0.0,1.0,17.0
16110,16110,17_304,17_594,2.075968,0.5695349,24.9401,0.2979,0.009714252,1.0,1.0,1650.0,1346.0,1650.0,1346.0,1650.0,1346.0,316.3113566098272,62.6986385729621,0.289,0.289,45.0,0.079,0.079,45.0,1650.0,1346.0,316.3113566098272,62.6986385729621,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,17.0
16111,16111,17_305,17_593,3.071692,0.6927856,24.5147,0.2449,-0.1267036,2.0,2.0,1526.0,1345.0,1526.0,1345.2322,1526.0,1345.2322,316.387341676936,62.69712987461078,0.511,0.289,90.0,0.12027,0.06788,90.0,1526.0,1345.2322,316.387341676936,62.69712987461078,0.0833333,0.1035493716,0.0833333,0.1035493716,0.322,0.289,90.0,0.3217909,0.2886751,90.0,28.0341,0.0,0.96,1.772,0.436,1.0,17.0
16112,16112,17_306,17_592,114.2186,4.22453,20.5888,0.0402,-0.01477688,4.0,4.0,1734.0,1344.0,1733.8116,1344.3951,1733.8116,1344.3951,316.26005565722164,62.70023189016205,0.737,0.268,-36.54,0.02727,0.00991,-36.54,1733.8116,1344.3951,316.26005565722164,62.70023189016205,0.12357237722,0.1165604589,0.12357237722,0.1165604589,0.432,0.232,-43.49,0.4318535,0.2315932,-43.49,30.1932,0.0,1.8,2.752,0.637,1.0,17.0
16115,16115,17_309,17_589,0.3240164,0.2250057,26.9567,0.7541,-0.003971187,1.0,1.0,1520.0,1345.0,1520.0,1345.0,1520.0,1345.0,316.3910241252706,62.697110633713216,0.289,0.289,45.0,0.20046,0.20046,45.0,1520.0,1345.0,316.3910241252706,62.697110633713216,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,36.5514,0.0,0.0,1.0,0.0,0.999,17.0
16117,16117,17_311,17_587,35.13395,2.343007,21.8688,0.0724,0.002267804,2.0,2.0,1769.0,1344.0,1768.5444,1344.0,1768.5444,1344.0,316.23878604621126,62.700810858378745,0.576,0.289,0.0,0.03839,0.01925,0.0,1768.5444,1344.0,316.23878604621126,62.700810858378745,0.23026970672,0.0833333,0.23026970672,0.0833333,0.48,0.289,0.0,0.4798643,0.2886751,0.0,31.9669,0.0,0.96,1.994,0.499,1.0,17.0
16118,16118,17_312,17_586,908.6622,11.91547,18.3371,0.0142,0.01235032,16.0,16.0,1756.0,1344.0,1757.5374,1343.7677,1757.5374,1343.7677,316.2455370833112,62.700728180872446,2.342,0.425,-0.09,0.03071,0.00557,-0.09,1757.5374,1343.7677,316.2455370833112,62.700728180872446,0.78901617936,0.19050637045,0.78901617936,0.19050637045,0.889,0.436,-1.76,0.8885852,0.4358199,-1.76,99.0,3.0,5.94,5.515,0.819,1.0,17.0
16119,16119,17_313,17_586,33.05564,2.272651,21.935,0.0747,0.02977459,1.0,1.0,1762.0,1341.0,1762.0,1341.0,1762.0,1341.0,316.2428838773748,62.70156587968722,0.289,0.289,45.0,0.01984,0.01984,45.0,1762.0,1341.0,316.2428838773748,62.70156587968722,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,3.0,0.0,1.0,0.0,1.0,17.0
16120,16120,17_314,17_585,482.0448,8.67868,19.0254,0.0196,0.006261151,13.0,13.0,1744.0,1344.0,1740.7364,1343.6897,1740.7364,1343.6897,316.25583357933107,62.70052364638764,2.449,0.366,6.7,0.04408,0.0066,6.7,1740.7364,1343.6897,316.25583357933107,62.70052364638764,3.920833991,0.23100157525,3.920833991,0.23100157525,1.996,0.41,7.38,1.995952,0.4098911,7.38,99.0,1.0,5.64,6.682,0.85,1.0,17.0
16124,16124,17_318,17_581,61.42,3.097882,21.2624,0.0548,0.01034238,2.0,2.0,1908.0,1342.0,1908.062,1342.0,1908.062,1342.0,316.15335085135206,62.7032202600801,0.376,0.289,0.0,0.01897,0.01456,0.0,1908.062,1342.0,316.15335085135206,62.7032202600801,0.086976810128,0.0833333,0.086976810128,0.0833333,0.295,0.289,0.0,0.2949183,0.2886751,0.0,99.0,0.0,0.0,1.303,0.233,1.0,17.0
16126,16126,17_320,17_579,6.575918,1.01365,23.6882,0.1674,0.88761,1.0,1.0,1758.0,1341.0,1758.0,1341.0,1758.0,1341.0,316.2453348244161,62.70151207996807,0.289,0.289,45.0,0.04178,0.04178,45.0,1758.0,1341.0,316.2453348244161,62.70151207996807,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,17.0
16127,16127,17_321,17_578,57.56921,2.999198,21.3327,0.0566,0.01459634,2.0,2.0,1644.0,1341.0,1644.0,1340.746,1644.0,1340.746,316.3151900134177,62.70003226818281,0.522,0.289,90.0,0.0272,0.01503,90.0,1644.0,1340.746,316.3151900134177,62.70003226818281,0.0833333,0.10652880753,0.0833333,0.10652880753,0.326,0.289,90.0,0.3263875,0.2886751,90.0,99.0,0.0,0.9,1.809,0.447,1.0,17.0
16130,16130,17_324,17_575,58.48056,3.022844,21.3156,0.0561,0.01476795,2.0,2.0,1702.0,1340.0,1702.0,1339.6591,1702.0,1339.6591,316.279686757305,62.70113117503308,0.555,0.289,90.0,0.02868,0.01492,90.0,1702.0,1339.6591,316.279686757305,62.70113117503308,0.0833333,0.14670966326,0.0833333,0.14670966326,0.383,0.289,90.0,0.383027,0.2886751,90.0,99.0,0.0,0.94,1.923,0.48,1.0,17.0
16131,16131,17_325,17_574,47.43468,2.722438,21.5429,0.0623,-0.01293767,2.0,2.0,1959.0,1339.0,1958.5161,1339.0,1958.5161,1339.0,316.1225150284415,62.70471864167755,0.577,0.289,0.0,0.03313,0.01657,0.0,1958.5161,1339.0,316.1225150284415,62.70471864167755,0.25558906363,0.0833333,0.25558906363,0.0833333,0.506,0.289,0.0,0.5055582,0.2886751,0.0,30.3655,0.0,0.97,1.999,0.5,1.0,17.0
16132,16132,17_326,17_573,238.6596,6.1066,19.7887,0.0278,0.5135827,9.0,9.0,1756.0,1339.0,1755.7403,1338.3844,1755.7403,1338.3844,316.2467961829475,62.70221660508183,1.005,0.573,-7.52,0.02547,0.01452,-7.52,1755.7403,1338.3844,316.2467961829475,62.70221660508183,0.15038690433,0.23411713887,0.15038690433,0.23411713887,0.485,0.386,82.69,0.4853014,0.3859878,82.69,99.0,0.0,2.9,1.755,0.43,1.0,17.0
16134,16134,17_328,17_571,8.830048,1.174604,23.3682,0.1445,0.1352745,1.0,1.0,1747.0,1338.0,1747.0,1338.0,1747.0,1338.0,316.2521630715332,62.70220685387121,0.289,0.289,45.0,0.03812,0.03812,45.0,1747.0,1338.0,316.2521630715332,62.70220685387121,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,17.0
16135,16135,17_329,17_570,134.3867,4.582349,20.4122,0.037,0.06045759,6.0,6.0,1745.0,1337.0,1743.9772,1336.6478,1743.9772,1336.6478,316.2540550551211,62.70254602133378,1.306,0.47,38.86,0.04446,0.01601,38.86,1743.9772,1336.6478,316.2540550551211,62.70254602133378,0.42789404076,0.22283084153,0.42789404076,0.22283084153,0.729,0.346,30.05,0.7287396,0.3459242,30.05,99.0,0.0,3.77,2.778,0.64,1.0,17.0
16136,16136,17_330,17_569,14.80395,1.520893,22.8072,0.1116,-0.3670528,1.0,1.0,1741.0,1338.0,1741.0,1338.0,1741.0,1338.0,316.25583953457914,62.702125896430914,0.289,0.289,45.0,0.03003,0.03003,45.0,1741.0,1338.0,316.25583953457914,62.702125896430914,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,26.8368,0.0,0.0,1.0,0.0,1.0,17.0
