,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
3258,3258,43_468,43_471,1.467693,0.4865436,25.7067,0.36,2.047694e-06,8.0,8.0,889.0,2820.0,889.2493,2820.0906,889.2493,2820.0906,43.16466325217517,-22.175239694584093,0.756,0.499,23.14,0.25059,0.16557,23.14,889.2493,2820.0906,43.16466325217517,-22.175239694584093,0.32699167133,0.16705688361,0.32699167133,0.16705688361,0.583,0.392,15.4,0.5832073,0.3923236,15.4,41.9382,0.0,2.17,1.514,0.339,1.0,43.0
3259,3259,43_469,43_470,0.05816146,0.09685495,29.2117,1.8085,1.290451e-05,1.0,1.0,837.0,2820.0,837.0,2820.0,837.0,2820.0,43.18052958403684,-22.17541096099834,0.289,0.289,45.0,0.48069,0.48069,45.0,837.0,2820.0,43.18052958403684,-22.17541096099834,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.997,43.0
3260,3260,43_470,43_469,0.0145239,0.04840006,30.7181,3.619,3.90139e-05,1.0,1.0,727.0,2819.0,727.0,2819.0,727.0,2819.0,43.21393515667938,-22.1755384734586,0.289,0.289,45.0,0.96198,0.96198,45.0,727.0,2819.0,43.21393515667938,-22.1755384734586,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.5542,0.0,0.0,1.0,0.0,0.985,43.0
3261,3261,43_471,43_468,0.1666929,0.1639693,28.0685,1.0683,7.447109e-07,2.0,2.0,621.0,2818.0,621.0,2818.4681,621.0,2818.4681,43.24612272741141,-22.17577577361868,0.576,0.289,90.0,0.56705,0.28395,90.0,621.0,2818.4681,43.24612272741141,-22.17577577361868,0.0833333,0.23297302218,0.0833333,0.23297302218,0.483,0.289,90.0,0.4826728,0.2886751,90.0,41.3134,0.0,0.96,1.997,0.499,0.998,43.0
3262,3262,43_472,43_467,0.1408928,0.1507469,28.2511,1.162,6.841316e-06,1.0,1.0,953.0,2818.0,953.0,2818.0,953.0,2818.0,43.14531326209551,-22.174409329007634,0.289,0.289,45.0,0.30886,0.30886,45.0,953.0,2818.0,43.14531326209551,-22.174409329007634,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.997,43.0
3263,3263,43_473,43_466,0.01630937,0.05128883,30.5922,3.4152,2.403335e-05,1.0,1.0,786.0,2817.0,786.0,2817.0,786.0,2817.0,43.19602826095954,-22.174757566534243,0.289,0.289,45.0,0.9078,0.9078,45.0,786.0,2817.0,43.19602826095954,-22.174757566534243,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.5877,0.0,0.0,1.0,0.0,0.988,43.0
3264,3264,43_474,43_465,0.6362531,0.3203458,26.6142,0.5468,2.776027e-05,4.0,4.0,774.0,2816.0,774.4766,2816.1771,774.4766,2816.1771,43.19953070298744,-22.174568915609505,0.501,0.38,-6.92,0.25225,0.1912,-6.92,774.4766,2816.1771,43.19953070298744,-22.174568915609505,0.24761970235,0.051715682784,0.24761970235,0.051715682784,0.498,0.227,-1.3,0.4977152,0.2271893,-1.3,39.7338,0.0,0.92,1.319,0.242,1.0,43.0
3265,3265,43_475,43_464,0.1663712,0.1638111,28.0706,1.0693,2.266541e-06,3.0,3.0,510.0,2816.0,510.2543,2815.5012,510.2543,2815.5012,43.27975916437509,-22.175338078345906,0.592,0.298,-51.66,0.58315,0.29349,-51.66,510.2543,2815.5012,43.27975916437509,-22.175338078345906,0.052039060638,0.18009974385,0.052039060638,0.18009974385,0.439,0.199,-73.34,0.4389741,0.1985964,-73.34,44.7824,0.0,1.43,1.987,0.497,0.999,43.0
3266,3266,43_476,43_463,4.249586,0.8278992,24.5524,0.2116,2.39896e-05,21.0,21.0,786.0,2812.0,786.558,2811.5019,786.558,2811.5019,43.19588148323618,-22.1732089808772,1.978,0.874,-11.47,0.38542,0.17034,-11.47,786.558,2811.5019,43.19588148323618,-22.1732089808772,1.2108803397,0.36623338779,1.2108803397,0.36623338779,1.104,0.599,5.19,1.10359,0.599336,5.19,39.8605,0.0,7.86,2.263,0.558,1.0,43.0
3267,3267,43_477,43_462,0.6818478,0.3316255,26.5391,0.5282,4.510671e-05,5.0,5.0,730.0,2812.0,730.4491,2812.4238,730.4491,2812.4238,43.21291473977236,-22.173676035073925,0.568,0.427,41.77,0.2761,0.20744,41.77,730.4491,2812.4238,43.21291473977236,-22.173676035073925,0.22946842097,0.2116970083,0.22946842097,0.2116970083,0.526,0.405,40.45,0.5261232,0.4054132,40.45,42.8411,0.0,1.03,1.331,0.249,1.0,43.0
3268,3268,43_478,43_461,2.208791,0.5968723,25.2629,0.2935,5.245406e-05,10.0,10.0,646.0,2811.0,645.7794,2811.1152,645.7794,2811.1152,43.23862862392009,-22.173617793796147,1.003,0.599,45.33,0.27091,0.16185,45.33,645.7794,2811.1152,43.23862862392009,-22.173617793796147,0.38271823953,0.38386694592,0.38271823953,0.38386694592,0.703,0.521,45.15,0.7033167,0.5214698,45.15,99.0,0.0,2.78,1.674,0.403,1.0,43.0
3269,3269,43_479,43_460,1.57946,0.5047292,25.627,0.347,2.866544e-06,12.0,12.0,592.0,2811.0,592.3472,2811.3645,592.3472,2811.3645,43.25485092921162,-22.173881161109826,1.055,0.623,-2.77,0.33707,0.19895,-2.77,592.3472,2811.3645,43.25485092921162,-22.173881161109826,0.46294672186,0.31063711812,0.46294672186,0.31063711812,0.685,0.552,-10.76,0.6845791,0.5522094,-10.76,99.0,0.0,2.94,1.694,0.41,1.0,43.0
3270,3270,43_480,43_459,0.2898065,0.2162013,27.468,0.8102,2.37465e-06,4.0,4.0,550.0,2811.0,549.742,2811.2379,549.742,2811.2379,43.26778711480132,-22.173998367406604,0.517,0.324,-43.2,0.38582,0.24206,-43.2,549.742,2811.2379,43.26778711480132,-22.173998367406604,0.1281129963,0.12144885123,0.1281129963,0.12144885123,0.365,0.341,-33.78,0.3653917,0.3406622,-33.78,45.3373,0.0,1.18,1.594,0.373,1.0,43.0
3271,3271,43_481,43_458,4.016107,0.8048348,24.6138,0.2176,-3.520938e-06,15.0,15.0,529.0,2811.0,528.9297,2810.584,528.9297,2810.584,43.2741085864526,-22.17388868584141,0.901,0.721,-8.45,0.18048,0.14446,-8.45,528.9297,2810.584,43.2741085864526,-22.17388868584141,0.48260983532,0.36276630751,0.48260983532,0.36276630751,0.698,0.599,-10.29,0.6976379,0.598897,-10.29,39.2163,0.0,3.02,1.249,0.2,1.0,43.0
3273,3273,43_483,43_456,0.02303689,0.06095595,30.2172,2.8736,2.117617e-06,1.0,1.0,606.0,2810.0,606.0,2810.0,606.0,2810.0,43.25071112060979,-22.173448162432763,0.289,0.289,45.0,0.76383,0.76383,45.0,606.0,2810.0,43.25071112060979,-22.173448162432763,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.8901,0.0,0.0,1.0,0.0,0.993,43.0
3274,3274,43_484,43_455,0.1510728,0.156098,28.1753,1.1221,-1.367225e-05,1.0,1.0,519.0,2810.0,519.0,2810.0,519.0,2810.0,43.277125654998606,-22.173759752385838,0.289,0.289,45.0,0.29829,0.29829,45.0,519.0,2810.0,43.277125654998606,-22.173759752385838,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.1289,0.0,0.0,1.0,0.0,0.997,43.0
3275,3275,43_485,43_454,0.01226609,0.04447922,30.9015,3.938,6.06908e-06,1.0,1.0,974.0,2809.0,974.0,2809.0,974.0,2809.0,43.13897436493464,-22.171797339241888,0.289,0.289,45.0,1.04678,1.04678,45.0,974.0,2809.0,43.13897436493464,-22.171797339241888,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,44.5942,0.0,0.0,1.0,0.0,0.978,43.0
3276,3276,43_486,43_453,0.7371677,0.3448159,26.4544,0.508,3.833822e-05,4.0,4.0,711.0,2809.0,710.4825,2808.6233,710.4825,2808.6233,43.21899284863632,-22.172680507615755,0.523,0.459,38.21,0.24484,0.21462,38.21,710.4825,2808.6233,43.21899284863632,-22.172680507615755,0.2499768731,0.19212797075,0.2499768731,0.19212797075,0.509,0.427,20.54,0.5093391,0.4274091,20.54,99.0,0.0,1.02,1.141,0.123,1.0,43.0
3277,3277,43_487,43_452,0.5396937,0.2950379,26.7929,0.5937,2.453784e-06,7.0,7.0,575.0,2808.0,575.1875,2808.2956,575.1875,2808.2956,43.26007320186947,-22.1730796700409,0.916,0.349,-38.09,0.50059,0.19104,-38.09,575.1875,2808.2956,43.26007320186947,-22.1730796700409,0.12890626437,0.22134060587,0.12890626437,0.22134060587,0.497,0.321,-64.96,0.4971374,0.3210939,-64.96,44.5429,0.0,2.5,2.62,0.618,1.0,43.0
3278,3278,43_488,43_451,1.346652,0.4660494,25.8002,0.3758,-1.213043e-05,8.0,8.0,523.0,2808.0,522.5202,2807.7332,522.5202,2807.7332,43.276065871806736,-22.173109674405623,0.726,0.524,60.77,0.25113,0.18152,60.77,522.5202,2807.7332,43.276065871806736,-22.173109674405623,0.25494177079,0.29282823683,0.25494177079,0.29282823683,0.565,0.478,57.26,0.5652823,0.47773,57.26,38.2337,0.0,2.18,1.384,0.277,1.0,43.0
3279,3279,43_489,43_450,0.1020095,0.1282698,28.6017,1.3656,2.047694e-06,2.0,2.0,911.0,2808.0,911.0487,2808.0,911.0487,2808.0,43.15809432951048,-22.17175616452217,0.36,0.289,0.0,0.45274,0.36298,0.0,911.0487,2808.0,43.15809432951048,-22.17175616452217,0.086170882167,0.0833333,0.086170882167,0.0833333,0.294,0.289,0.0,0.2935488,0.2886751,0.0,44.2218,0.0,1.81,1.247,0.198,0.772,43.0
3281,3281,43_491,43_448,0.7482834,0.3474059,26.4381,0.5042,2.942021e-05,6.0,6.0,685.0,2808.0,684.6750999999999,2807.4563,684.6750999999999,2807.4563,43.22683356413498,-22.172446855382784,1.108,0.348,19.8,0.51429,0.1616,19.8,684.6750999999999,2807.4563,43.22683356413498,-22.172446855382784,0.45503759755,0.226090483,0.45503759755,0.226090483,0.733,0.379,27.21,0.7330392,0.3791854,27.21,99.0,0.0,3.66,3.182,0.686,1.0,43.0
3282,3282,43_492,43_447,0.4434349,0.2674355,27.0062,0.655,9.824667e-06,5.0,5.0,593.0,2807.0,593.3001,2807.1853,593.3001,2807.1853,43.254578345658615,-22.172702260148363,0.616,0.452,79.25,0.37148,0.27233,79.25,593.3001,2807.1853,43.254578345658615,-22.172702260148363,0.15456344722,0.187633914,0.15456344722,0.187633914,0.433,0.393,84.82,0.4334838,0.3927966,84.82,99.0,0.0,1.49,1.364,0.267,1.0,43.0
3283,3283,43_493,43_446,1.42968,0.4802015,25.7352,0.3648,2.667068e-06,10.0,10.0,517.0,2804.0,516.7632,2804.3849,516.7632,2804.3849,43.27782699600232,-22.172188393899127,1.091,0.496,64.43,0.36639,0.1667,64.43,516.7632,2804.3849,43.27782699600232,-22.172188393899127,0.24062742442,0.44752997572,0.24062742442,0.44752997572,0.687,0.465,72.02,0.6869485,0.4650367,72.02,45.8095,0.0,3.14,2.198,0.545,1.0,43.0
3284,3284,43_494,43_445,1.373039,0.4705931,25.7791,0.3722,7.433479e-06,5.0,5.0,993.0,2806.0,993.4085,2805.5027,993.4085,2805.5027,43.133095566795,-22.17073905838972,0.519,0.488,-69.29,0.17778,0.1671,-69.3,993.4085,2805.5027,43.133095566795,-22.17073905838972,0.21657256974,0.25000102641,0.21657256974,0.25000102641,0.504,0.46,-70.97,0.5044933,0.4604999,-70.97,44.4964,0.0,0.97,1.064,0.06,1.0,43.0
3285,3285,43_495,43_444,0.3947756,0.2523361,27.1324,0.6942,2.312075e-06,4.0,4.0,916.0,2806.0,915.5952,2805.514,915.5952,2805.514,43.15672419484631,-22.17103961671241,0.516,0.473,51.03,0.33001,0.30265,51.03,915.5952,2805.514,43.15672419484631,-22.17103961671241,0.2116701616,0.24752042341,0.2116701616,0.24752042341,0.505,0.452,67.35,0.5050572,0.4517829,67.35,99.0,0.0,0.95,1.09,0.083,1.0,43.0
3286,3286,43_496,43_443,0.016772,0.05201117,30.5618,3.3678,2.047694e-06,1.0,1.0,860.0,2804.0,860.0,2804.0,860.0,2804.0,43.17361211622526,-22.170823981402364,0.289,0.289,45.0,0.89519,0.89519,45.0,860.0,2804.0,43.17361211622526,-22.170823981402364,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.2389,0.0,0.0,1.0,0.0,0.989,43.0
3288,3288,43_498,43_441,1.673186,0.5194889,25.5644,0.3372,1.52797e-06,8.0,8.0,905.0,2801.0,905.5007,2800.9607,905.5007,2800.9607,43.15980852821728,-22.169797133872585,0.832,0.495,-65.86,0.25832,0.1538,-65.86,905.5007,2800.9607,43.15980852821728,-22.169797133872585,0.24571774573,0.3080664478,0.24571774573,0.3080664478,0.578,0.469,-61.63,0.5777027,0.4690883,-61.63,41.7509,0.0,2.32,1.68,0.405,1.0,43.0
3289,3289,43_499,43_440,0.1864132,0.1733974,27.9471,1.0102,2.51536e-05,1.0,1.0,795.0,2802.0,795.0,2802.0,795.0,2802.0,43.19335731245475,-22.17050484602545,0.289,0.289,45.0,0.26851,0.26851,45.0,795.0,2802.0,43.19335731245475,-22.17050484602545,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.997,43.0
3290,3290,43_500,43_439,7.910398,1.129544,23.8778,0.1551,2.549778e-06,31.0,31.0,551.0,2800.0,552.4209,2799.394,552.4209,2799.394,43.26702090303198,-22.170657532198817,2.114,1.131,-34.38,0.30183,0.16151,-34.38,552.4209,2799.394,43.26702090303198,-22.170657532198817,1.4417499283,1.0824932073,1.4417499283,1.0824932073,1.202,1.039,-5.07,1.201913,1.039061,-5.07,42.5497,0.0,8.27,1.869,0.465,1.0,43.0
3292,3292,43_502,43_437,0.02496573,0.06345653,30.1299,2.7603,2.047694e-06,1.0,1.0,854.0,2800.0,854.0,2800.0,854.0,2800.0,43.175450654312165,-22.169721415331075,0.289,0.289,45.0,0.73373,0.73373,45.0,854.0,2800.0,43.175450654312165,-22.169721415331075,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,46.2645,0.0,0.0,1.0,0.0,0.994,43.0
3293,3293,43_503,43_436,0.1717375,0.166432,28.0361,1.0524,-0.0003795261,1.0,1.0,759.0,2798.0,759.0,2798.0,759.0,2798.0,43.20430471747756,-22.16951344863426,0.289,0.289,45.0,0.2801,0.2801,45.0,759.0,2798.0,43.20430471747756,-22.16951344863426,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,34.5866,0.0,0.0,1.0,0.0,0.997,43.0
3294,3294,43_504,43_435,0.1253582,0.1421938,28.3779,1.2318,2.047694e-06,1.0,1.0,880.0,2797.0,880.0,2797.0,880.0,2797.0,43.167568365457406,-22.16877955155093,0.289,0.289,45.0,0.32744,0.32744,45.0,880.0,2797.0,43.167568365457406,-22.16877955155093,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.4154,0.0,0.0,1.0,0.0,0.997,43.0
3295,3295,43_505,43_434,0.02635749,0.06520129,30.071,2.6865,2.480468e-06,1.0,1.0,609.0,2797.0,609.0,2797.0,609.0,2797.0,43.24985243936039,-22.16978084414313,0.289,0.289,45.0,0.71409,0.71409,45.0,609.0,2797.0,43.24985243936039,-22.16978084414313,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,45.1769,0.0,0.0,1.0,0.0,0.994,43.0
3296,3296,43_506,43_433,0.3447587,0.2358098,27.2795,0.7428,-6.151133e-07,2.0,2.0,590.0,2796.0,589.8741,2796.0,589.8741,2796.0,43.2556633118445,-22.169568537126786,0.44,0.289,0.0,0.30081,0.19745,0.0,589.8741,2796.0,43.2556633118445,-22.169568537126786,0.091737040865,0.0833333,0.091737040865,0.0833333,0.303,0.289,0.0,0.3028812,0.2886751,0.0,39.7738,0.0,2.02,1.523,0.344,0.936,43.0
3297,3297,43_507,43_432,0.1748779,0.1679468,28.0165,1.043,-0.0001497337,4.0,4.0,868.0,2795.0,867.8604,2794.9019,867.8604,2794.9019,43.171263254794844,-22.168235193504348,0.493,0.251,-22.02,0.47455,0.2417,-22.02,867.8604,2794.9019,43.171263254794844,-22.168235193504348,0.10074089315,0.086920319887,0.10074089315,0.086920319887,0.317,0.295,-0.9,0.3174024,0.2948168,-0.9,35.6959,0.0,1.02,1.963,0.491,0.961,43.0
3298,3298,43_508,43_431,1.323965,0.4621069,25.8186,0.379,2.829971e-05,8.0,8.0,758.0,2794.0,757.6321,2793.7148,757.6321,2793.7148,43.20473764382277,-22.1683131741516,0.693,0.491,41.77,0.24201,0.17131,41.77,757.6321,2793.7148,43.20473764382277,-22.1683131741516,0.26180321094,0.22416051868,0.26180321094,0.22416051868,0.537,0.445,32.67,0.5367492,0.4448191,32.67,38.1415,0.0,1.94,1.413,0.292,1.0,43.0
3299,3299,43_509,43_430,0.06252459,0.1004222,29.1332,1.7442,5.788043e-05,1.0,1.0,736.0,2795.0,736.0,2795.0,736.0,2795.0,43.2113005412451,-22.168754639262467,0.289,0.289,45.0,0.46364,0.46364,45.0,736.0,2795.0,43.2113005412451,-22.168754639262467,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.5537,0.0,0.0,1.0,0.0,0.997,43.0
3300,3300,43_510,43_429,0.7921365,0.3574408,26.3763,0.49,-2.956804e-05,4.0,4.0,976.0,2793.0,976.4601,2792.6986,976.4601,2792.6986,43.13829637617216,-22.167202431396515,0.499,0.459,5.04,0.22505,0.20694,5.04,976.4601,2792.6986,43.13829637617216,-22.167202431396515,0.23990516947,0.12767612323,0.23990516947,0.12767612323,0.49,0.357,1.0,0.4898362,0.3572699,1.0,37.2651,0.0,0.93,1.088,0.081,1.0,43.0
3301,3301,43_511,43_428,0.5467999,0.296974,26.7787,0.5898,-3.732773e-05,4.0,4.0,966.0,2792.0,965.7729,2792.261,965.7729,2792.261,43.14154342011286,-22.167120295628852,0.455,0.401,56.02,0.24734,0.21799,56.02,965.7729,2792.261,43.14154342011286,-22.167120295628852,0.14767725382,0.16150758945,0.14767725382,0.16150758945,0.403,0.384,79.12,0.402539,0.3835977,79.12,37.07,0.0,0.99,1.135,0.119,1.0,43.0
3302,3302,43_512,43_427,0.02735624,0.06642512,30.0307,2.637,2.047694e-06,1.0,1.0,884.0,2793.0,884.0,2793.0,884.0,2793.0,43.16637049915412,-22.167639284991868,0.289,0.289,45.0,0.70094,0.70094,45.0,884.0,2793.0,43.16637049915412,-22.167639284991868,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,45.2086,0.0,0.0,1.0,0.0,0.995,43.0
3303,3303,43_513,43_426,0.8026701,0.3598096,26.362,0.4868,3.081215e-06,3.0,3.0,593.0,2792.0,592.8183,2792.3549,592.8183,2792.3549,43.25478401662853,-22.168532686861237,0.515,0.336,60.96,0.23065,0.15059,60.96,592.8183,2792.3549,43.25478401662853,-22.168532686861237,0.065098332432,0.17345687796,0.065098332432,0.17345687796,0.419,0.251,81.95,0.4191267,0.2507748,81.95,99.0,0.0,1.3,1.532,0.347,1.0,43.0
3304,3304,43_514,43_425,0.3774548,0.2467384,27.1811,0.7099,7.420006e-07,4.0,4.0,658.0,2791.0,658.3677,2791.335,658.3677,2791.335,43.23488644501668,-22.168008384759588,0.557,0.381,-43.31,0.36396,0.24917,-43.31,658.3677,2791.335,43.23488644501668,-22.168008384759588,0.21176239381,0.18037612589,0.21176239381,0.18037612589,0.501,0.375,-36.77,0.5014827,0.3750381,-36.77,99.0,0.0,2.68,1.461,0.315,1.0,43.0
3305,3305,43_515,43_424,0.748113,0.3473664,26.4384,0.5043,6.300081e-06,6.0,6.0,521.0,2791.0,520.5708,2791.0339,520.5708,2791.0339,43.27672387279664,-22.168419734447813,0.583,0.469,62.8,0.27063,0.21777,62.8,520.5708,2791.0339,43.27672387279664,-22.168419734447813,0.24341562617,0.12481989182,0.24341562617,0.12481989182,0.497,0.349,9.23,0.4966244,0.3487115,9.23,99.0,0.0,1.45,1.243,0.195,1.0,43.0
3306,3306,43_516,43_423,1.487991,0.4898965,25.6918,0.3575,2.905109e-06,11.0,11.0,930.0,2789.0,930.5258,2789.1165,930.5258,2789.1165,43.15225943613643,-22.16637037241284,0.944,0.523,-10.42,0.31091,0.17223,-10.42,930.5258,2789.1165,43.15225943613643,-22.16637037241284,0.43261349286,0.19528564413,0.43261349286,0.19528564413,0.661,0.437,-7.62,0.6610115,0.4369932,-7.62,48.5556,0.0,2.83,1.805,0.446,1.0,43.0
3307,3307,43_517,43_422,0.1372481,0.1487844,28.2795,1.1773,-2.413988e-07,2.0,2.0,603.0,2790.0,603.1695,2790.0,603.1695,2790.0,43.25165073468105,-22.167833010173343,0.473,0.289,0.0,0.51321,0.31294,0.0,603.1695,2790.0,43.25165073468105,-22.167833010173343,0.096023209569,0.0833333,0.096023209569,0.0833333,0.31,0.289,0.0,0.3098761,0.2886751,0.0,39.9109,0.0,0.84,1.64,0.39,0.802,43.0
3308,3308,43_518,43_421,0.2682501,0.2080052,27.552,0.8421,6.115079e-06,3.0,3.0,560.0,2789.0,559.9597,2789.0968,559.9597,2789.0968,43.26477309403372,-22.167734311162093,0.414,0.349,85.46,0.32069,0.27048,85.46,559.9597,2789.0968,43.26477309403372,-22.167734311162093,0.085948505831,0.089673374541,0.085948505831,0.089673374541,0.299,0.293,89.74,0.2994553,0.2931696,89.74,99.0,0.0,0.0,1.186,0.157,1.0,43.0
3309,3309,43_519,43_420,0.2610369,0.2051895,27.5815,0.8537,2.511741e-06,3.0,3.0,528.0,2789.0,527.6055,2789.0076,527.6055,2789.0076,43.27459618505527,-22.167824775106727,0.568,0.301,0.74,0.44622,0.23685,0.74,527.6055,2789.0076,43.27459618505527,-22.167824775106727,0.18476996237,0.084659560401,0.18476996237,0.084659560401,0.43,0.291,0.09,0.429849,0.2909628,0.09,41.7604,0.0,0.98,1.884,0.469,1.0,43.0
3311,3311,43_521,43_418,0.08641832,0.1180612,28.7818,1.4836,1.24883e-06,1.0,1.0,645.0,2788.0,645.0,2788.0,645.0,2788.0,43.23895856069881,-22.1671189794674,0.289,0.289,45.0,0.39437,0.39437,45.0,645.0,2788.0,43.23895856069881,-22.1671189794674,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,47.9672,0.0,0.0,1.0,0.0,0.997,43.0
3312,3312,43_522,43_417,0.08198747,0.1149947,28.8389,1.5232,7.481913e-06,2.0,2.0,997.0,2787.0,997.3479,2787.0,997.3479,2787.0,43.131977930561234,-22.165519194870324,0.557,0.289,0.0,0.78117,0.40489,0.0,997.3479,2787.0,43.131977930561234,-22.165519194870324,0.15108969725,0.0833333,0.15108969725,0.0833333,0.389,0.289,0.0,0.3887026,0.2886751,0.0,47.8194,0.0,0.94,1.929,0.482,0.997,43.0
3313,3313,43_523,43_416,0.08620381,0.1179146,28.7845,1.4855,-9.94676e-05,1.0,1.0,985.0,2787.0,985.0,2787.0,985.0,2787.0,43.13572737753289,-22.16556667008967,0.289,0.289,45.0,0.3951,0.3951,45.0,985.0,2787.0,43.13572737753289,-22.16556667008967,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,36.0848,0.0,0.0,1.0,0.0,0.997,43.0
3314,3314,43_524,43_415,0.09541888,0.124057,28.6742,1.4119,0.0001399207,2.0,2.0,848.0,2786.0,848.0,2786.4846,848.0,2786.4846,43.17732872843434,-22.16594228055329,0.577,0.289,90.0,0.74928,0.37477,90.0,848.0,2786.4846,43.17732872843434,-22.16594228055329,0.0833333,0.25299281604,0.0833333,0.25299281604,0.503,0.289,90.0,0.5029839,0.2886751,90.0,99.0,0.0,0.96,1.999,0.5,0.997,43.0
3315,3315,43_525,43_414,3.011704,0.6969639,24.9263,0.2513,2.489465e-05,12.0,12.0,782.0,2785.0,782.111,2785.3465,782.111,2785.3465,43.19733951466475,-22.165868489372446,0.983,0.711,-59.45,0.22748,0.1645,-59.45,782.111,2785.3465,43.19733951466475,-22.165868489372446,0.45522176859,0.52497149537,0.45522176859,0.52497149537,0.762,0.632,-56.26,0.7623122,0.6317226,-56.26,43.9121,0.0,3.07,1.383,0.277,1.0,43.0
3316,3316,43_526,43_413,5.726885,0.9610885,24.2285,0.1823,3.023614e-05,20.0,20.0,695.0,2781.0,695.2209,2782.871,695.2209,2782.871,43.22373149566232,-22.16549300805944,2.337,0.658,80.67,0.39225,0.11047,80.67,695.2209,2782.871,43.22373149566232,-22.16549300805944,0.49496867359,1.2225081252,0.49496867359,1.2225081252,1.151,0.626,70.63,1.151163,0.6263388,70.63,46.3876,0.0,7.41,3.551,0.718,1.0,43.0
3317,3317,43_527,43_412,0.05704584,0.09592154,29.2327,1.8261,-0.0001215206,1.0,1.0,857.0,2785.0,857.0,2785.0,857.0,2785.0,43.1746021739283,-22.165490830050945,0.289,0.289,45.0,0.48591,0.48591,45.0,857.0,2785.0,43.1746021739283,-22.165490830050945,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.9385,0.0,0.0,1.0,0.0,0.997,43.0
3318,3318,43_528,43_411,0.8050355,0.3603393,26.3588,0.4861,-7.917983e-05,6.0,6.0,569.0,2784.0,569.3196,2784.3516,569.3196,2784.3516,43.261950334004176,-22.16636609452918,0.638,0.485,65.35,0.28569,0.21699,65.35,569.3196,2784.3516,43.261950334004176,-22.16636609452918,0.19469846811,0.26339976818,0.19469846811,0.26339976818,0.519,0.434,74.08,0.5191184,0.4342975,74.08,36.3612,0.0,1.64,1.317,0.24,1.0,43.0
3319,3319,43_529,43_410,0.1478644,0.1544315,28.1986,1.1342,4.757449e-05,2.0,2.0,746.0,2784.0,746.4584,2784.0,746.4584,2784.0,43.2081701234753,-22.165621941483145,0.576,0.289,0.0,0.60142,0.30149,0.0,746.4584,2784.0,43.2081701234753,-22.165621941483145,0.23334983847,0.0833333,0.23334983847,0.0833333,0.483,0.289,0.0,0.483063,0.2886751,0.0,99.0,0.0,0.96,1.995,0.499,0.998,43.0
