,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
2137,2137,30_23,30_48,220.9846,17.39052,20.5447,0.0855,187.7656,3.0,6.0,1282.0,2348.0,1282.4872,2348.0003,1282.4872,2348.0003,142.20794518432191,27.3227884049611,0.702,0.5,89.0,0.0902,0.05587,89.95,1282.4872,2348.0003,142.20794518432191,27.3227884049611,0.27918671203,0.089194142414,0.27918671203,0.089194142414,0.528,0.299,1.07,0.5284439,0.298543,1.07,23.3592,0.0,0.05,1.405,0.288,0.638,30.0
2138,2138,30_24,30_47,237.4467,18.69148,20.4667,0.0855,188.312,6.0,7.0,1039.0,2335.0,1038.657,2334.975,1038.657,2334.975,142.28508877741783,27.32731984152022,0.736,0.646,-87.79,0.07898,0.07302,89.37,1038.657,2334.975,142.28508877741783,27.32731984152022,0.41157117674,0.53223791457,0.41157117674,0.53223791457,0.737,0.633,-73.81,0.7371171,0.6328251,-73.81,23.3852,0.0,2.88,1.139,0.122,0.41,30.0
2139,2139,30_25,30_46,3535.197,46.81445,17.5345,0.0144,188.6195,32.0,36.0,1455.0,2303.0,1455.4444,2303.5614,1455.4444,2303.5614,142.15300136383368,27.334647963588825,1.398,1.126,67.29,0.02504,0.01879,65.28,1455.4444,2303.5614,142.15300136383368,27.334647963588825,0.46105594822,0.51436848274,0.46105594822,0.51436848274,0.726,0.67,66.75,0.7255548,0.6700706,66.75,23.4003,0.0,2.2,1.241,0.194,0.975,30.0
2140,2140,30_26,30_45,478.2235,24.71349,19.7065,0.0561,188.3815,11.0,12.0,1060.0,2296.0,1060.0712,2296.193,1060.0712,2296.193,142.27815730522877,27.338153788721065,0.955,0.812,-59.17,0.06387,0.05179,-56.79,1060.0712,2296.193,142.27815730522877,27.338153788721065,0.4841902228,0.50534592212,0.4841902228,0.50534592212,0.72,0.686,-58.24,0.7200636,0.6863269,-58.24,23.3897,0.0,2.31,1.176,0.15,0.599,30.0
2141,2141,30_27,30_44,9994.424,64.59733,16.4062,0.007,188.1916,50.0,57.0,1464.0,2292.0,1464.2904,2292.4601,1464.2904,2292.4601,142.15015356061852,27.33773718823063,1.476,1.297,74.61,0.0131,0.01163,71.45,1464.2904,2292.4601,142.15015356061852,27.33773718823063,0.50412023322,0.57408318835,0.50412023322,0.57408318835,0.76,0.707,77.21,0.7601888,0.7073305,77.21,23.3736,0.0,2.18,1.138,0.122,0.983,30.0
2142,2142,30_28,30_43,48741.41,111.5984,14.6858,0.0025,188.577,97.0,106.0,1207.0,2289.0,1207.4734,2289.3761,1207.4734,2289.3761,142.23145764773372,27.33954929941809,1.632,1.401,72.91,0.00553,0.00449,73.66,1207.4734,2289.3761,142.23145764773372,27.33954929941809,0.51636854851,0.58173126028,0.51636854851,0.58173126028,0.768,0.713,72.1,0.7676857,0.713273,72.1,23.4334,0.0,2.55,1.164,0.141,1.0,30.0
2143,2143,30_29,30_42,387434.6,270.6284,12.4351,0.0008,188.2187,224.0,238.0,1433.0,2279.0,1432.6039,2279.0343,1432.6039,2279.0343,142.16013003528255,27.34163245253879,1.727,1.511,73.29,0.00167,0.00146,67.74,1432.6039,2279.0343,142.16013003528255,27.34163245253879,0.54403103324,0.61739687837,0.54403103324,0.61739687837,0.79,0.733,73.49,0.7902297,0.732779,73.49,23.3765,0.0,2.51,1.143,0.125,0.988,30.0
2144,2144,30_30,30_41,30038.15,121.2628,15.2114,0.0044,188.4339,155.0,215.0,1343.0,2227.0,1344.0213,2233.2361,1344.0213,2233.2361,142.18798955789475,27.35484327173681,9.798,1.39,87.5,0.06783,0.0065,88.03,1344.0213,2233.2361,142.18798955789475,27.35484327173681,2.0517344903,6.7096508877,2.0517344903,6.7096508877,2.616,1.385,80.54,2.615832,1.385211,80.54,23.3873,0.0,22.14,7.051,0.858,0.347,30.0
2145,2145,30_31,30_40,1504.889,43.30696,18.4618,0.0313,187.2196,33.0,37.0,1120.0,2282.0,1120.3446,2282.5198,1120.3446,2282.5198,142.2590186494383,27.341788141581954,1.847,1.171,34.16,0.06651,0.04124,33.57,1120.3446,2282.5198,142.2590186494383,27.341788141581954,1.6912701277,1.424621948,1.6912701277,1.424621948,1.38,1.1,33.7,1.380166,1.100469,33.7,23.3304,0.0,4.72,1.577,0.366,0.011,30.0
2146,2146,30_32,30_39,3955.418,49.48565,17.4126,0.0136,188.4632,34.0,40.0,1419.0,2277.0,1418.6809,2276.9929,1418.6809,2276.9929,142.16453007863774,27.34225869918096,1.365,1.229,77.74,0.02206,0.02022,76.59,1418.6809,2276.9929,142.16453007863774,27.34225869918096,0.5200265707,0.59405753504,0.5200265707,0.59405753504,0.775,0.717,74.55,0.7747159,0.7168677,74.55,23.3913,0.0,2.29,1.111,0.1,0.994,30.0
2148,2148,30_34,30_37,22327.18,84.42682,15.5335,0.0041,187.8503,72.0,77.0,1294.0,2250.0,1293.7821,2250.8055,1293.7821,2250.8055,142.20397124764122,27.350085717136835,1.533,1.367,78.86,0.00813,0.00729,86.96,1293.7821,2250.8055,142.20397124764122,27.350085717136835,0.49979637407,0.56261322957,0.49979637407,0.56261322957,0.753,0.704,76.7,0.7525504,0.7043278,76.7,23.3503,0.0,2.37,1.122,0.109,0.984,30.0
2152,2152,30_38,30_33,1120.952,37.57671,18.7816,0.0364,187.9956,25.0,27.0,1378.0,2227.0,1378.0202,2227.0498,1378.0202,2227.0498,142.17719707312,27.356457647520287,1.515,1.068,50.85,0.06284,0.04263,52.74,1378.0202,2227.0498,142.17719707312,27.356457647520287,1.0391330316,1.0867161395,1.0391330316,1.0867161395,1.108,0.947,49.13,1.108418,0.9472371,49.13,23.3579,0.0,3.8,1.419,0.295,0.039,30.0
2153,2153,30_39,30_32,27011.41,89.55845,15.3267,0.0036,188.5968,76.0,82.0,1047.0,2213.0,1046.9803,2213.7933,1046.9803,2213.7933,142.28198074344206,27.361376517249763,1.567,1.359,73.98,0.00748,0.00626,78.27,1046.9803,2213.7933,142.28198074344206,27.361376517249763,0.49449417542,0.57206085889,0.49449417542,0.57206085889,0.76,0.7,76.02,0.7597296,0.699547,76.02,23.4027,0.0,2.3,1.153,0.133,0.983,30.0
2154,2154,30_40,30_31,330.7276,22.20633,20.1069,0.0729,187.3114,8.0,10.0,1144.0,2211.0,1143.7887,2210.5519,1143.7887,2210.5519,142.2513088606923,27.3619479753151,0.917,0.716,89.87,0.08227,0.06033,-89.94,1143.7887,2210.5519,142.2513088606923,27.3619479753151,0.41085409909,0.44969859977,0.41085409909,0.44969859977,0.674,0.637,72.05,0.6739814,0.637418,72.05,23.3484,0.0,2.31,1.281,0.219,0.705,30.0
2155,2155,30_41,30_30,10724.43,65.66087,16.3296,0.0066,188.0563,52.0,58.0,1449.0,2206.0,1449.2865,2206.6715,1449.2865,2206.6715,142.1545422235476,27.361923561916768,1.465,1.304,74.72,0.01248,0.01095,76.11,1449.2865,2206.6715,142.1545422235476,27.361923561916768,0.48632501599,0.54879940411,0.48632501599,0.54879940411,0.744,0.694,75.35,0.7438973,0.6940758,75.35,23.3798,0.0,2.26,1.123,0.11,0.983,30.0
2156,2156,30_42,30_29,1095.998,32.96219,18.806,0.0327,187.8418,17.0,20.0,1356.0,2207.0,1356.357,2207.4448,1356.357,2207.4448,142.18397612388034,27.36205216611721,1.123,0.981,75.97,0.04368,0.03557,78.05,1356.357,2207.4448,142.18397612388034,27.36205216611721,0.44565444064,0.46399714979,0.44565444064,0.46399714979,0.683,0.665,69.0,0.6834968,0.6651945,69.0,23.3512,0.0,2.11,1.144,0.126,0.974,30.0
2157,2157,30_43,30_28,439.375,26.57969,19.7985,0.0657,188.0914,11.0,14.0,1364.0,2206.0,1364.3155,2205.6854,1364.3155,2205.6854,142.18144836662702,27.362517623079587,1.062,0.857,38.23,0.07914,0.0629,35.7,1364.3155,2205.6854,142.18144836662702,27.362517623079587,0.63282592058,0.64883803325,0.63282592058,0.64883803325,0.844,0.754,48.19,0.8442557,0.7542521,48.19,23.3683,0.0,2.89,1.239,0.193,0.617,30.0
2158,2158,30_44,30_27,529.8029,26.67088,19.5953,0.0547,188.009,12.0,14.0,1082.0,2203.0,1082.3185,2203.4925,1082.3185,2203.4925,142.27074869479495,27.36415042782841,0.945,0.896,80.95,0.05816,0.05682,88.51,1082.3185,2203.4925,142.27074869479495,27.36415042782841,0.4109047622,0.48237915854,0.4109047622,0.48237915854,0.701,0.634,71.56,0.7009438,0.6340045,71.56,23.3711,0.0,2.01,1.054,0.051,0.763,30.0
2159,2159,30_45,30_26,2384.802,42.10836,17.9619,0.0192,188.1667,26.0,31.0,1068.0,2202.0,1068.3521,2202.4272,1068.3521,2202.4272,142.27516776229692,27.3644989664913,1.253,1.135,69.68,0.02783,0.02605,61.26,1068.3521,2202.4272,142.27516776229692,27.3644989664913,0.45563426496,0.51329068807,0.45563426496,0.51329068807,0.72,0.671,74.61,0.7197322,0.6714988,74.61,23.3773,0.0,2.08,1.104,0.094,0.981,30.0
2160,2160,30_46,30_25,1423.476,36.09996,18.5222,0.0275,187.2414,19.0,24.0,1427.0,2179.0,1427.1596,2179.2832,1427.1596,2179.2832,142.16143463285044,27.369710049651395,1.184,1.02,71.79,0.03942,0.03221,70.63,1427.1596,2179.2832,142.16143463285044,27.369710049651395,0.42848244213,0.50261906561,0.42848244213,0.50261906561,0.712,0.652,77.74,0.7115428,0.6517732,77.74,23.3252,0.0,1.79,1.16,0.138,0.973,30.0
2161,2161,30_47,30_24,447.8503,24.77992,19.7777,0.0601,187.8602,10.0,12.0,1310.0,2160.0,1309.7962,2159.7173,1309.7962,2159.7173,142.19852561486064,27.37564784835629,0.93,0.815,73.7,0.06475,0.05637,70.15,1309.7962,2159.7173,142.19852561486064,27.37564784835629,0.38800270235,0.5018131302,0.38800270235,0.5018131302,0.711,0.62,80.75,0.7105711,0.6204067,80.75,23.3648,0.0,2.29,1.142,0.124,0.765,30.0
2162,2162,30_48,30_23,2168.388,39.56742,18.0652,0.0198,188.0702,24.0,28.0,1227.0,2156.0,1227.1087,2156.0481,1227.1087,2156.0481,142.2247009810903,27.37698041036934,1.259,1.066,71.53,0.03064,0.02502,71.63,1227.1087,2156.0481,142.2247009810903,27.37698041036934,0.45009902627,0.53551659044,0.45009902627,0.53551659044,0.736,0.667,76.16,0.7355503,0.6667693,76.16,23.4052,0.0,2.06,1.181,0.153,0.98,30.0
2163,2163,30_49,30_22,153.4693,17.15851,20.9405,0.1214,187.4541,6.0,6.0,1082.0,2146.0,1082.1733,2145.8587,1082.1733,2145.8587,142.27056803173195,27.380361864465304,0.759,0.569,-46.0,0.10889,0.08054,-45.12,1082.1733,2145.8587,142.27056803173195,27.380361864465304,0.75256436234,0.75581562279,0.75256436234,0.75581562279,0.902,0.834,-45.79,0.9017988,0.8337499,-45.79,23.3337,0.0,3.88,1.335,0.251,0.048,30.0
2164,2164,30_50,30_21,232.8841,18.70058,20.4877,0.0872,188.6432,6.0,7.0,1274.0,2144.0,1274.242,2144.052,1274.242,2144.052,142.2097229556026,27.380183852652,0.727,0.649,79.82,0.0774,0.07147,-89.66,1274.242,2144.052,142.2097229556026,27.380183852652,0.26102491414,0.37014306129,0.26102491414,0.37014306129,0.613,0.505,77.34,0.6131415,0.5051985,77.34,23.4264,0.0,1.92,1.119,0.107,0.581,30.0
2165,2165,30_51,30_20,3716.331,56.32453,17.4803,0.0165,188.1575,52.0,57.0,1020.0,2125.0,1019.5069,2125.4903,1019.5069,2125.4903,142.29033866607807,27.38630930861796,2.038,1.362,-16.22,0.03914,0.02598,-15.45,1019.5069,2125.4903,142.29033866607807,27.38630930861796,1.4752188331,1.0812058119,1.4752188331,1.0812058119,1.233,1.018,-17.66,1.232744,1.018217,-17.66,23.3693,0.0,3.76,1.496,0.332,0.026,30.0
2166,2166,30_52,30_19,848.8121,29.31831,19.0835,0.0375,189.0067,14.0,16.0,1451.0,2126.0,1450.9507,2126.4376,1450.9507,2126.4376,142.15367626890315,27.38448476103212,1.005,0.928,2.55,0.04427,0.03671,0.46,1450.9507,2126.4376,142.15367626890315,27.38448476103212,0.44787533762,0.4504861867,0.44787533762,0.4504861867,0.677,0.664,49.28,0.6767241,0.6636308,49.28,23.4396,0.0,2.01,1.083,0.077,0.972,30.0
2167,2167,30_53,30_18,319.0034,23.3553,20.1461,0.0795,187.8667,10.0,11.0,1381.0,2123.0,1381.5211,2122.8451,1381.5211,2122.8451,142.17565396517458,27.38575451045,1.073,0.711,-40.11,0.09717,0.06451,-40.97,1381.5211,2122.8451,142.17565396517458,27.38575451045,0.90394208674,0.9981727471,0.90394208674,0.9981727471,1.065,0.877,-52.48,1.064652,0.8767164,-52.48,23.3651,0.0,3.89,1.51,0.338,0.002,30.0
2168,2168,30_54,30_17,734.5417,29.46393,19.2405,0.0436,187.9639,13.0,17.0,1177.0,2115.0,1176.9568,2115.3497,1176.9568,2115.3497,142.24042301570893,27.38860777055608,1.008,0.988,75.27,0.05045,0.04844,0.74,1176.9568,2115.3497,142.24042301570893,27.38860777055608,0.52023011382,0.57817205139,0.52023011382,0.57817205139,0.763,0.719,76.8,0.7625929,0.7189258,76.8,23.3899,0.0,2.03,1.02,0.02,0.938,30.0
2170,2170,30_56,30_15,255.7522,21.24533,20.386,0.0902,188.2761,8.0,9.0,1452.0,2111.0,1452.1151,2110.6376,1452.1151,2110.6376,142.15324066125,27.388924445692936,0.881,0.689,64.69,0.09089,0.0658,69.46,1452.1151,2110.6376,142.15324066125,27.388924445692936,0.70177718868,0.61106518308,0.70177718868,0.61106518308,0.856,0.762,26.6,0.8556587,0.7620305,26.6,23.3866,0.0,2.21,1.278,0.217,0.645,30.0
2172,2172,30_58,30_13,940.485,32.39856,18.9722,0.0374,188.2874,18.0,20.0,1282.0,2106.0,1281.7073,2106.1584,1281.7073,2106.1584,142.207203288676,27.39081507381353,1.086,1.023,62.64,0.04652,0.04457,48.55,1281.7073,2106.1584,142.207203288676,27.39081507381353,0.45103518178,0.48069927447,0.45103518178,0.48069927447,0.7,0.665,64.27,0.6997684,0.6648749,64.27,23.3982,0.0,1.94,1.062,0.058,0.925,30.0
2173,2173,30_59,30_12,70582.24,129.3421,14.2838,0.002,188.6267,110.0,120.0,1111.0,2100.0,1111.187,2100.61,1111.187,2100.61,142.26119888042328,27.392987093420256,1.653,1.444,74.66,0.0043,0.00374,70.27,1111.187,2100.61,142.26119888042328,27.392987093420256,0.52236488198,0.60564909156,0.52236488198,0.60564909156,0.782,0.719,76.18,0.7816722,0.7190289,76.18,23.4284,0.0,2.32,1.145,0.126,0.983,30.0
2174,2174,30_60,30_11,5671.538,54.47762,17.0213,0.0104,187.5605,39.0,46.0,1057.0,2085.0,1056.6798,2085.4747,1056.6798,2085.4747,142.27840684097688,27.397435436295552,1.414,1.249,68.75,0.01856,0.01631,64.55,1056.6798,2085.4747,142.27840684097688,27.397435436295552,0.4906286591,0.54088039637,0.4906286591,0.54088039637,0.742,0.693,68.07,0.7420234,0.693477,68.07,23.3501,0.0,2.3,1.132,0.116,0.982,30.0
2177,2177,30_63,30_8,16395.0,117.1384,15.8688,0.0078,187.8761,211.0,233.0,1484.0,2070.0,1483.8941,2070.1035,1483.8941,2070.1035,142.1430015594799,27.400205624345983,3.445,2.772,21.54,0.03284,0.02595,18.85,1483.8941,2070.1035,142.1430015594799,27.400205624345983,3.0043614634,2.9558553039,3.0043614634,2.9558553039,1.783,1.667,41.52,1.783286,1.667365,41.52,23.345,0.0,4.03,1.243,0.195,0.028,30.0
2178,2178,30_64,30_7,1511.796,38.19735,18.4568,0.0274,188.4061,23.0,26.0,1464.0,2072.0,1464.3442,2071.8534,1464.3442,2071.8534,142.14920250314196,27.399787215612296,1.181,1.137,17.3,0.03888,0.0332,2.24,1464.3442,2071.8534,142.14920250314196,27.399787215612296,0.50899254725,0.58999456805,0.50899254725,0.58999456805,0.769,0.712,81.65,0.7692714,0.7121857,81.65,23.3813,0.0,2.27,1.039,0.037,0.938,30.0
2179,2179,30_65,30_6,107430.5,155.7339,13.8278,0.0016,187.8685,139.0,151.0,1429.0,2056.0,1429.5704,2056.0541,1429.5704,2056.0541,142.16015251976162,27.40436166699757,1.758,1.465,80.71,0.0038,0.00293,85.52,1429.5704,2056.0541,142.16015251976162,27.40436166699757,0.5391762123,0.61055526859,0.5391762123,0.61055526859,0.785,0.731,75.04,0.7848818,0.7305423,75.04,23.3486,0.0,2.42,1.201,0.167,0.985,30.0
2180,2180,30_66,30_5,5467.693,62.73112,17.0611,0.0125,189.0695,67.0,70.0,1215.0,2049.0,1214.6782,2049.1176,1214.6782,2049.1176,142.22820636877236,27.407101729559237,1.965,1.608,1.46,0.02941,0.02343,2.45,1214.6782,2049.1176,142.22820636877236,27.407101729559237,1.4997828481,1.2404851979,1.4997828481,1.2404851979,1.225,1.114,-1.58,1.224737,1.113682,-1.58,23.4703,0.0,3.69,1.222,0.182,0.028,30.0
2181,2181,30_67,30_4,13851.58,72.28862,16.0518,0.0057,187.6037,55.0,65.0,1320.0,2038.0,1319.8015,2037.9262,1319.8015,2037.9262,142.19485456579633,27.4098674469834,1.508,1.337,74.55,0.01091,0.00979,65.26,1319.8015,2037.9262,142.19485456579633,27.4098674469834,0.51708800428,0.59702260818,0.51708800428,0.59702260818,0.775,0.717,78.39,0.7749484,0.7166349,78.39,23.3227,0.0,2.41,1.128,0.113,0.992,30.0
2182,2182,30_68,30_3,261.0349,21.0752,20.3638,0.0877,188.5721,9.0,9.0,1255.0,2039.0,1255.3052,2038.9761,1255.3052,2038.9761,142.2152934197377,27.409807460817785,0.989,0.642,-38.16,0.10062,0.06218,-35.92,1255.3052,2038.9761,142.2152934197377,27.409807460817785,0.81983561318,0.96864250201,0.81983561318,0.96864250201,1.021,0.864,-60.13,1.020746,0.8640351,-60.13,23.4133,0.0,3.32,1.539,0.35,0.029,30.0
2183,2183,30_69,30_2,240.4083,21.07434,20.4532,0.0952,188.203,7.0,9.0,1265.0,2035.0,1264.3592,2034.8416,1264.3592,2034.8416,142.21240795113368,27.41093750745872,0.907,0.688,21.83,0.09822,0.07112,20.34,1264.3592,2034.8416,142.21240795113368,27.41093750745872,0.88631164343,0.87425925571,0.88631164343,0.87425925571,0.987,0.887,43.16,0.9869977,0.8867955,43.16,23.3807,0.0,3.88,1.318,0.241,0.167,30.0
2185,2185,31_2,31_61,414.3279,23.54234,19.8622,0.0617,187.3939,10.0,11.0,1647.0,2501.0,1647.2139,2500.8493,1647.2139,2500.8493,142.0931446382688,27.27842359579325,0.871,0.839,62.09,0.06368,0.06129,46.38,1647.2139,2500.8493,142.0931446382688,27.27842359579325,0.51479698293,0.57225660421,0.51479698293,0.57225660421,0.757,0.717,87.05,0.7565776,0.7173869,87.05,23.3733,0.0,2.82,1.038,0.037,0.529,31.0
2186,2186,31_3,31_60,32238.41,96.81421,15.1346,0.0033,188.0264,83.0,91.0,1563.0,2493.0,1563.0698,2493.1362,1563.0698,2493.1362,142.11974035846927,27.280917381550363,1.596,1.392,70.84,0.00688,0.00578,69.35,1563.0698,2493.1362,142.11974035846927,27.280917381550363,0.5127822661,0.59831370324,0.5127822661,0.59831370324,0.778,0.711,74.73,0.7779442,0.7112656,74.73,23.3615,0.0,2.32,1.147,0.128,0.983,31.0
2187,2187,31_4,31_59,2766.886,44.68635,17.8006,0.0175,188.5965,26.0,32.0,1523.0,2496.0,1523.1606,2496.0939,1523.1606,2496.0939,142.13238318244797,27.280237643454985,1.276,1.119,73.46,0.02597,0.02223,73.6,1523.1606,2496.0939,142.13238318244797,27.280237643454985,0.46672597047,0.52822569242,0.46672597047,0.52822569242,0.732,0.678,72.38,0.7315231,0.6781045,72.38,23.332,0.0,2.09,1.14,0.123,0.98,31.0
2188,2188,31_5,31_58,255.7504,20.9106,20.386,0.0888,188.1305,8.0,9.0,1778.0,2496.0,1777.858,2496.2925,1777.858,2496.2925,142.05177985679123,27.27919255762607,0.909,0.666,69.5,0.09831,0.07074,69.6,1777.858,2496.2925,142.05177985679123,27.27919255762607,0.43802873504,0.573798912,0.43802873504,0.573798912,0.767,0.65,72.5,0.7673303,0.650409,72.5,23.3874,0.0,3.0,1.365,0.268,0.453,31.0
2189,2189,31_6,31_57,363.3296,23.06285,20.0048,0.0689,187.9874,8.0,10.0,1540.0,2494.0,1540.2541,2494.4007,1540.2541,2494.4007,142.12696633516092,27.280648842866963,0.918,0.701,-89.44,0.07624,0.05578,-89.38,1540.2541,2494.4007,142.12696633516092,27.280648842866963,0.39679021495,0.44053290576,0.39679021495,0.44053290576,0.675,0.618,63.01,0.6751646,0.6176374,63.01,23.3198,0.0,2.44,1.311,0.237,0.787,31.0
2190,2190,31_7,31_56,246.94,19.76572,20.4241,0.0869,189.0378,5.0,8.0,1733.0,2481.0,1732.8104,2481.0561,1732.8104,2481.0561,142.06596855362466,27.283656173616,0.806,0.653,51.26,0.08199,0.06461,45.48,1732.8104,2481.0561,142.06596855362466,27.283656173616,0.36468893413,0.43148094561,0.36468893413,0.43148094561,0.667,0.593,68.18,0.6665068,0.5932441,68.18,23.4521,0.0,2.16,1.234,0.19,0.646,31.0
2191,2191,31_8,31_55,10121.88,63.92776,16.3924,0.0069,188.0303,50.0,56.0,1716.0,2474.0,1715.7037,2474.145,1715.7037,2474.145,142.0713519861696,27.285667339930555,1.44,1.313,74.4,0.01209,0.01163,59.46,1715.7037,2474.145,142.0713519861696,27.285667339930555,0.50221016377,0.56505390848,0.50221016377,0.56505390848,0.755,0.705,74.79,0.7550308,0.7051188,74.79,23.3914,0.0,2.4,1.096,0.088,0.983,31.0
2192,2192,31_9,31_54,2103.772,40.33725,18.0981,0.0208,188.1954,24.0,28.0,1564.0,2470.0,1563.9007,2470.1026,1563.9007,2470.1026,142.11937841195308,27.287392948830085,1.269,1.08,71.3,0.03192,0.02468,70.44,1563.9007,2470.1026,142.11937841195308,27.287392948830085,0.46593865933,0.52767170231,0.46593865933,0.52767170231,0.729,0.68,76.43,0.7290336,0.6797944,76.43,23.368,0.0,2.15,1.176,0.15,0.956,31.0
2193,2193,31_10,31_53,429.8989,25.18655,19.8222,0.0636,187.5457,8.0,13.0,1871.0,2470.0,1870.6675,2469.6202,1870.6675,2469.6202,142.02228763220495,27.286323511559612,0.935,0.851,49.23,0.07037,0.06028,44.97,1870.6675,2469.6202,142.02228763220495,27.286323511559612,0.40324679812,0.42529928634,0.40324679812,0.42529928634,0.66,0.627,-61.0,0.659605,0.6272697,-61.0,23.3645,0.0,2.27,1.098,0.09,0.835,31.0
2194,2194,31_11,31_52,561.1584,26.50649,19.5329,0.0513,187.753,10.0,14.0,1789.0,2461.0,1788.755,2461.4757,1788.755,2461.4757,142.04817555248778,27.288942171472023,0.954,0.9,69.83,0.05357,0.05235,86.53,1788.755,2461.4757,142.04817555248778,27.288942171472023,0.41576716643,0.43648107604,0.41576716643,0.43648107604,0.672,0.633,57.01,0.6719847,0.6329967,57.01,23.3694,0.0,2.27,1.059,0.056,0.916,31.0
2195,2195,31_12,31_51,148.2114,16.7012,20.9784,0.1224,188.7253,6.0,6.0,1950.0,2460.0,1950.1608,2460.1749,1950.1608,2460.1749,141.99708565318974,27.288657699559835,0.75,0.564,45.73,0.10999,0.08133,45.05,1950.1608,2460.1749,141.99708565318974,27.288657699559835,0.547123594,0.59094147541,0.547123594,0.59094147541,0.806,0.699,52.87,0.8060695,0.6987968,52.87,23.4715,0.0,3.1,1.331,0.249,0.32,31.0
2196,2196,31_13,31_50,5739.67,55.36295,17.0084,0.0105,188.2409,39.0,45.0,1538.0,2454.0,1538.1507,2454.6545,1538.1507,2454.6545,142.12746197111795,27.291836436245774,1.378,1.269,74.75,0.01661,0.01621,-85.38,1538.1507,2454.6545,142.12746197111795,27.291836436245774,0.49381051863,0.56181146298,0.49381051863,0.56181146298,0.755,0.697,72.44,0.7545696,0.6973139,72.44,23.3329,0.0,2.17,1.086,0.079,0.982,31.0
2197,2197,31_14,31_49,1515.243,36.48119,18.4544,0.0261,188.0132,21.0,24.0,1580.0,2452.0,1580.1178,2452.1518,1580.1178,2452.1518,142.1141684383914,27.292379872405764,1.183,1.033,69.16,0.03624,0.02953,70.89,1580.1178,2452.1518,142.1141684383914,27.292379872405764,0.45494198087,0.49408105197,0.45494198087,0.49408105197,0.708,0.669,68.85,0.7077932,0.6693667,68.85,23.375,0.0,1.92,1.145,0.127,0.974,31.0
2198,2198,31_15,31_48,434.3568,25.20913,19.811,0.063,187.4429,10.0,13.0,1704.0,2452.0,1703.7229,2452.3505,1703.7229,2452.3505,142.07504768208926,27.291844502183583,0.966,0.842,-42.27,0.07219,0.06146,-43.96,1703.7229,2452.3505,142.07504768208926,27.291844502183583,0.49366828191,0.4677010954,0.49366828191,0.4677010954,0.716,0.669,-33.22,0.7163581,0.6694778,-33.22,23.3597,0.0,2.37,1.147,0.128,0.727,31.0
2199,2199,31_16,31_47,264.6978,20.75621,20.3487,0.0852,187.6105,8.0,9.0,1874.0,2452.0,1873.8096,2451.7195,1873.8096,2451.7195,142.0212119108054,27.29134571953218,0.918,0.672,-71.01,0.09294,0.06696,-69.29,1873.8096,2451.7195,142.0212119108054,27.29134571953218,0.65337453646,0.91916999085,0.65337453646,0.91916999085,0.961,0.806,-83.46,0.9605756,0.8061259,-83.46,23.3735,0.0,3.49,1.365,0.267,0.453,31.0
2200,2200,31_17,31_46,167.9424,16.97839,20.8427,0.1098,187.8119,5.0,6.0,1808.0,2445.0,1808.4851,2445.0781,1808.4851,2445.0781,142.04185742893827,27.293475728347875,0.78,0.5,-89.0,0.10608,0.06492,-89.79,1808.4851,2445.0781,142.04185742893827,27.293475728347875,0.54636128677,0.70378496734,0.54636128677,0.70378496734,0.848,0.729,-73.43,0.8479775,0.7287527,-73.43,23.3772,0.0,2.31,1.561,0.36,0.515,31.0
2202,2202,31_19,31_44,710.5244,29.96043,19.2766,0.0458,187.6393,14.0,18.0,1793.0,2432.0,1792.9857,2431.7446,1792.9857,2431.7446,142.04670338875792,27.297287773982426,1.08,0.98,64.95,0.05884,0.05347,58.09,1792.9857,2431.7446,142.04670338875792,27.297287773982426,0.52020529281,0.58676255164,0.52020529281,0.58676255164,0.769,0.718,76.39,0.768703,0.7183756,76.39,23.3673,0.0,2.9,1.102,0.092,0.897,31.0
2203,2203,31_20,31_43,903.9541,29.67109,19.0152,0.0356,187.9799,14.0,17.0,1826.0,2427.0,1826.191,2427.5314,1826.191,2427.5314,142.0361743124898,27.298340315317287,1.076,0.916,27.21,0.04546,0.03594,15.79,1826.191,2427.5314,142.0361743124898,27.298340315317287,0.44282246737,0.46329687765,0.44282246737,0.46329687765,0.704,0.641,51.98,0.7039328,0.6407793,51.98,23.3938,0.0,2.03,1.175,0.149,0.96,31.0
