col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
29028,29028,32_478,32_106,11080.1,43.47189,16.101,0.0043,3.738042,98.0,98.0,2153.0,2064.0,2152.5663,2063.6145,2152.5663,2063.6145,192.2038831770796,27.348755488874037,1.179,1.093,-22.77,0.00556,0.00451,-28.28,2152.5663,2063.6145,192.2038831770796,27.348755488874037,0.43443872888,0.4351814916,0.43443872888,0.4351814916,0.674,0.645,45.56,0.6735463,0.6449462,45.56,27.3643,0.0,2.01,1.079,0.073,0.984,32.0,1276,1276,32_43,32_9,9178.723,80.78275,16.3055,0.0096,399.0406,58.0,64.0,2153.0,2064.0,2152.6322,2063.9214,2152.6322,2063.9214,192.2038653525612,27.348668636104048,1.645,1.518,69.18,0.01961,0.01826,88.79,2152.6322,2063.9214,192.2038653525612,27.348668636104048,0.90705003223,0.9474660178,0.90705003223,0.9474660178,0.995,0.93,54.44,0.9948287,0.9299634,54.44,22.8431,0.0,3.02,1.083,0.077,0.982,32.0,,,0.31389555587811824
29061,29061,32_511,32_80,1532.184,17.76108,18.2491,0.0126,3.68637,73.0,73.0,2436.0,2044.0,2435.7375,2044.5761,2435.7375,2044.5761,192.1140146883836,27.351634971739472,1.511,1.448,28.55,0.01864,0.01797,30.18,2435.7375,2044.5761,192.1140146883836,27.351634971739472,0.84868514658,0.85332506046,0.84868514658,0.85332506046,0.933,0.912,48.53,0.9326708,0.9122145,48.53,26.7787,0.0,2.78,1.043,0.041,0.884,32.0,1278,1278,32_45,32_7,945.9674,39.24041,18.7727,0.045,397.7986,16.0,18.0,2436.0,2044.0,2435.8824,2044.7686,2435.8824,2044.7686,192.1139707499985,27.351579573898672,1.174,0.982,78.44,0.06234,0.05119,79.22,2435.8824,2044.7686,192.1139707499985,27.351579573898672,0.77601722337,0.84656381444,0.77601722337,0.84656381444,0.929,0.872,66.51,0.9289736,0.8715441,66.51,22.8304,0.0,3.31,1.195,0.163,0.869,32.0,,,0.2409403660659171
29124,29124,32_574,32_448,397341.6,274.5748,12.2145,8.0E-4,2.107617,14624.0,14624.0,2159.0,2421.0,2158.5144,2420.5575,2158.5144,2420.5575,192.20554265835307,27.248346079569654,17.576,12.622,17.95,0.01795,0.01299,14.56,2158.5144,2420.5575,192.20554265835307,27.248346079569654,0.34595519068,0.34850324895,0.34595519068,0.34850324895,0.605,0.573,46.98,0.6047204,0.5733862,46.98,25.6276,22.0,89.42,1.393,0.282,0.989,32.0,1237,1237,32_4,32_48,344362.9,273.3661,12.3699,9.0E-4,400.174,224.0,236.0,2159.0,2421.0,2158.6058,2420.9275,2158.6058,2420.9275,192.2055174072806,27.248241259474632,1.986,1.784,62.79,0.00228,0.00202,60.2,2158.6058,2420.9275,192.2055174072806,27.248241259474632,0.96086460567,1.0056861016,0.96086460567,1.0056861016,1.023,0.96,55.53,1.022577,0.9596291,55.53,22.904,0.0,3.19,1.113,0.101,1.0,32.0,,,0.3811219752256246
29159,29159,33_1,33_626,413025.8,325.9044,12.1725,9.0E-4,1.825716,51947.0,51947.0,2872.0,2490.0,2871.8281,2489.921,2871.8281,2489.921,191.98055858031967,27.22251994559435,172.715,83.147,59.66,0.15341,0.07858,60.88,2871.8281,2489.921,191.98055858031967,27.22251994559435,92.491880894,68.078784868,92.491880894,68.078784868,9.618,8.25,-1.46,9.618093,8.250027,-1.46,25.6784,19.0,3.87,2.077,0.519,0.029,33.0,1327,1327,33_44,33_47,218336.5,449.3842,12.8646,0.0022,403.1775,1458.0,1536.0,2872.0,2490.0,2872.0026,2490.5101,2872.0026,2490.5101,191.98050951233145,27.222352747528184,8.051,6.592,3.16,0.02069,0.01692,3.33,2872.0026,2490.5101,191.98050951233145,27.222352747528184,14.063880669,12.374765104,14.063880669,12.374765104,3.751,3.517,3.28,3.750926,3.516988,3.28,22.7644,16.0,6.23,1.221,0.181,0.029,33.0,,,0.6144013834620158
29160,29160,33_2,33_626,25126.7,94.02641,15.2121,0.0041,3.310755,8799.0,8799.0,2768.0,2294.0,2768.1457,2294.0841,2768.1457,2294.0841,192.0113330469017,27.27851601109734,77.916,18.883,-73.09,0.25356,0.06049,-72.91,2768.1457,2294.0841,192.0113330469017,27.27851601109734,0.27166033152,0.30240671738,0.27166033152,0.30240671738,0.551,0.52,-78.3,0.551166,0.5198876,-78.3,27.9483,19.0,10.81,4.126,0.758,0.029,33.0,1298,1298,33_15,33_34,12832.77,126.3524,15.9416,0.0107,398.6248,161.0,178.0,2768.0,2294.0,2768.2142,2294.3936,2768.2142,2294.3936,192.0113145705704,27.27842838532186,4.732,1.976,-76.63,0.05626,0.02397,-76.45,2768.2142,2294.3936,192.0113145705704,27.27842838532186,3.8915974876,8.2339971257,3.8915974876,8.2339971257,2.917,1.902,-76.31,2.916818,1.902043,-76.31,22.8954,0.0,12.42,2.395,0.582,0.011,33.0,,,0.31698974746809044
29161,29161,33_3,33_626,27247.3,104.8448,15.1241,0.0042,3.26357,12136.0,12136.0,2694.0,2177.0,2768.8135,2254.9809,2768.8135,2254.9809,192.01071690583183,27.28950231552211,77.459,30.5,16.65,0.22672,0.08517,15.81,2768.8135,2254.9809,192.01071690583183,27.28950231552211,16.470918102,9.9686399312,16.470918102,9.9686399312,4.069,3.144,6.47,4.068855,3.143879,6.47,28.1878,19.0,291.81,2.54,0.606,0.021,33.0,1303,1303,33_20,33_29,4877.677,98.45799,16.9919,0.0219,398.6231,107.0,114.0,2769.0,2255.0,2768.9914,2255.3691,2768.9914,2255.3691,192.0106646152007,27.289391573954127,3.508,2.092,9.55,0.07868,0.04831,8.34,2768.9914,2255.3691,192.0106646152007,27.289391573954127,8.4789756273,5.2317563103,8.4789756273,5.2317563103,2.932,2.261,10.59,2.932002,2.261437,10.59,22.8971,0.0,11.63,1.677,0.404,0.0,33.0,,,0.4270218378488218
29162,29162,33_4,33_626,26740.0,72.52536,15.1445,0.0029,3.254292,1571.0,1571.0,2784.0,2110.0,2783.6202,2110.257,2783.6202,2110.257,192.00453039895348,27.330050530798413,7.379,5.7,-60.86,0.02783,0.02171,-59.95,2783.6202,2110.257,192.00453039895348,27.330050530798413,0.40067325294,0.39327358541,0.40067325294,0.39327358541,0.647,0.613,40.11,0.647126,0.6125152,40.11,27.5094,3.0,1.71,1.294,0.227,0.753,33.0,1316,1316,33_33,33_16,22207.91,101.866,15.3461,0.005,397.8092,83.0,88.0,2784.0,2110.0,2783.6811,2110.6256,2783.6811,2110.6256,192.0045149373281,27.329946362630675,1.77,1.602,69.91,0.01151,0.0105,76.51,2783.6811,2110.6256,192.0045149373281,27.329946362630675,0.92754922703,0.98949095034,0.92754922703,0.98949095034,1.016,0.94,57.31,1.016288,0.9403187,57.31,22.8745,0.0,3.07,1.104,0.095,0.982,33.0,,,0.3735970690461007
29163,29163,33_5,33_626,8505.932,57.59497,16.3881,0.0074,3.255193,3595.0,3595.0,2733.0,2101.0,2733.3288,2101.3013,2733.3288,2101.3013,192.02036122748805,27.33302464704643,23.681,18.496,-16.34,0.13053,0.1024,-14.39,2733.3288,2101.3013,192.02036122748805,27.33302464704643,0.16175065091,0.1541113179,0.16175065091,0.1541113179,0.402,0.393,3.49,0.4022179,0.3925337,3.49,27.9674,19.0,2.31,1.28,0.219,0.182,33.0,1318,1318,33_35,33_14,3175.781,59.81057,17.4578,0.0205,397.9962,34.0,40.0,2733.0,2101.0,2733.3856,2101.6234,2733.3856,2101.6234,192.02034657055464,27.332933588336637,1.496,1.334,62.45,0.03624,0.03207,76.57,2733.3856,2101.6234,192.02034657055464,27.332933588336637,0.90678588286,0.89971793847,0.90678588286,0.89971793847,0.989,0.91,43.65,0.989134,0.9100097,43.65,22.8837,0.0,3.06,1.122,0.109,0.974,33.0,,,0.32706979377488493
29164,29164,33_6,33_626,22097.21,76.05203,15.3516,0.0037,1.859113,3131.0,3131.0,2847.0,2076.0,2846.5991,2076.3145,2846.5991,2076.3145,191.98423665661312,27.339017155395407,17.322,16.454,-24.88,0.07105,0.06608,-19.11,2846.5991,2076.3145,191.98423665661312,27.339017155395407,239.82423924,222.23015446,239.82423924,222.23015446,15.544,14.847,16.91,15.544,14.84717,16.91,25.5999,19.0,1.99,1.053,0.05,0.755,33.0,1324,1324,33_41,33_8,10061.49,80.88112,16.2058,0.0087,397.9471,60.0,65.0,2847.0,2076.0,2846.6366,2076.6999,2846.6366,2076.6999,191.98422879420536,27.338908478345854,1.705,1.519,77.58,0.01897,0.01656,-84.34,2846.6366,2076.6999,191.98422879420536,27.338908478345854,0.92692646178,1.0109202826,0.92692646178,1.0109202826,1.027,0.94,59.76,1.026714,0.9400558,59.76,22.8996,0.0,3.16,1.122,0.109,0.977,33.0,,,0.3872201053665525
29335,29335,33_177,33_498,1138.699,15.56351,18.5714,0.0148,3.382967,97.0,97.0,2694.0,2440.0,2694.3277,2439.9331,2694.3277,2439.9331,192.03619835791037,27.238182006490696,1.968,1.594,38.92,0.03004,0.02345,41.7,2694.3277,2439.9331,192.03619835791037,27.238182006490696,1.1055877906,1.0336138207,1.1055877906,1.0336138207,1.061,1.007,24.61,1.060519,1.007224,24.61,27.8143,1.0,3.05,1.234,0.19,0.022,33.0,1287,1287,33_4,33_45,554.8387,32.99367,19.352,0.0646,398.0895,11.0,13.0,2694.0,2440.0,2694.4896,2439.8578,2694.4896,2439.8578,192.03614635767687,27.238201717802863,0.995,0.864,-9.56,0.07395,0.06366,-13.53,2694.4896,2439.8578,192.03614635767687,27.238201717802863,0.73654211204,0.67049446899,0.73654211204,0.67049446899,0.859,0.818,8.18,0.8590311,0.8179867,8.18,22.8711,0.0,2.79,1.152,0.132,0.543,33.0,,,0.17855447348082554
29372,29372,33_214,33_471,13974.78,48.4534,15.849,0.0038,3.335248,66.0,66.0,2550.0,2424.0,2550.3495,2424.1591,2550.3495,2424.1591,192.08159205133637,27.243905246076437,1.045,0.977,56.57,0.00373,0.00351,57.58,2550.3495,2424.1591,192.08159205133637,27.243905246076437,0.39106263088,0.38283842502,0.39106263088,0.38283842502,0.636,0.608,38.32,0.6362004,0.6075772,38.32,26.6187,0.0,1.78,1.07,0.065,0.995,33.0,1288,1288,33_5,33_44,11708.84,82.56975,16.0411,0.0077,398.867,58.0,64.0,2550.0,2424.0,2550.4277,2424.5258,2550.4277,2424.5258,192.0815710482126,27.243801456280064,1.677,1.482,69.94,0.01621,0.01405,76.44,2550.4277,2424.5258,192.0815710482126,27.243801456280064,0.90105897899,0.97986610982,0.90105897899,0.97986610982,1.007,0.931,60.97,1.007446,0.9305794,60.97,22.9123,0.0,3.0,1.132,0.117,0.983,33.0,,,0.374945502706842
29395,29395,33_237,33_456,6005.413,34.63087,16.766,0.0063,3.393499,273.0,273.0,2568.0,2402.0,2566.6988,2401.0609,2566.6988,2401.0609,192.0761830687977,27.250253465018936,4.064,1.965,31.73,0.0312,0.01454,32.09,2566.6988,2401.0609,192.0761830687977,27.250253465018936,0.69722544655,0.69039353508,0.69722544655,0.69039353508,0.853,0.813,42.07,0.8528052,0.8126144,42.07,27.0265,1.0,5.06,2.068,0.516,0.866,33.0,1292,1292,33_9,33_40,4412.798,62.84001,17.1006,0.0155,397.323,40.0,42.0,2568.0,2402.0,2567.712,2401.9231,2567.712,2401.9231,192.0758712691092,27.250002039498465,1.486,1.36,55.23,0.02701,0.02543,57.31,2567.712,2401.9231,192.0758712691092,27.250002039498465,0.87803186077,0.91055947368,0.87803186077,0.91055947368,0.977,0.913,52.71,0.9774718,0.9127651,52.71,22.8355,0.0,2.93,1.093,0.085,0.974,33.0,,,1.3303995941068938
29447,29447,33_289,33_415,5519.831,31.30553,16.8576,0.0062,3.200929,138.0,138.0,2789.0,2355.0,2789.1301,2355.0539,2789.1301,2355.0539,192.00532351080923,27.26118611092072,1.854,1.249,0.83,0.01419,0.00787,-0.38,2789.1301,2355.0539,192.00532351080923,27.26118611092072,0.58333830771,0.5647830672,0.58333830771,0.5647830672,0.777,0.738,35.97,0.7771639,0.7376568,35.97,27.2894,0.0,2.29,1.485,0.327,0.988,33.0,1294,1294,33_11,33_38,4175.023,65.31146,17.1608,0.017,398.2272,38.0,46.0,2789.0,2355.0,2789.3635,2355.3696,2789.3635,2355.3696,192.00525292244825,27.261095243470603,1.565,1.375,62.24,0.03209,0.02762,66.73,2789.3635,2355.3696,192.00525292244825,27.261095243470603,0.93358886435,0.95418478321,0.93358886435,0.95418478321,1.01,0.932,48.92,1.009618,0.931904,48.92,22.8678,0.0,3.01,1.138,0.121,0.965,33.0,,,0.392609284149142
29515,29515,33_357,33_360,7464.622,35.66833,16.5299,0.0052,3.300339,89.0,89.0,2828.0,2298.0,2827.7421,2298.3967,2827.7421,2298.3967,191.9925158600124,27.276761773212183,1.214,1.149,71.21,0.00637,0.00601,-81.67,2827.7421,2298.3967,191.9925158600124,27.276761773212183,0.48670201771,0.50750623035,0.48670201771,0.50750623035,0.724,0.686,56.62,0.7235049,0.6861115,56.62,27.544,0.0,2.12,1.057,0.054,0.989,33.0,1299,1299,33_16,33_33,5967.446,71.41702,16.7729,0.013,398.1798,48.0,53.0,2828.0,2298.0,2827.8281,2298.7492,2827.8281,2298.7492,191.9924923046171,27.276661898819384,1.64,1.436,76.17,0.02651,0.02233,87.08,2827.8281,2298.7492,191.9924923046171,27.276661898819384,0.91189761115,0.99091065772,0.91189761115,0.99091065772,1.016,0.933,59.67,1.015882,0.9331628,59.67,22.8728,0.0,3.22,1.142,0.124,0.975,33.0,,,0.3628391516916776
29550,29550,33_392,33_329,20825.41,58.77319,15.4159,0.0031,3.297289,75.0,75.0,2624.0,2264.0,2623.8934,2264.3544,2623.8934,2264.3544,192.056683690687,27.28817453603853,0.995,0.933,61.51,0.0029,0.00274,62.0,2623.8934,2264.3544,192.056683690687,27.28817453603853,0.33521821014,0.37321934388,0.33521821014,0.37321934388,0.615,0.575,71.35,0.6149021,0.574746,71.35,27.6855,0.0,1.66,1.067,0.063,0.993,33.0,1302,1302,33_19,33_30,18120.84,94.98944,15.567,0.0057,398.9617,72.0,78.0,2624.0,2264.0,2623.9778,2264.7317,2623.9778,2264.7317,192.05666084475652,27.28806771145404,1.732,1.557,67.4,0.01269,0.01131,71.24,2623.9778,2264.7317,192.05666084475652,27.28806771145404,0.8897560149,0.95999443214,0.8897560149,0.95999443214,0.998,0.924,59.82,0.9979446,0.9240438,59.82,22.9068,0.0,3.07,1.113,0.101,0.982,33.0,,,0.38662468881302375
29645,29645,33_487,33_263,2267.144,24.15744,17.8237,0.0116,3.288542,285.0,285.0,2547.0,2173.0,2547.3268,2173.0055,2547.3268,2173.0055,192.07998686510103,27.31453947234979,5.482,2.249,80.96,0.06482,0.02534,81.46,2547.3268,2173.0055,192.07998686510103,27.31453947234979,0.91647467723,1.0002118471,0.91647467723,1.0002118471,1.0,0.957,-87.01,1.000221,0.957207,-87.01,26.964,3.0,2.74,2.438,0.59,0.197,33.0,1311,1311,33_28,33_21,1179.807,44.23951,18.5329,0.0407,398.7156,20.0,22.0,2547.0,2173.0,2547.3328,2173.2234,2547.3328,2173.2234,192.0799871883809,27.314478161864525,1.225,1.082,79.45,0.05599,0.04784,73.21,2547.3328,2173.2234,192.0799871883809,27.314478161864525,0.78179299118,0.8658795587,0.78179299118,0.8658795587,0.932,0.883,-80.64,0.931787,0.8828622,-80.64,22.8626,0.0,2.93,1.132,0.116,0.88,33.0,,,0.21798259104765458
29677,29677,33_519,33_236,3229.445,24.99392,17.4396,0.0084,1.890934,104.0,104.0,3011.0,2163.0,3011.4628,2162.7761,3011.4628,2162.7761,191.93294296422843,27.313196078937988,1.829,1.402,-64.59,0.01732,0.01166,-64.03,3011.4628,2162.7761,191.93294296422843,27.313196078937988,0.75667193264,0.73803983188,0.75667193264,0.73803983188,0.881,0.847,35.83,0.8814541,0.8472016,35.83,25.306,16.0,2.66,1.304,0.233,0.996,33.0,1312,1312,33_29,33_20,2096.392,52.50086,17.9087,0.0272,398.6526,29.0,31.0,3011.0,2163.0,3011.4769,2163.2068,3011.4769,2163.2068,191.932943030872,27.313074884871472,1.405,1.213,46.12,0.04453,0.03707,43.92,3011.4769,2163.2068,191.932943030872,27.313074884871472,0.91560612425,0.9173330433,0.91560612425,0.9173330433,0.989,0.925,45.41,0.9886324,0.9249569,45.41,22.8798,0.0,3.15,1.159,0.137,0.918,33.0,,,0.4309307368938919
29717,29717,33_559,33_205,3994.861,26.30316,17.2087,0.0072,1.846144,42.0,42.0,3019.0,2136.0,3019.0145,2136.3735,3019.0145,2136.3735,191.9302743029871,27.320547468721696,1.049,0.848,86.95,0.00723,0.00599,87.78,3019.0145,2136.3735,191.9302743029871,27.320547468721696,0.30489755283,0.40408538818,0.30489755283,0.40408538818,0.636,0.551,84.46,0.6364182,0.551321,84.46,25.321,24.0,1.87,1.237,0.192,0.98,33.0,1314,1314,33_31,33_18,3949.055,56.55949,17.2212,0.0156,398.8014,30.0,33.0,3020.0,2136.0,3019.4963,2136.7037,3019.4963,2136.7037,191.93012523718457,27.320450188765736,1.485,1.131,88.49,0.02889,0.02111,-86.98,3019.4963,2136.7037,191.93012523718457,27.320450188765736,0.73466635012,0.86097204078,0.73466635012,0.86097204078,0.936,0.848,71.6,0.936319,0.8479063,71.6,22.8836,24.0,3.27,1.313,0.238,0.986,33.0,,,0.5840918420929203
29731,29731,33_573,33_626,6997.558,49.97729,16.6,0.0078,3.319357,2340.0,2340.0,2905.0,2331.0,2905.1774,2331.318,2905.1774,2331.318,191.96835193455777,27.26679948848415,15.889,12.9,-57.43,0.09917,0.07945,-57.33,2905.1774,2331.318,191.96835193455777,27.26679948848415,1.4599518589,1.4364246308,1.4599518589,1.4364246308,1.229,1.178,-39.48,1.228676,1.177596,-39.48,27.6449,3.0,3.7,1.232,0.188,0.029,33.0,1297,1297,33_14,33_35,2970.585,67.83624,17.5303,0.0248,399.0645,47.0,54.0,2905.0,2331.0,2905.2491,2331.6005,2905.2491,2331.6005,191.96833219374705,27.266719419526453,1.832,1.697,-45.55,0.04943,0.04596,-44.22,2905.2491,2331.6005,191.96833219374705,27.266719419526453,2.2639470413,2.2553095887,2.2639470413,2.2553095887,1.538,1.467,-43.84,1.538359,1.467211,-43.84,22.9132,0.0,5.06,1.08,0.074,0.009,33.0,,,0.2914569264915175
29797,29797,33_639,33_626,13970.18,48.91604,15.8494,0.0038,3.264492,189.0,189.0,2812.0,2415.0,2812.3698,2415.404,2812.3698,2415.404,191.99859562078885,27.24400959540981,1.738,1.406,-59.52,0.00772,0.00613,-67.96,2812.3698,2415.404,191.99859562078885,27.24400959540981,0.44646588094,0.44716855429,0.44646588094,0.44716855429,0.688,0.648,45.37,0.6883056,0.6479736,45.37,27.4023,2.0,2.0,1.236,0.191,0.983,33.0,1290,1290,33_7,33_42,11544.14,83.87608,16.0565,0.0079,399.2635,61.0,66.0,2812.0,2415.0,2812.4386,2415.7598,2812.4386,2415.7598,191.9985775444883,27.243908948748576,1.707,1.506,68.15,0.01677,0.01465,76.27,2812.4386,2415.7598,191.9985775444883,27.243908948748576,0.96332686921,1.0109485689,0.96332686921,1.0109485689,1.033,0.952,53.63,1.033149,0.9523023,53.63,22.897,0.0,3.16,1.133,0.118,0.977,33.0,,,0.3623907835470867
29840,29840,33_682,33_105,73190.54,109.8036,14.0513,0.0016,3.435393,72.0,72.0,2629.0,2056.0,2628.8682,2056.3952,2628.8682,2056.3952,192.05297588994424,27.34659078961205,0.901,0.844,60.41,0.00137,0.00128,60.44,2628.8682,2056.3952,192.05297588994424,27.34659078961205,0.28358152662,0.32808415677,0.28358152662,0.32808415677,0.575,0.53,76.95,0.574986,0.5301479,76.95,26.9575,0.0,1.56,1.067,0.063,1.0,33.0,1326,1326,33_43,33_6,69213.03,148.0833,14.1119,0.0023,398.1686,127.0,134.0,2629.0,2056.0,2628.965,2056.8165,2628.965,2056.8165,192.0529495593316,27.346471487514982,1.902,1.703,68.29,0.00587,0.00539,70.0,2628.965,2056.8165,192.0529495593316,27.346471487514982,0.9682521839,1.022063464,0.9682521839,1.022063464,1.03,0.964,57.17,1.029773,0.9643048,57.17,22.8585,0.0,3.21,1.117,0.105,0.985,33.0,,,0.4322776075625798
29971,29971,34_6,34_338,2350.229,34.00146,17.7846,0.0157,2.984179,1480.0,1480.0,2678.0,2198.0,2677.6472,2197.7805,2677.6472,2197.7805,192.0389845563896,27.306406545922066,34.601,9.555,37.28,0.33463,0.09227,36.99,2677.6472,2197.7805,192.0389845563896,27.306406545922066,95.683059489,86.848345677,95.683059489,86.848345677,10.214,8.844,35.11,10.21387,8.843542,35.11,27.3602,19.0,3.97,3.621,0.724,0.0,34.0,1306,1306,33_23,33_26,159.6401,20.37967,20.7046,0.1386,398.0451,5.0,5.0,2678.0,2198.0,2678.1893,2197.5971,2678.1893,2197.5971,192.03881105992176,27.306453216957937,0.738,0.454,-18.57,0.12034,0.0697,-18.43,2678.1893,2197.5971,192.03881105992176,27.306453216957937,0.80203977829,0.89214636738,0.80203977829,0.89214636738,0.945,0.895,86.03,0.9447663,0.8953227,86.03,22.8706,0.0,2.26,1.626,0.385,0.363,33.0,,,0.5722831204920246
29974,29974,34_9,34_243,1785.697,22.92849,18.0829,0.0139,1.720608,240.0,240.0,2569.0,2085.0,2568.2562,2084.9836,2568.2562,2084.9836,192.07246166145163,27.339097427250724,7.591,3.977,61.63,0.11428,0.05535,61.76,2568.2562,2084.9836,192.07246166145163,27.339097427250724,6.6114547615,6.8603564134,6.6114547615,6.8603564134,2.671,2.517,-54.08,2.671188,2.517253,-54.08,25.3271,19.0,4.13,1.909,0.476,0.085,34.0,1322,1322,33_39,33_10,507.9683,34.77844,19.4478,0.0744,399.0955,13.0,14.0,2569.0,2085.0,2568.5639,2084.7657,2568.5639,2084.7657,192.07236200302836,27.339155932279013,1.005,0.976,5.82,0.08141,0.07961,4.08,2568.5639,2084.7657,192.07236200302836,27.339155932279013,1.3770970191,1.3495536424,1.3770970191,1.3495536424,1.195,1.14,-38.87,1.19506,1.13951,-38.87,22.8644,0.0,4.35,1.029,0.029,0.188,33.0,,,0.377040713982224
29975,29975,34_10,34_243,2347.117,27.31373,17.7861,0.0126,1.712625,403.0,403.0,2592.0,2081.0,2591.4476,2081.1979,2591.4476,2081.1979,192.06507946292143,27.339954141587643,9.155,4.65,73.69,0.12008,0.05904,73.52,2591.4476,2081.1979,192.06507946292143,27.339954141587643,98.209850119,127.42707152,98.209850119,127.42707152,11.302,9.895,84.19,11.3019,9.89465,84.19,25.3678,19.0,3.41,1.969,0.492,0.437,34.0,1323,1323,33_40,33_9,608.4242,35.92078,19.2519,0.0641,398.7663,13.0,15.0,2592.0,2081.0,2591.5657,2081.127,2591.5657,2081.127,192.06504134128508,27.33997301490631,1.048,0.952,-72.89,0.07467,0.06582,-75.74,2591.5657,2081.127,192.06504134128508,27.33997301490631,1.1759029004,1.1766395945,1.1759029004,1.1766395945,1.09,1.079,45.87,1.090133,1.078959,45.87,22.8678,0.0,3.31,1.101,0.092,0.442,33.0,,,0.13774766785705153
30192,30192,34_227,34_570,1098.725,17.43555,18.6102,0.0172,3.162212,166.0,166.0,2618.0,2426.0,2618.7872,2425.5434,2618.7872,2425.5434,192.05995178133088,27.24290543086014,4.255,2.033,-43.42,0.07046,0.03056,-44.11,2618.7872,2425.5434,192.05995178133088,27.24290543086014,2.1580667464,1.9266145919,2.1580667464,1.9266145919,1.491,1.365,-24.94,1.490604,1.364837,-24.94,26.9041,1.0,5.89,2.093,0.522,0.027,34.0,1289,1289,33_6,33_43,390.4932,31.42958,19.7334,0.0874,398.0952,11.0,12.0,2618.0,2426.0,2617.9745,2425.8176,2617.9745,2425.8176,192.06021173657103,27.24283561576977,1.026,0.858,0.86,0.10065,0.08366,0.1,2617.9745,2425.8176,192.06021173657103,27.24283561576977,1.6639472349,1.3845857838,1.6639472349,1.3845857838,1.306,1.158,-19.97,1.306302,1.158494,-19.97,22.8736,0.0,5.25,1.195,0.163,0.072,33.0,,,0.8577102832545312
30217,30217,34_252,34_551,3494.261,37.9733,17.354,0.0118,3.169387,1604.0,1604.0,2670.0,2409.0,2670.0543,2408.7975,2670.0543,2408.7975,192.04355825727663,27.24715345984085,31.12,13.385,-85.14,0.26109,0.11021,-85.69,2670.0543,2408.7975,192.04355825727663,27.24715345984085,9.9048458621,10.07002134,9.9048458621,10.07002134,3.265,3.052,-48.52,3.265238,3.051736,-48.52,27.8332,19.0,3.58,2.325,0.57,0.024,34.0,1291,1291,33_8,33_41,1017.703,44.19603,18.6934,0.0472,397.2775,22.0,23.0,2670.0,2409.0,2670.0027,2409.0498,2670.0027,2409.0498,192.0435771787628,27.24708299492559,1.262,1.229,20.34,0.06478,0.06444,5.41,2670.0027,2409.0498,192.0435771787628,27.24708299492559,1.6643441498,1.5330016391,1.6643441498,1.5330016391,1.291,1.237,7.07,1.290891,1.237314,7.07,22.8298,0.0,4.69,1.027,0.026,0.148,33.0,,,0.25752252328641223
